--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
152,Sean Casey*,28,CIN,NL,1.7,147,629,573,71,167,19,3,14,80,4,0,51,58,.291,.350,.408,.758,102,.345,104,234,19,2,0,3,4,*3/H,,caseyse01
153,Kevin Cash,25,TOR,AL,-1.1,34,117,106,10,15,3,0,1,8,0,0,4,22,.142,.179,.198,.377,-2,.196,-9,21,6,1,5,1,0,2,,cashke01
154,Vinny Castilla,35,ATL,NL,1.9,147,578,542,65,150,28,3,22,76,1,2,26,86,.277,.310,.461,.771,97,.344,99,250,22,3,1,6,3,*5,,castivi02
155,Alberto Castillo,33,SFG,NL,0.0,11,15,15,2,3,1,0,1,4,0,0,0,5,.200,.200,.467,.667,68,.278,53,7,0,0,0,0,0,2/H,,castial01
156,Luis Castillo#,27,FLA,NL,4.4,152,676,595,99,187,19,6,6,39,21,19,63,60,.314,.381,.397,.778,106,.354,114,236,7,2,15,1,0,*4/H,ASMVP-21GG,castilu01
157,Juan Castro,31,CIN,NL,1.7,113,348,320,28,81,14,1,9,33,2,3,18,58,.253,.290,.388,.678,79,.304,78,124,7,0,7,3,1,456H/3,,castrju01
158,Ramón Castro,27,FLA,NL,0.5,40,57,53,6,15,2,0,5,8,0,0,4,11,.283,.333,.604,.937,140,.398,140,32,0,0,0,0,0,H2/D,,castrra01
159,Frank Catalanotto*,29,TOR,AL,2.1,133,535,489,83,146,34,6,13,59,2,2,35,62,.299,.351,.472,.823,112,.369,118,231,9,6,2,3,1,79DH/3,,catalfr01
160,Roger Cedeño#,28,NYM,NL,-0.7,148,527,484,70,129,25,4,7,37,14,9,38,86,.267,.320,.378,.698,84,.316,84,183,8,1,2,2,3,*9H8,,cedenro01
161,Matthew Cepicky*,25,MON,NL,-0.1,5,8,8,0,2,1,0,0,0,0,0,0,2,.250,.250,.375,.625,57,.259,33,3,0,0,0,0,0,/7H9,,cepicma01
162,Jaime Cerda*,24,NYM,NL,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cerdaja01
163,Juan Cerros,26,CIN,NL,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cerroju01
164,Shawn Chacón,25,COL,NL,0.2,22,48,46,4,9,2,0,1,5,0,0,0,16,.196,.196,.304,.500,21,.237,5,14,0,0,2,0,0,1,AS,chacosh01
165,Jim Chamblee,28,CIN,NL,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-148,0,0,0,0,0,0,/5H,,chambji01
166,Travis Chapman,25,PHI,NL,-0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,/5H,,chapmtr01
167,Endy Chávez*,25,MON,NL,-0.3,141,526,483,66,121,25,5,5,47,18,7,31,59,.251,.294,.354,.648,65,.297,59,171,7,0,9,3,3,*8H,,chaveen01
168,Eric Chávez*,25,OAK,AL,5.3,156,654,588,94,166,39,5,29,101,8,3,62,89,.282,.350,.514,.864,126,.372,124,302,14,1,0,3,10,*5/H,MVP-17GG,chaveer01
169,Raúl Chávez,30,HOU,NL,0.1,19,38,37,5,10,1,1,1,4,0,0,1,6,.270,.289,.432,.722,83,.311,73,16,3,0,0,0,0,2/H,,chavera01
170,Bruce Chen*,26,HOU,NL,0.0,11,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,chenbr01
171,Chin-Feng Chen,25,LAD,NL,,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,/H,,chench01
172,Hee-Seop Choi*,24,CHC,NL,1.1,80,245,202,31,44,17,0,8,28,1,1,37,71,.218,.350,.421,.771,100,.356,108,85,2,4,2,0,1,3H,,choihe01
173,Ryan Christenson,29,TEX,AL,-0.4,60,186,165,22,29,7,0,2,16,2,2,15,44,.176,.255,.255,.510,30,.243,24,42,3,3,2,1,0,8/H,,chrisry01
174,Jason Christiansen,33,SFG,NL,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chrisja01
175,Álex Cintrón#,24,ARI,NL,2.7,117,487,448,70,142,26,6,13,51,2,3,29,33,.317,.359,.489,.848,112,.378,118,219,7,2,5,3,0,65/4H,,cintral01
176,Jeff Cirillo,33,SEA,AL,-1.4,87,293,258,24,53,11,0,2,23,1,1,24,32,.205,.284,.271,.555,51,.268,55,70,6,5,4,2,1,5/H3D,,cirilje01
177,Brady Clark,30,MIL,NL,0.4,128,356,315,33,86,21,1,6,40,13,2,21,40,.273,.330,.403,.733,92,.331,88,127,12,9,2,7,0,9H7/8,,clarkbr02
178,Howie Clark*,29,TOR,AL,0.8,38,77,70,9,25,3,1,0,7,0,1,3,6,.357,.400,.429,.829,116,.388,136,30,3,2,2,0,0,H5/D74369,,clarkho02
179,Jermaine Clark*,26,2TM,2LG,-0.6,25,57,48,2,8,2,0,0,7,2,2,6,5,.167,.250,.208,.458,19,.203,1,10,1,0,1,2,0,7/4HD8,,clarkje02
180,Tony Clark#,31,NYM,NL,-0.8,125,280,254,29,59,13,0,16,43,0,0,24,73,.232,.300,.472,.772,100,.337,97,120,8,1,0,1,2,3H/7,,clarkto02
181,Brandon Claussen,24,NYY,AL,0.0,1,4,4,0,1,0,0,0,1,0,0,0,1,.250,.250,.250,.500,34,.204,6,1,0,0,0,0,0,/1,,clausbr01
182,Royce Clayton,33,MIL,NL,-1.3,146,543,483,49,110,16,1,11,39,5,2,49,92,.228,.301,.333,.634,67,.287,59,161,25,3,4,4,10,*6/H,,claytro01
183,Roger Clemens,40,NYY,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-383,0,0,0,1,0,0,1,AS,clemero02
184,Matt Clement,28,CHC,NL,0.0,30,71,62,3,9,2,0,0,3,0,0,0,26,.145,.159,.177,.336,-13,.193,-24,11,0,1,8,0,0,1,,clemema01
185,Greg Colbrunn,33,SEA,AL,0.1,22,62,58,7,16,1,1,3,7,0,1,4,16,.276,.323,.483,.805,114,.338,110,28,3,0,0,0,0,3/HD,,colbrgr01
186,Lou Collier,29,BOS,AL,0.0,4,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,-100,-0.516,-150,0,0,0,0,0,0,/578H,,collilo01
187,Jesús Colomé,25,TBD,AL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,colomje01
188,Bartolo Colon,30,CHW,AL,-0.1,2,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-178,0,0,0,1,0,0,1,,colonba01
189,Steve Colyer*,24,LAD,NL,0.0,13,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,.710,358,0,0,0,0,0,0,1,,colyest01
190,Clay Condrey,27,SDP,NL,0.0,9,10,10,1,2,0,0,0,0,0,0,0,6,.200,.200,.200,.400,9,.173,-14,2,0,0,0,0,0,/1,,condrcl01
191,David Cone*,40,NYM,NL,0.1,5,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,33,.456,183,1,0,0,0,0,0,/1,,coneda01
192,Jeff Conine,37,2TM,2LG,2.3,149,646,577,88,163,36,3,20,95,5,0,50,70,.282,.338,.459,.797,109,.355,110,265,16,5,1,13,5,*37/95,,coninje01
193,Jason Conti*,28,MIL,NL,-0.2,30,52,48,3,11,2,0,2,7,0,1,2,18,.229,.255,.396,.651,68,.289,68,19,1,0,1,1,0,9H/78,,contija01
194,José Contreras,31,NYY,AL,0.0,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,,contrjo01
195,Aaron Cook,24,COL,NL,0.0,42,37,29,3,5,0,0,0,3,0,0,2,10,.172,.226,.172,.398,0,.187,-52,5,1,0,6,0,0,1,,cookaa01
196,Ron Coomer,36,LAD,NL,0.3,69,137,125,11,30,4,0,4,15,0,0,10,19,.240,.299,.368,.667,78,.298,72,46,7,1,0,1,2,H35/D,,coomero01
197,Álex Cora*,27,LAD,NL,0.3,148,514,477,39,119,24,3,4,34,4,2,16,59,.249,.287,.338,.625,67,.282,60,161,5,10,9,2,3,*46/H,,coraal01
198,Roy Corcoran,23,MON,NL,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,corcoro01
199,Chad Cordero,21,MON,NL,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,cordech01
200,Francisco Cordero,28,TEX,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cordefr01
201,Wil Cordero,31,MON,NL,0.4,130,492,436,57,121,27,0,16,71,1,1,49,90,.278,.354,.450,.803,104,.353,101,196,11,4,0,3,5,*3H/D7,,cordewi01
202,Marty Cordova,33,BAL,AL,0.1,9,39,30,5,7,1,0,1,4,1,0,8,5,.233,.410,.367,.777,109,.385,129,11,1,1,0,0,1,/D7,,cordoma01
203,Mark Corey,28,PIT,NL,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coreyma02
204,Rhéal Cormier*,36,PHI,NL,0.1,61,3,2,1,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,221,.540,249,1,0,0,0,0,0,1,,cormirh01
205,Nate Cornejo,23,DET,AL,-0.1,2,5,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-188,0,0,0,1,0,0,1,,cornena01
206,Kevin Correia,22,SFG,NL,0.0,10,14,13,1,2,0,0,0,2,0,0,0,6,.154,.154,.154,.308,-19,.140,-58,2,0,0,1,0,0,1,,correke01
207,Humberto Cota,24,PIT,NL,0.1,10,17,16,1,4,1,0,0,1,0,0,1,5,.250,.294,.313,.607,58,.378,122,5,0,0,0,0,0,/H2,,cotahu01
208,Craig Counsell*,32,ARI,NL,0.3,89,351,303,40,71,6,3,3,21,11,4,41,32,.234,.328,.304,.631,61,.300,59,92,4,2,3,2,0,56H4/3,,counscr01
209,Carl Crawford*,21,TBD,AL,2.3,151,661,630,80,177,18,9,5,54,55,10,26,102,.281,.309,.362,.671,81,.317,81,228,5,1,1,3,4,*78/HD,,crawfca02
210,Joe Crede,25,CHW,AL,2.3,151,580,536,68,140,31,2,19,75,1,1,32,75,.261,.308,.433,.741,92,.321,85,232,11,6,2,4,1,*5/H,,credejo01
211,Coco Crisp#,23,CLE,AL,0.6,99,447,414,55,110,15,6,3,27,15,9,23,51,.266,.302,.353,.655,76,.292,72,146,4,0,7,3,1,87/DH,,crispco01
212,Tripp Cromer,35,HOU,NL,0.0,3,4,4,0,1,0,1,0,1,0,0,0,0,.250,.250,.750,1.000,144,.394,132,3,0,0,0,0,0,/H4,,crometr01
213,Bobby Crosby,23,OAK,AL,-0.5,11,14,12,1,0,0,0,0,0,0,0,1,5,.000,.143,.000,.143,-57,.104,-63,0,0,1,0,0,0,/6HD,,crosbbo01
214,Bubba Crosby*,26,LAD,NL,-0.1,9,12,12,0,1,0,0,0,1,0,0,0,3,.083,.083,.083,.167,-55,.076,-86,1,0,0,0,0,0,/H7,,crosbbu01
215,Mike Crudale,26,2TM,NL,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,crudami01
216,Deivi Cruz,30,BAL,AL,1.2,152,572,548,61,137,24,2,14,65,1,2,13,49,.250,.269,.378,.647,69,.291,68,207,13,2,7,2,1,*6/DH,,cruzde01
217,Enrique Cruz,21,MIL,NL,-1.5,60,76,71,6,6,1,0,0,2,0,0,4,30,.085,.145,.099,.243,-34,.124,-57,7,2,1,0,0,0,H6/45,,cruzen01
218,José Cruz#,29,SFG,NL,3.2,158,650,539,90,135,26,1,20,68,5,8,102,121,.250,.366,.414,.779,104,.351,108,223,14,0,2,7,6,*9/8H,GG,cruzjo02
219,Juan Cruz,24,CHC,NL,0.1,24,13,12,1,3,0,1,0,1,0,0,0,5,.250,.250,.417,.667,69,.267,39,5,0,0,1,0,0,1,,cruzju02
220,Nelson Cruz,30,COL,NL,0.1,19,15,13,1,2,1,0,0,1,0,0,0,2,.154,.154,.231,.385,-7,.237,-5,3,0,0,2,0,0,1,,cruzne01
221,Michael Cuddyer,24,MIN,AL,-0.3,35,114,102,14,25,1,3,4,8,1,1,12,19,.245,.325,.431,.756,97,.337,99,44,6,0,0,0,0,9/H53D47,,cuddymi01
222,Will Cunnane,29,ATL,NL,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cunnawi01
223,Jack Cust*,24,BAL,AL,0.4,27,84,73,7,19,7,0,4,11,0,0,10,25,.260,.357,.521,.878,129,.388,135,38,0,1,0,0,0,D/H7,,custja01
224,Jeff D'Amico,27,PIT,NL,0.1,28,63,48,3,6,1,0,1,3,0,0,6,23,.125,.222,.208,.431,13,.222,-5,10,2,0,9,0,0,1,,d'amije01
225,Omar Daal*,31,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,daalom01
226,Johnny Damon*,29,BOS,AL,3.4,145,690,608,103,166,32,6,12,67,30,6,68,74,.273,.345,.405,.750,94,.347,97,246,5,2,6,6,4,*8/HD,,damonjo01
227,Vic Darensbourg*,32,2TM,NL,0.0,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1H,,darenvi01
228,Brian Daubach*,31,CHW,AL,0.2,95,219,183,26,42,11,0,6,21,1,0,34,54,.230,.352,.388,.740,94,.332,92,71,3,1,0,1,1,3HD/97,,daubabr01
229,Jeff DaVanon#,29,ANA,AL,3.2,123,382,330,56,93,16,1,12,43,17,5,42,59,.282,.360,.445,.805,113,.362,115,147,6,1,4,5,0,*98H/7D,,davanje02
230,Ben Davis#,26,SEA,AL,0.8,80,269,246,25,58,18,0,6,42,0,0,18,61,.236,.284,.382,.666,78,.301,78,94,5,0,1,4,2,2/HD,,davisbe01
231,Doug Davis,27,2TM,2LG,-0.2,10,22,21,0,2,0,0,0,0,0,0,0,10,.095,.095,.095,.190,-50,.087,-92,2,0,0,1,0,0,1,,davisdo02
232,J.J. Davis,24,PIT,NL,-0.4,19,38,35,1,7,0,0,1,4,0,1,3,13,.200,.263,.286,.549,42,.264,49,10,0,0,0,0,0,9H,,davisjj01
233,Jason Davis,23,CLE,AL,-0.1,2,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-244,0,0,0,1,0,0,1/H,,davisja02
234,Travis Dawkins,24,KCR,AL,0.0,3,3,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,-3,.238,22,0,0,0,0,0,0,/4H,,dawkitr01
235,Joey Dawley,31,ATL,NL,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,dawlejo01
236,Zach Day,25,MON,NL,-0.5,23,49,47,2,2,0,0,0,2,0,0,1,22,.043,.063,.043,.105,-72,.053,-119,2,0,0,1,0,0,1,,dayza01
237,Valerio De Los Santos*,30,2TM,NL,0.0,49,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,delosva01
238,Roger Deago,26,SDP,NL,0.0,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,/1,,deagoro01
239,Rick DeHart*,33,KCR,AL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/1,,deharri01
240,Mike DeJean,32,2TM,NL,0.0,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dejeami01
241,David DeJesus*,23,KCR,AL,-0.1,12,10,7,0,2,0,1,0,0,0,0,1,2,.286,.444,.571,1.016,159,.436,168,4,0,1,1,0,0,/8H9,,dejesda01
242,Carlos Delgado*,31,TOR,AL,5.9,161,705,570,117,172,38,1,42,145,0,0,109,137,.302,.426,.593,1.019,161,.426,159,338,9,19,0,7,23,*3D,ASMVP-2SS,delgaca01
243,Wilson Delgado#,30,2TM,2LG,-0.2,62,140,127,12,29,3,0,0,7,0,0,11,18,.228,.293,.252,.545,47,.262,46,32,5,1,0,1,0,H564,,delgawi01
244,David Dellucci*,29,2TM,2LG,-0.1,91,248,216,26,49,12,3,3,23,12,0,23,58,.227,.313,.352,.665,70,.317,67,76,6,5,2,2,1,9H8/7D,,delluda01
245,Ryan Dempster,26,CIN,NL,-0.4,22,35,33,1,1,0,0,0,0,0,0,1,19,.030,.059,.030,.089,-75,.045,-116,1,0,0,1,0,0,1/H,,dempsry01
246,Joe DePastino,29,NYM,NL,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-148,0,0,0,0,0,0,/H2,,depasjo01
247,Mark DeRosa,28,ATL,NL,0.0,103,288,266,40,70,14,0,6,22,1,0,16,49,.263,.316,.383,.699,81,.322,82,102,6,5,0,1,0,H456/7D3,,derosma01
248,Elmer Dessens,32,ARI,NL,0.2,34,59,46,1,9,1,1,0,6,0,0,3,11,.196,.245,.261,.506,28,.229,-9,12,0,0,10,0,0,1/H,,desseel01
249,Einar Díaz,30,TEX,AL,0.2,101,361,334,30,86,14,1,4,35,3,1,9,32,.257,.294,.341,.635,61,.295,58,114,12,10,4,4,0,2/H,,diazei01
250,Matt Diaz,25,TBD,AL,-0.1,4,10,9,2,1,0,0,0,0,0,0,1,3,.111,.200,.111,.311,-12,.162,-19,1,0,0,0,0,0,/H7D,,diazma02
251,R.A. Dickey,28,TEX,AL,0.0,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,411,.909,500,1,0,0,0,0,0,1,,dicker.01
252,Mike Difelice,34,KCR,AL,0.6,62,205,189,29,48,16,1,3,25,1,0,9,30,.254,.299,.397,.696,77,.323,81,75,6,4,1,2,0,2/HD,,difelmi01
253,Brendan Donnelly,31,ANA,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,donnebr01
254,Octavio Dotel,29,HOU,NL,-0.1,71,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,doteloc01
255,Scott Downs*,27,MON,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,downssc01
256,Darren Dreifort,31,LAD,NL,0.0,10,19,15,0,2,1,0,0,1,0,0,1,9,.133,.188,.200,.388,4,.180,-34,3,0,0,3,0,0,1,,dreifda01
257,J.D. Drew*,27,STL,NL,2.5,100,328,287,60,83,13,3,15,42,2,2,36,48,.289,.374,.512,.886,132,.386,134,147,6,3,2,0,0,9H8/7,,drewj.01
258,Tim Drew,24,MON,NL,0.0,6,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-392,0,0,0,1,0,0,/1,,drewti01
259,Travis Driskill,31,BAL,AL,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,drisktr01
260,Brandon Duckworth,27,PHI,NL,0.1,22,30,27,1,5,0,0,0,2,0,0,2,5,.185,.241,.185,.427,17,.203,2,5,1,0,1,0,0,1,,duckwbr01
261,Jeff Duncan*,24,NYM,NL,-0.8,56,166,139,13,27,0,2,1,10,4,2,17,41,.194,.291,.245,.536,44,.249,29,34,1,2,8,0,3,8/H7,,duncaje01
262,Adam Dunn*,23,CIN,NL,1.7,116,469,381,70,82,12,1,27,57,8,2,74,126,.215,.354,.465,.819,116,.360,115,177,4,10,0,4,8,73/H9D,,dunnad01
263,Erubiel Durazo*,29,OAK,AL,1.8,154,645,537,92,139,29,0,21,77,1,1,100,105,.259,.374,.430,.804,113,.356,113,231,11,2,0,6,12,*D3/H,,durazer01
264,Ray Durham#,31,SFG,NL,3.2,110,469,410,61,117,30,5,8,33,7,7,50,82,.285,.366,.441,.807,111,.360,115,181,4,3,4,2,2,4/H,,durhara01
265,Jayson Durocher,28,MIL,NL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,durocja01
266,Trent Durrington,27,ANA,AL,-0.1,12,17,14,5,2,0,0,0,1,1,1,3,0,.143,.294,.143,.437,22,.211,24,2,0,0,0,0,0,/H45D7,,durritr01
267,Jermaine Dye,29,OAK,AL,-1.8,65,253,221,28,38,6,0,4,20,1,0,25,42,.172,.261,.253,.514,38,.247,36,56,11,3,0,4,2,9/8D7H,,dyeje01
268,Damion Easley,33,TBD,AL,-1.3,36,110,107,8,20,3,1,1,7,0,0,2,18,.187,.202,.262,.464,24,.227,26,28,3,0,1,0,0,5/HD4,,easleda01
269,Adam Eaton,25,SDP,NL,0.4,37,68,56,4,11,3,0,2,3,0,0,4,25,.196,.262,.357,.619,66,.274,54,20,1,1,7,0,0,1/H,,eatonad01
270,David Eckstein,28,ANA,AL,1.7,120,517,452,59,114,22,1,3,31,16,5,36,45,.252,.325,.325,.651,75,.306,77,147,9,15,10,4,0,*6/DH,,eckstda01
271,Jim Edmonds*,33,STL,NL,6.0,137,531,447,89,123,32,2,39,89,1,3,77,127,.275,.385,.617,1.002,160,.422,160,276,11,4,1,2,6,*8H/D7,ASMVP-27GG,edmonji01
272,Mike Edwards,26,OAK,AL,-0.1,4,6,4,0,1,0,0,0,0,0,0,2,1,.250,.500,.250,.750,109,.389,136,1,0,0,0,0,0,/H7D,,edwarmi02
273,Joey Eischen*,33,MON,NL,0.0,67,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,29,.228,11,1,0,0,0,0,0,1/H,,eischjo01
274,Scott Elarton,27,COL,NL,0.0,10,17,14,2,1,0,0,0,0,0,0,2,4,.071,.188,.071,.259,-32,.203,-23,1,0,0,1,0,0,1,,elartsc01
275,Cal Eldred,35,STL,NL,0.0,61,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,166,.408,148,1,0,0,0,0,0,1,,eldreca01
276,Mark Ellis,26,OAK,AL,3.0,154,622,553,78,137,31,5,9,52,6,2,48,94,.248,.313,.371,.684,81,.312,81,205,7,7,9,5,4,*4/H,,ellisma01
277,Jason Ellison,25,SFG,NL,-0.2,7,10,10,1,1,0,0,0,0,0,0,0,1,.100,.100,.100,.200,-47,.091,-80,1,0,0,0,0,0,/7H8,,ellisja01
278,Alan Embree*,33,BOS,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,embreal01
279,Juan Encarnación,27,FLA,NL,0.1,156,653,601,80,162,37,6,19,94,19,8,37,82,.270,.313,.446,.759,97,.342,99,268,17,4,5,6,0,*9/H,,encarju01
280,Morgan Ensberg,27,HOU,NL,4.8,127,441,385,69,112,15,1,25,60,7,2,48,60,.291,.377,.530,.907,131,.399,135,204,10,6,1,1,1,*5H/D,,ensbemo01
281,Darin Erstad*,29,ANA,AL,0.9,67,284,258,35,65,7,1,4,17,9,1,18,40,.252,.309,.333,.642,72,.305,74,86,8,4,2,2,1,8/H,,erstada01
282,Félix Escalona,24,TBD,AL,-0.1,10,29,27,2,5,2,0,0,2,1,0,2,6,.185,.241,.259,.501,36,.234,26,7,0,0,0,0,0,/645,,escalfe01
283,Álex Escobar,24,CLE,AL,0.6,28,108,99,16,27,2,0,5,14,1,0,7,33,.273,.324,.444,.769,104,.341,104,44,0,1,0,1,1,9/H,,escobal01
284,Kelvim Escobar,27,TOR,AL,0.0,2,6,6,1,1,0,0,0,1,0,0,0,3,.167,.167,.167,.333,-13,.151,-35,1,0,0,0,0,0,1,,escobke01
285,Bobby Estalella,28,COL,NL,0.6,46,165,140,17,28,7,0,7,21,2,0,19,55,.200,.294,.400,.694,69,.342,83,56,4,1,2,3,0,2,,estalbo02
286,Shawn Estes,30,CHC,NL,0.3,28,51,39,4,7,1,0,1,3,0,0,2,17,.179,.214,.282,.496,28,.239,7,11,0,0,9,1,0,1/H,,estessh01
287,Johnny Estrada#,27,ATL,NL,0.0,16,39,36,2,11,0,0,0,2,0,0,0,3,.306,.359,.306,.665,76,.335,92,11,1,3,0,0,0,2/H,,estrajo01
288,Leo Estrella,28,MIL,NL,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,estrele01
289,Seth Etherton,26,CIN,NL,0.0,7,10,7,0,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,-23,.130,-112,1,0,0,3,0,0,/1,,etherse01
290,Adam Everett,26,HOU,NL,2.3,128,436,387,51,99,18,3,8,51,8,1,28,66,.256,.320,.380,.700,80,.317,73,147,7,9,11,1,6,*6/H,,everead01
291,Carl Everett#,32,2TM,AL,3.7,147,602,526,93,151,27,3,28,92,8,4,53,84,.287,.366,.510,.876,123,.381,124,268,7,15,4,4,6,*879/HD,AS,evereca01
292,Scott Eyre*,31,SFG,NL,0.1,69,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,164,.455,183,1,0,0,0,0,0,1,,eyresc01
293,Kyle Farnsworth,27,CHC,NL,0.0,73,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,farnsky01
294,Jeff Fassero*,40,STL,NL,-0.2,59,10,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-171,0,0,0,1,0,0,1,,fasseje01
295,Carlos Febles,27,KCR,AL,-1.7,74,219,196,31,46,5,0,0,11,8,2,13,30,.235,.299,.260,.559,46,.272,42,51,8,5,5,0,0,4H/D6,,febleca01
296,Pedro Feliciano*,26,NYM,NL,0.0,21,5,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-26,.178,-45,0,0,0,1,0,0,1,,felicpe01
297,Pedro Feliz,28,SFG,NL,1.0,95,249,235,31,58,9,3,16,48,2,2,10,53,.247,.278,.515,.793,102,.341,100,121,7,1,1,2,0,5H73/9,,felizpe01
298,Jared Fernández,31,HOU,NL,-0.1,12,10,9,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-178,0,0,0,1,0,0,1,,fernaja01
299,Anthony Ferrari*,25,MON,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,ferraan01
300,Robert Fick*,29,ATL,NL,0.6,126,460,409,52,110,26,1,11,80,1,0,42,47,.269,.335,.418,.753,95,.333,90,171,9,2,0,7,4,*3H,,fickro01
301,Chone Figgins#,25,ANA,AL,1.3,71,270,240,34,71,9,4,0,27,13,7,20,38,.296,.345,.367,.711,90,.316,87,88,1,0,6,4,0,84/6H7D,,figgich01
302,Nelson Figueroa#,29,PIT,NL,-0.1,12,7,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-149,0,0,0,0,0,0,1,,figuene01
