--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
151,Sean Casey*,27,CIN,NL,0.4,120,476,425,56,111,25,0,6,42,2,1,43,47,.261,.334,.362,.696,81,.321,80,154,11,5,0,3,6,3H/D,,caseyse01
152,Kevin Cash,24,TOR,AL,-0.3,7,15,14,1,2,0,0,0,0,0,0,1,4,.143,.200,.143,.343,-8,.167,-23,2,1,0,0,0,0,/2,,cashke01
153,Scott Cassidy,26,TOR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cassisc01
154,Vinny Castilla,34,ATL,NL,-1.0,143,578,543,56,126,23,2,12,61,4,1,22,69,.232,.268,.348,.616,60,.288,57,189,22,7,0,6,4,*5/H,,castivi02
155,Alberto Castillo,32,NYY,AL,-0.4,15,41,37,3,5,1,1,0,4,0,0,1,12,.135,.158,.216,.374,-2,.163,-32,8,2,0,3,0,0,2/H,,castial01
156,Frank Castillo,33,BOS,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-383,0,0,0,1,0,0,1,,castifr01
157,Luis Castillo#,26,FLA,NL,2.0,146,668,606,86,185,18,5,2,39,48,15,55,76,.305,.364,.361,.726,95,.344,99,219,7,2,4,1,4,*4/H,AS,castilu01
158,Juan Castro,30,CIN,NL,0.1,54,91,82,5,18,3,0,2,11,0,0,7,18,.220,.278,.329,.607,57,.282,52,27,0,0,1,1,0,6H4/35,,castrju01
159,Ramón Castro,26,FLA,NL,0.3,54,119,101,11,24,4,0,6,18,0,0,14,24,.238,.322,.455,.777,105,.327,91,46,4,0,1,3,3,2H/D,,castrra01
160,Frank Catalanotto*,28,TEX,AL,0.6,68,250,212,42,57,16,6,3,23,9,5,25,27,.269,.364,.443,.808,109,.356,109,94,3,8,3,2,0,743H/D,,catalfr01
161,Roger Cedeño#,27,NYM,NL,0.2,149,562,511,65,133,19,2,7,41,25,4,42,92,.260,.318,.346,.664,78,.323,84,177,10,2,5,2,1,*7H,,cedenro01
162,Matthew Cepicky*,24,MON,NL,-0.2,32,78,74,7,16,3,0,3,15,0,0,4,21,.216,.256,.378,.635,63,.320,80,28,0,0,0,0,1,H7/9,,cepicma01
163,Jaime Cerda*,23,NYM,NL,0.0,29,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-155,0,0,0,0,0,0,1,,cerdaja01
164,Shawn Chacón,24,COL,NL,0.2,20,37,35,3,9,1,0,0,2,0,0,0,14,.257,.257,.286,.543,35,.241,8,10,0,0,2,0,0,1,,chacosh01
165,Endy Chávez*,24,MON,NL,1.3,36,138,125,20,37,8,5,1,9,3,5,5,16,.296,.321,.464,.785,102,.346,109,58,0,0,7,1,0,8/H,,chaveen01
166,Eric Chávez*,24,OAK,AL,4.3,153,653,585,87,161,31,3,34,109,8,3,65,119,.275,.348,.513,.860,127,.366,122,300,8,1,0,2,13,*5/DH7,MVP-14GGSS,chaveer01
167,Raúl Chávez,29,HOU,NL,0.1,2,6,4,1,1,1,0,0,0,0,0,1,0,.250,.500,.500,1.000,159,.452,174,2,0,1,0,0,0,/2,,chavera01
168,Bruce Chen*,25,3TM,NL,0.2,54,17,15,3,5,1,0,0,1,0,0,0,4,.333,.333,.400,.733,90,.324,69,6,0,0,2,0,0,1,,chenbr01
169,Chin-Feng Chen,24,LAD,NL,-0.1,3,6,5,1,0,0,0,0,0,0,0,1,3,.000,.167,.000,.167,-49,.118,-54,0,0,0,0,0,0,/H7,,chench01
170,Scott Chiasson,24,CHC,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,chiassc01
171,Matt Childers,23,MIL,NL,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-155,0,0,0,0,0,0,/1,,childma01
172,Randy Choate*,26,NYY,AL,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,choatra01
173,Hee-Seop Choi*,23,CHC,NL,-0.5,24,57,50,6,9,1,0,2,4,0,0,7,15,.180,.281,.320,.601,60,.275,53,16,2,0,0,0,0,3/H,,choihe01
174,McKay Christensen*,26,NYM,NL,0.1,4,4,3,1,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,130,.402,147,1,0,0,0,0,0,/7H8,,chrismc01
175,Ryan Christenson,28,MIL,NL,0.0,22,66,58,5,9,4,0,1,3,0,0,5,13,.155,.222,.276,.498,32,.255,35,16,1,0,3,0,0,8/7H,,chrisry01
176,Jason Christiansen,32,SFG,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,chrisja01
177,Álex Cintrón#,23,ARI,NL,-0.2,38,90,75,11,16,6,0,0,4,0,0,12,13,.213,.322,.293,.615,57,.278,40,22,2,0,3,0,2,4H/56,,cintral01
178,Jeff Cirillo,32,SEA,AL,1.3,146,547,485,51,121,20,0,6,54,8,4,31,67,.249,.301,.328,.629,70,.302,78,159,12,9,13,9,0,*53/H,,cirilje01
179,Brady Clark,29,2TM,NL,-0.5,61,87,78,9,15,4,0,0,10,1,2,7,11,.192,.267,.244,.511,35,.263,43,19,2,1,1,0,2,H7/98,,clarkbr02
180,Howie Clark*,28,BAL,AL,0.1,14,58,53,3,16,5,0,0,4,0,0,3,6,.302,.362,.396,.758,107,.339,106,21,5,2,0,0,0,/D73H,,clarkho02
181,Tony Clark#,30,BOS,AL,-1.1,90,298,275,25,57,12,1,3,29,0,0,21,57,.207,.265,.291,.556,47,.266,47,80,11,1,0,1,0,3/HD,,clarkto02
182,Royce Clayton,32,CHW,AL,1.2,112,376,342,51,86,14,2,7,35,5,1,20,67,.251,.295,.365,.661,74,.305,74,125,7,3,7,4,0,*6/H,,claytro01
183,Roger Clemens,39,NYY,AL,0.1,3,4,3,1,2,1,0,0,1,0,0,0,1,.667,.500,1.000,1.500,286,.535,237,3,0,0,0,1,0,1,,clemero02
184,Matt Clement,27,CHC,NL,-0.4,30,75,61,4,3,2,0,0,4,0,0,1,34,.049,.108,.082,.190,-49,.112,-91,5,1,3,10,0,0,1,,clemema01
185,Dave Coggin,25,PHI,NL,-0.1,36,11,8,0,0,0,0,0,0,0,0,1,6,.000,.111,.000,.111,-66,.079,-126,0,0,0,2,0,0,1,,coggida01
186,Mike Colangelo,25,OAK,AL,-0.3,20,26,23,2,4,1,0,0,0,0,0,1,2,.174,.240,.217,.457,25,.215,13,5,0,1,1,0,0,7/H98,,colanmi01
187,Greg Colbrunn,32,ARI,NL,1.3,72,185,171,30,57,16,2,10,27,0,0,13,19,.333,.378,.626,1.004,148,.431,154,107,5,0,0,1,1,3H/5D,,colbrgr01
188,Lou Collier,28,MON,NL,-0.2,13,14,11,3,1,1,0,0,0,0,0,1,3,.091,.231,.182,.413,10,.167,-52,2,0,1,1,0,1,/H78459,,collilo01
189,Bartolo Colon,29,2TM,2LG,-0.2,19,49,45,1,6,0,0,0,3,0,0,0,23,.133,.149,.133,.282,-25,.130,-62,6,0,1,2,1,0,1,CYA-6,colonba01
190,Clay Condrey,26,SDP,NL,-0.1,9,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-137,0,0,0,0,0,0,/1,,condrcl01
191,Jeff Conine,36,BAL,AL,0.7,116,488,451,44,123,26,4,15,63,8,0,25,66,.273,.307,.448,.755,102,.331,98,202,10,2,0,10,6,3/D7H,,coninje01
192,Jason Conti*,27,TBD,AL,1.0,78,245,222,26,57,15,2,3,21,4,2,18,55,.257,.315,.383,.698,88,.314,87,85,5,1,4,0,1,897/H,,contija01
193,Aaron Cook,23,COL,NL,-0.1,9,12,11,0,1,0,0,0,1,0,0,0,0,.091,.091,.091,.182,-54,.082,-120,1,0,0,1,0,0,/1,,cookaa01
194,Dennis Cook*,39,ANA,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cookde01
195,Mike Coolbaugh,30,STL,NL,-0.2,5,14,12,0,1,0,0,0,0,0,0,1,3,.083,.154,.083,.237,-34,.124,-69,1,1,0,1,0,0,/5H,,coolbmi01
196,Ron Coomer,35,NYY,AL,-0.7,55,156,148,14,39,7,0,3,17,0,0,6,23,.264,.290,.372,.662,75,.298,72,55,8,0,1,1,1,5DH3,,coomero01
197,Álex Cora*,26,LAD,NL,3.0,115,293,258,37,75,14,4,5,28,7,2,26,38,.291,.371,.434,.805,119,.373,129,112,3,7,2,0,4,64H,,coraal01
198,Francisco Cordero,27,TEX,AL,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cordefr01
199,Wil Cordero,30,2TM,2LG,0.4,72,184,161,22,43,9,0,6,30,2,0,17,29,.267,.337,.435,.772,100,.346,98,70,4,2,0,4,0,H73/9D,,cordewi01
200,Marty Cordova,32,BAL,AL,0.5,131,513,458,55,116,25,2,18,64,1,6,47,111,.253,.325,.434,.759,105,.326,101,199,17,3,2,3,3,7D/H,,cordoma01
201,Bryan Corey,28,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,coreybr01
202,Mark Corey,27,2TM,NL,0.0,27,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-164,0,0,0,0,0,0,1/H,,coreyma02
203,Rhéal Cormier*,35,PHI,NL,0.1,53,4,3,0,1,0,0,0,0,0,0,1,0,.333,.500,.333,.833,132,.402,149,1,0,0,0,0,0,1,,cormirh01
204,Humberto Cota,23,PIT,NL,0.1,7,18,17,2,5,1,0,0,0,0,0,1,4,.294,.333,.353,.686,80,.285,54,6,0,0,0,0,1,/2H,,cotahu01
205,Craig Counsell*,31,ARI,NL,1.6,112,491,436,63,123,22,1,2,51,7,5,45,52,.282,.348,.351,.699,78,.327,79,153,10,1,4,3,3,564/H,,counscr01
206,Steve Cox*,27,TBD,AL,0.4,148,633,560,65,142,30,1,16,72,5,0,60,116,.254,.330,.396,.727,95,.322,90,222,15,7,0,6,5,*3D/H,,coxst01
207,Carl Crawford*,20,TBD,AL,1.0,63,278,259,23,67,11,6,2,30,9,5,9,41,.259,.290,.371,.661,77,.294,73,96,0,3,6,1,0,7,,crawfca02
208,Joe Crede,24,CHW,AL,1.1,53,209,200,28,57,10,0,12,35,0,2,8,40,.285,.311,.515,.826,114,.350,111,103,1,0,0,1,0,5,,credejo01
209,Doug Creek*,33,TBD,AL,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,,creekdo01
210,César Crespo#,23,SDP,NL,-0.3,25,33,29,5,5,2,0,0,0,3,2,3,6,.172,.250,.241,.491,37,.221,27,7,0,0,1,0,0,H/745689,,crespce01
211,Coco Crisp#,22,CLE,AL,0.7,32,143,127,16,33,9,2,1,9,4,1,11,19,.260,.314,.386,.700,88,.316,86,49,0,0,3,2,0,8/7,,crispco01
212,Mike Crudale,25,STL,NL,0.0,49,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,,crudami01
213,Deivi Cruz,29,SDP,NL,-0.4,151,547,514,49,135,28,2,7,47,2,3,22,58,.263,.294,.366,.660,81,.302,82,188,20,3,3,5,2,*6/H3,,cruzde01
214,Iván Cruz*,34,STL,NL,0.1,17,15,14,2,5,0,0,1,3,0,0,1,3,.357,.400,.571,.971,155,.423,159,8,0,0,0,0,0,H/3,,cruziv01
215,Jacob Cruz*,29,DET,AL,0.2,35,107,88,12,24,3,1,2,6,3,1,13,20,.273,.377,.398,.775,115,.358,122,35,2,3,1,2,0,D/9H37,,cruzja01
216,José Cruz#,28,TOR,AL,1.9,124,522,466,64,114,26,5,18,70,7,1,51,106,.245,.317,.438,.754,95,.346,100,204,8,0,1,4,1,*798/HD,,cruzjo02
217,Juan Cruz,23,CHC,NL,-0.1,44,16,14,0,2,0,0,0,0,0,0,0,4,.143,.143,.143,.286,-24,.128,-75,2,0,0,2,0,0,1,,cruzju02
218,Nelson Cruz,29,HOU,NL,0.0,40,16,13,0,0,0,0,0,1,0,0,1,8,.000,.071,.000,.071,-79,.181,-40,0,0,0,2,0,0,1,,cruzne01
219,Michael Cuddyer,23,MIN,AL,0.8,41,123,112,12,29,7,0,4,13,2,0,8,30,.259,.311,.429,.740,95,.332,94,48,3,1,1,1,0,95/H3D,,cuddymi01
220,Will Cunnane,28,CHC,NL,0.1,16,5,4,2,1,0,0,0,0,0,0,1,0,.250,.400,.250,.650,78,.321,86,1,0,0,0,0,0,1,,cunnawi01
221,Jack Cust*,23,COL,NL,-0.5,35,78,65,8,11,2,0,1,8,0,1,12,32,.169,.295,.246,.541,37,.253,26,16,3,0,0,1,0,H7,,custja01
222,Éric Cyr,23,SDP,NL,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,/1,,cyrer01
223,Jeff D'Amico,26,NYM,NL,-0.2,27,44,37,2,4,0,0,0,0,0,0,2,22,.108,.154,.108,.262,-28,.128,-71,4,1,0,5,0,0,1,,d'amije01
224,Omar Daal*,30,LAD,NL,0.2,38,48,39,2,6,2,0,1,4,0,0,1,11,.154,.175,.282,.457,22,.222,5,11,0,0,8,0,0,1,,daalom01
225,Johnny Damon*,28,BOS,AL,4.8,154,702,623,118,178,34,11,14,63,31,6,65,70,.286,.356,.443,.799,109,.361,109,276,4,6,3,5,5,*8/HD,AS,damonjo01
226,Vic Darensbourg*,31,FLA,NL,0.0,41,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-409,0,0,0,1,0,0,1/H,,darenvi01
227,Brian Daubach*,30,BOS,AL,1.8,137,506,444,62,118,24,2,20,78,2,1,51,126,.266,.348,.464,.812,111,.362,115,206,10,7,0,4,4,37DH9,,daubabr01
228,Jeff DaVanon#,28,ANA,AL,-0.3,16,33,30,3,5,3,0,1,4,1,0,2,6,.167,.219,.367,.585,52,.258,38,11,0,0,1,0,0,/H89D7,,davanje02
229,Tom Davey,28,SDP,NL,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,daveyto01
230,Ben Davis#,25,SEA,AL,1.2,80,253,228,24,59,10,1,7,43,1,1,18,58,.259,.313,.404,.717,92,.317,90,92,6,2,1,4,1,2H/3,,davisbe01
231,J.J. Davis,23,PIT,NL,-0.1,9,11,10,1,1,0,0,0,0,0,0,0,4,.100,.182,.100,.282,-23,.149,-42,1,1,1,0,0,0,/H9,,davisjj01
232,Kane Davis,27,NYM,NL,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,daviska01
233,Travis Dawkins,23,CIN,NL,-0.7,31,55,48,2,6,2,0,0,0,2,1,6,21,.125,.222,.167,.389,3,.192,-15,8,1,0,1,0,0,6H/4,,dawkitr01
234,Joey Dawley,30,ATL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dawlejo01
235,Zach Day,24,MON,NL,0.0,19,9,6,1,1,0,0,0,0,0,0,1,4,.167,.286,.167,.452,22,.229,-10,1,0,0,2,0,0,1,,dayza01
236,Valerio De Los Santos*,29,MIL,NL,0.1,49,5,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-1,.236,-26,0,0,0,2,0,0,1,,delosva01
237,Kory DeHaan*,25,SDP,NL,-0.1,12,11,11,1,1,0,0,0,0,0,0,0,6,.091,.091,.091,.182,-50,.082,-78,1,0,0,0,0,0,/7H89,,dehaako01
238,Mike DeJean,31,MIL,NL,0.0,67,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-155,0,0,0,0,0,0,1,,dejeami01
239,Carlos Delgado*,30,TOR,AL,4.9,143,628,505,103,140,34,2,33,108,1,0,102,126,.277,.406,.549,.955,147,.404,144,277,8,13,0,8,18,*3/D,,delgaca01
240,Wilson Delgado#,29,STL,NL,-0.1,12,21,20,2,4,2,0,2,5,0,0,0,6,.200,.200,.600,.800,102,.330,93,12,0,0,1,0,0,/6H,,delgawi01
241,David Dellucci*,28,ARI,NL,-1.2,97,261,229,34,56,11,2,7,29,2,4,28,55,.245,.326,.402,.727,83,.324,80,92,7,1,0,3,5,9H7/D8,,delluda01
242,Ryan Dempster,25,2TM,NL,-0.3,32,75,63,2,8,1,1,0,3,0,0,2,20,.127,.154,.175,.328,-14,.149,-62,11,0,0,9,0,0,1/H,,dempsry01
243,Mark DeRosa,27,ATL,NL,0.9,72,232,212,24,63,9,2,5,23,2,3,12,24,.297,.339,.429,.768,100,.340,99,91,5,3,2,3,3,46H/957,,derosma01
244,Delino DeShields*,33,CHC,NL,0.5,67,174,146,20,28,6,1,3,10,10,1,21,38,.192,.292,.308,.600,60,.293,55,45,0,0,6,1,2,4H/9,,deshide01
245,Elmer Dessens,31,CIN,NL,0.2,30,57,45,1,9,0,0,0,5,0,0,3,11,.200,.250,.200,.450,19,.213,-17,9,0,0,9,0,0,1/H,,desseel01
246,Matt DeWitt,24,SDP,NL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dewitma01
247,Einar Díaz,29,CLE,AL,-0.8,102,351,320,34,66,19,0,2,16,0,1,17,27,.206,.258,.284,.542,47,.255,45,91,13,6,6,2,1,2/H,,diazei01
248,Juan Díaz,28,BOS,AL,0.1,4,8,7,2,2,1,0,1,2,0,0,1,2,.286,.375,.857,1.232,211,.492,206,6,0,0,0,0,0,/H3D,,diazju01
249,Mike Difelice,33,STL,NL,0.1,70,197,174,17,40,11,0,4,19,0,0,17,42,.230,.297,.362,.660,75,.302,71,63,4,1,2,3,3,2H,,difelmi01
250,Ben Diggins,23,MIL,NL,0.0,5,8,7,0,1,0,0,0,0,0,0,0,1,.143,.143,.143,.286,-24,.128,-76,1,0,0,1,0,0,/1,,diggibe01
251,Brendan Donnelly,30,ANA,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,donnebr01
252,Chris Donnels*,36,ARI,NL,-0.2,74,93,80,5,19,4,1,3,16,0,0,10,14,.238,.312,.425,.737,84,.315,70,34,2,0,0,3,1,H5/3,,donnech01
253,Octavio Dotel,28,HOU,NL,0.0,80,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-164,0,0,0,0,0,0,1,,doteloc01
254,Sean Douglass,23,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,douglse01
255,Ryan Drese,26,CLE,AL,0.0,2,5,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-24,.178,-35,0,0,0,1,0,0,1,,dresery01
256,J.D. Drew*,26,STL,NL,2.8,135,496,424,61,107,19,1,18,56,8,2,57,104,.252,.349,.429,.778,106,.356,110,182,4,8,3,4,4,*9H/8,,drewj.01
257,Tim Drew,23,MON,NL,-0.1,7,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-153,0,0,0,0,0,0,/1,,drewti01
258,Travis Driskill,30,BAL,AL,0.0,2,4,3,1,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,-23,.178,-6,0,0,0,0,0,0,1,,drisktr01
259,Brandon Duckworth,26,PHI,NL,0.3,29,59,48,3,9,1,0,0,4,0,0,5,11,.188,.264,.208,.472,30,.243,27,10,3,0,6,0,0,1,,duckwbr01
260,Matt Duff,27,STL,NL,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,duffma01
261,Courtney Duncan*,27,CHC,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,duncaco01
262,Adam Dunn*,22,CIN,NL,2.4,158,676,535,84,133,28,2,26,71,19,9,128,170,.249,.400,.454,.854,121,.380,123,243,8,9,1,3,13,*739/HD,AS,dunnad01
263,Shawon Dunston,39,SFG,NL,-1.6,72,153,147,7,34,5,0,1,9,1,0,3,33,.231,.250,.286,.536,44,.247,34,42,0,1,1,1,0,H97/8D36,,dunstsh01
264,Todd Dunwoody*,27,CLE,AL,-0.3,2,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-173,0,0,0,1,0,0,/79,,dunwoto01
265,Erubiel Durazo*,28,ARI,NL,1.4,76,276,222,46,58,12,2,16,48,0,1,49,60,.261,.395,.550,.944,136,.410,140,122,1,2,0,3,2,3H/D9,,durazer01
266,Ray Durham#,30,2TM,AL,4.6,150,659,564,114,163,34,6,15,70,26,7,73,93,.289,.374,.450,.825,119,.375,124,254,15,7,10,5,1,4D/H,,durhara01
267,Jayson Durocher,27,MIL,NL,0.0,36,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,,durocja01
268,Jermaine Dye,28,OAK,AL,1.4,131,555,488,74,123,27,1,24,86,2,0,52,108,.252,.333,.459,.792,110,.353,112,224,15,10,0,5,2,*9D/H,,dyeje01
269,Damion Easley,32,DET,AL,0.5,85,346,304,29,68,14,1,8,30,1,3,27,43,.224,.307,.355,.663,82,.300,85,108,4,11,1,3,3,4/DH,,easleda01
270,Adam Eaton,24,SDP,NL,0.0,6,10,9,0,1,0,0,0,0,0,0,1,4,.111,.200,.111,.311,-11,.161,-21,1,1,0,0,0,0,/1,,eatonad01
271,Angel Echevarria,31,CHC,NL,0.6,50,111,98,14,30,7,0,3,21,0,0,8,17,.306,.351,.469,.821,116,.363,116,46,4,1,0,4,0,H39/7,,echevan01
272,David Eckstein,27,ANA,AL,5.2,152,702,608,107,178,22,6,8,63,21,13,45,44,.293,.363,.388,.752,101,.345,107,236,7,27,14,8,0,*6/DH,MVP-11,eckstda01
273,Jim Edmonds*,32,STL,NL,6.7,144,576,476,96,148,31,2,28,83,4,3,86,134,.311,.420,.561,.981,158,.423,162,267,9,8,0,6,14,*8/H,MVP-17GG,edmonji01
274,Joey Eischen*,32,MON,NL,0.1,56,9,8,1,1,1,0,0,0,0,0,1,3,.125,.222,.250,.472,23,.219,7,2,0,0,0,0,0,1/H,,eischjo01
275,Mark Ellis,25,OAK,AL,2.7,98,404,345,58,94,16,4,6,35,4,2,44,54,.272,.359,.394,.753,103,.342,105,136,3,4,8,3,1,4/65HD,ROY-8,ellisma01
276,Robert Ellis,31,LAD,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,ellisro02
277,Alan Embree*,32,SDP,NL,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,embreal01
278,Juan Encarnación,26,2TM,NL,2.1,152,644,584,77,158,22,5,24,85,21,9,46,113,.271,.324,.449,.773,101,.349,102,262,18,4,3,7,0,*98/H,,encarju01
279,Mario Encarnación,26,CHC,NL,-0.1,3,9,7,0,0,0,0,0,0,0,0,2,3,.000,.222,.000,.222,-34,.157,-32,0,0,0,0,0,0,/7H,,encarma01
280,John Ennis,22,ATL,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-155,0,0,0,0,0,0,/1,,ennisjo01
281,Morgan Ensberg,26,HOU,NL,0.1,49,153,132,14,32,7,2,3,19,2,0,18,25,.242,.346,.394,.740,90,.349,96,52,8,3,0,0,0,5/H,,ensbemo01
282,Scott Erickson,34,BAL,AL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,,ericksc01
283,Darin Erstad*,28,ANA,AL,6.3,150,663,625,99,177,28,4,10,73,23,3,27,67,.283,.313,.389,.702,86,.323,86,243,9,2,5,4,4,*8/3DH,GG,erstada01
284,Félix Escalona,23,TBD,AL,-0.3,59,171,157,17,34,8,2,0,9,7,2,3,44,.217,.262,.293,.555,50,.275,56,46,2,7,3,1,0,64/H5D,,escalfe01
285,Kelvim Escobar,26,TOR,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,escobke01
286,Bobby Estalella,27,COL,NL,0.1,38,130,112,17,23,8,0,8,25,0,1,14,33,.205,.285,.491,.776,88,.345,91,55,1,0,0,4,0,2,,estalbo02
287,Shawn Estes,29,2TM,NL,-0.3,29,50,43,1,3,1,0,1,3,0,0,0,17,.070,.070,.163,.233,-40,.119,-87,7,1,0,7,0,0,1/H,,estessh01
288,Johnny Estrada#,26,PHI,NL,-0.1,10,19,17,0,2,1,0,0,2,0,0,2,2,.118,.211,.176,.387,6,.261,44,3,0,0,0,0,1,2/H,,estrajo01
289,Adam Everett,25,HOU,NL,-0.5,40,103,88,11,17,3,0,0,4,3,0,12,19,.193,.297,.227,.524,38,.265,31,20,1,1,2,0,1,6/H,,everead01
290,Carl Everett#,31,TEX,AL,0.0,105,418,374,47,100,16,0,16,62,2,3,33,77,.267,.333,.439,.772,99,.341,99,164,7,6,1,4,4,987D/H,,evereca01
291,Scott Eyre*,30,2TM,2LG,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,eyresc01
292,Jorge Fábregas*,32,2TM,2LG,-1.1,65,169,155,13,28,4,0,3,22,0,0,8,13,.181,.216,.265,.480,27,.216,11,41,5,0,2,4,1,2H,,fabrejo01
293,Jeff Farnsworth,26,DET,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,farnsje01
294,Kyle Farnsworth,26,CHC,NL,0.0,43,2,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,1,0,1,,farnsky01
295,Sal Fasano,30,ANA,AL,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/2,,fasansa01
296,Jeff Fassero*,39,2TM,NL,0.0,71,3,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,78,.299,71,1,0,0,0,0,0,1,,fasseje01
297,Carlos Febles,26,KCR,AL,1.0,119,404,351,44,86,16,4,4,26,16,5,41,63,.245,.336,.348,.683,76,.318,75,122,8,7,5,0,0,*4/H6,,febleca01
298,Pedro Feliciano*,25,NYM,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,felicpe01
299,Pedro Feliz,27,SFG,NL,-0.3,67,153,146,14,37,4,1,2,13,0,0,6,27,.253,.281,.336,.617,66,.271,53,49,2,0,0,1,1,5H/67,,felizpe01
300,Jared Fernández,30,CIN,NL,0.0,14,13,10,2,2,0,0,0,1,0,0,1,7,.200,.273,.200,.473,25,.228,-3,2,0,0,2,0,0,1,,fernaja01
301,Mike Fetters,37,2TM,NL,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fettemi01
302,Robert Fick*,28,DET,AL,1.7,148,614,556,66,150,36,2,17,63,0,1,46,90,.270,.331,.433,.764,109,.336,108,241,17,7,0,5,4,*9/DH,AS,fickro01
