--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
151,José Cabrera,28,HOU,NL,0.0,49,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,1,,cabrejo01
152,Orlando Cabrera,25,MON,NL,-0.9,125,454,422,47,100,25,1,13,55,4,4,25,28,.237,.279,.393,.673,66,.300,58,166,12,1,3,3,3,*6/H4,,cabreor01
153,Miguel Cairo,26,TBD,AL,-0.2,119,417,375,49,98,18,2,1,34,28,7,29,34,.261,.314,.328,.642,65,.307,63,123,7,2,6,5,0,*4H/D,,cairomi01
154,Mike Cameron,27,SEA,AL,4.0,155,643,543,96,145,28,4,19,78,24,7,78,133,.267,.365,.438,.803,108,.366,111,238,10,9,7,6,0,*8/H9,,camermi01
155,Ken Caminiti#,37,HOU,NL,1.5,59,253,208,42,63,13,0,15,45,3,0,42,37,.303,.419,.582,1.001,143,.429,142,121,7,1,0,2,8,5/H,,caminke01
156,Eric Cammack,24,NYM,NL,0.1,8,1,1,0,1,0,1,0,1,0,0,0,0,1.000,1.000,3.000,4.000,875,1.556,908,3,0,0,0,0,0,/1,,cammaer01
157,Jay Canizaro,26,MIN,AL,0.0,102,371,346,43,93,21,1,7,40,4,2,24,57,.269,.318,.396,.714,77,.329,77,137,8,1,0,0,0,4H/D,,canizja01
158,José Canseco,35,2TM,AL,1.1,98,401,329,47,83,18,0,15,49,2,0,64,102,.252,.377,.444,.820,109,.371,111,146,7,4,0,4,2,D/H79,,cansejo01
159,Javier Cardona,24,DET,AL,-0.4,26,42,40,1,7,1,0,1,2,0,0,0,9,.175,.190,.275,.465,19,.201,0,11,1,1,0,1,0,2/H,,cardoja01
160,Buddy Carlyle*,22,SDP,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,carlybu01
161,Bubba Carpenter*,31,COL,NL,-0.1,15,31,27,4,6,0,0,3,5,0,0,4,13,.222,.323,.556,.878,97,.370,89,15,0,0,0,0,0,/H7D9,,carpebu01
162,Chris Carpenter,25,TOR,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,carpech01
163,Giovanni Carrara,32,COL,NL,0.0,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-162,0,0,0,0,0,0,/1,,carragi01
164,Héctor Carrasco,30,MIN,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carrahe01
165,Raúl Casanova#,27,MIL,NL,0.5,86,265,231,20,57,13,3,6,36,1,2,26,48,.247,.331,.407,.738,88,.336,91,94,5,4,2,2,1,2H/D,,casanra01
166,Sean Casey*,25,CIN,NL,3.4,133,545,480,69,151,33,2,20,85,1,0,52,80,.315,.385,.517,.902,124,.397,126,248,16,7,0,6,4,*3/H,,caseyse01
167,Carlos Casimiro,23,BAL,AL,-0.1,2,8,8,0,1,1,0,0,3,0,0,0,2,.125,.125,.250,.375,-6,.155,-32,2,0,0,0,0,0,/DH,,casimca01
168,Vinny Castilla,32,TBD,AL,-0.3,85,354,331,22,73,9,1,6,42,1,2,14,41,.221,.254,.308,.562,43,.256,35,102,9,3,0,6,3,5/H,,castivi02
169,Alberto Castillo,30,TOR,AL,-0.1,66,211,185,14,39,7,0,1,16,0,0,21,36,.211,.287,.265,.552,40,.277,42,49,3,0,2,3,0,2/H,,castial01
170,Frank Castillo,31,TOR,AL,0.0,2,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-28,.129,-58,1,0,0,0,0,0,1,,castifr01
171,Luis Castillo#,24,FLA,NL,4.5,136,626,539,101,180,17,3,2,17,62,22,78,86,.334,.418,.388,.806,111,.392,128,209,11,0,9,0,0,*4/H,,castilu01
172,Juan Castro,28,CIN,NL,-0.4,82,244,224,20,54,12,2,4,23,0,2,14,33,.241,.283,.366,.649,61,.287,51,82,9,0,4,2,1,64/5H,,castrju01
173,Ramón Castro,24,FLA,NL,-0.1,50,157,138,10,33,4,0,2,14,0,0,16,36,.239,.318,.312,.630,65,.276,48,43,1,1,0,2,7,2,,castrra01
174,Frank Catalanotto*,26,TEX,AL,1.2,103,326,282,55,82,13,2,10,42,6,2,33,36,.291,.375,.457,.832,109,.380,115,129,5,6,3,2,0,4HD3/9,,catalfr01
175,Roger Cedeño#,25,HOU,NL,0.5,74,305,259,54,73,2,5,6,26,25,11,43,47,.282,.383,.398,.781,93,.363,98,103,6,0,2,1,0,879/H,,cedenro01
176,Frank Charles,31,HOU,NL,0.0,4,7,7,1,3,1,0,0,2,0,0,0,2,.429,.429,.571,1.000,143,.436,148,4,0,0,0,0,0,/H2,,charlfr01
177,Norm Charlton#,37,CIN,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,charlno01
178,Eric Chávez*,22,OAK,AL,2.4,153,569,501,89,139,23,4,26,86,2,2,62,94,.277,.355,.495,.850,117,.366,111,248,9,1,0,5,8,*5H/6D,,chaveer01
179,Raúl Chávez,27,HOU,NL,-0.3,14,47,43,3,11,2,0,1,5,0,0,3,6,.256,.298,.372,.670,64,.275,34,16,5,0,0,1,2,2,,chavera01
180,Bruce Chen*,23,2TM,NL,-0.4,35,38,30,0,1,0,0,0,1,0,0,1,20,.033,.065,.033,.098,-74,.052,-161,1,0,0,7,0,0,1,,chenbr01
181,Randy Choate*,24,NYY,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,choatra01
182,Bobby Chouinard,28,COL,NL,0.1,31,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,55,.607,253,1,0,0,0,0,0,1,,chouibo01
183,McKay Christensen*,24,CHW,AL,-0.2,32,22,19,4,2,0,0,0,1,1,1,2,6,.105,.227,.105,.333,-12,.170,-20,2,0,1,0,0,0,8/H,,chrismc01
184,Ryan Christenson,26,OAK,AL,0.3,121,153,129,31,32,2,2,4,18,1,2,19,33,.248,.349,.388,.737,90,.334,92,50,1,1,4,0,0,*7H89,,chrisry01
185,Jason Christiansen,30,2TM,NL,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chrisja01
186,Jeff Cirillo,30,COL,NL,3.4,157,684,598,111,195,53,2,11,115,3,4,67,72,.326,.392,.477,.869,100,.392,105,285,19,6,1,12,4,*5/H,AS,cirilje01
187,Chris Clapinski#,28,FLA,NL,0.3,34,55,49,12,15,4,1,1,7,0,0,5,7,.306,.370,.490,.860,121,.375,119,24,1,0,1,0,0,H4/576,,clapich01
188,Brady Clark,27,CIN,NL,0.1,11,11,11,1,3,1,0,0,2,0,0,0,2,.273,.273,.364,.636,58,.277,43,4,0,0,0,0,0,/H97,,clarkbr02
189,Tony Clark#,28,DET,AL,1.1,60,232,208,32,57,14,0,13,37,0,0,24,51,.274,.349,.529,.878,125,.384,125,110,10,0,0,0,2,3/DH,,clarkto02
190,Will Clark*,36,2TM,2LG,4.0,130,507,427,78,136,30,2,21,70,5,2,69,69,.319,.418,.546,.964,145,.427,151,233,7,7,0,4,3,*3/DH,,clarkwi02
191,Royce Clayton,30,TEX,AL,-0.4,148,573,513,70,124,21,5,14,54,11,7,42,92,.242,.301,.384,.685,72,.313,70,197,21,3,12,3,1,*6,,claytro01
192,Roger Clemens,37,NYY,AL,-0.1,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-144,0,0,0,0,0,0,1,CYA-6,clemero02
193,Matt Clement,25,SDP,NL,-0.3,31,69,60,3,4,0,1,0,2,0,0,4,33,.067,.125,.100,.225,-40,.112,-74,6,0,0,5,0,0,1,,clemema01
194,Edgard Clemente,24,ANA,AL,-1.0,46,80,78,4,17,2,0,0,5,0,1,0,27,.218,.228,.244,.471,19,.206,-1,19,0,1,1,0,0,H79D/8,,clemeed02
195,Brad Clontz,29,PIT,NL,0.1,5,1,0,1,0,0,0,0,0,0,0,0,0,,1.000,,,,.753,369,0,0,1,0,0,0,/1,,clontbr01
196,Ivanon Coffie*,23,BAL,AL,-0.2,23,67,60,6,13,4,1,0,6,1,0,5,11,.217,.284,.317,.600,56,.275,47,19,3,1,0,1,0,5/H6D,,coffiiv01
197,Dave Coggin,23,PHI,NL,-0.1,4,8,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-183,0,0,0,1,0,0,/1,,coggida01
198,Greg Colbrunn,30,ARI,NL,2.0,116,385,329,48,103,22,1,15,57,0,1,43,45,.313,.405,.523,.928,129,.406,131,172,13,10,0,3,2,3H/D5,,colbrgr01
199,Lou Collier,26,MIL,NL,-0.2,14,39,32,9,7,1,0,1,2,0,0,6,4,.219,.333,.344,.677,74,.333,86,11,1,0,0,1,0,/87H5,,collilo01
200,Bartolo Colon,27,CLE,AL,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,colonba01
201,David Cone*,37,NYY,AL,0.0,1,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,71,.302,64,1,0,0,0,0,0,1,,coneda01
202,Jeff Conine,34,BAL,AL,0.6,119,452,409,53,116,20,2,13,46,4,3,36,53,.284,.341,.438,.779,100,.350,102,179,14,2,0,4,1,53D9H/7,,coninje01
203,Jason Conti*,25,ARI,NL,0.0,47,99,91,11,21,4,3,1,15,3,0,7,30,.231,.293,.374,.667,65,.293,45,34,2,1,0,0,2,9H/87,,contija01
204,Dennis Cook*,37,NYM,NL,0.0,63,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,cookde01
205,Ron Coomer,33,MIN,AL,-0.2,140,589,544,64,147,29,1,16,82,2,0,36,50,.270,.317,.415,.733,81,.333,80,226,25,4,0,5,2,*3/D5H,,coomero01
206,Brian Cooper,25,ANA,AL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-148,0,0,0,0,0,0,1,,coopebr01
207,Trace Coquillette,26,MON,NL,-0.3,34,67,59,6,12,4,0,1,8,0,0,7,19,.203,.284,.322,.606,51,.274,39,19,2,0,0,1,0,5/4H79,,coquitr01
208,Álex Cora*,24,LAD,NL,0.2,109,394,353,39,84,18,6,4,32,4,1,26,53,.238,.302,.357,.658,70,.308,71,126,6,7,6,2,4,6/4H,,coraal01
209,Francisco Cordero,25,TEX,AL,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cordefr01
210,Wil Cordero,28,2TM,2LG,-0.5,127,536,496,64,137,35,5,16,68,1,2,32,76,.276,.328,.464,.792,98,.362,105,230,18,7,0,1,1,*7/HD,,cordewi01
211,Francisco Córdova,28,PIT,NL,-0.1,17,37,35,0,4,0,0,0,3,0,0,2,15,.114,.162,.114,.276,-28,.137,-52,4,1,0,0,0,0,1,,cordofr01
212,Marty Cordova,30,TOR,AL,-1.3,62,221,200,23,49,7,0,4,18,3,2,18,35,.245,.317,.340,.657,65,.311,67,68,6,3,0,0,0,79D/H,,cordoma01
213,Rhéal Cormier*,33,BOS,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cormirh01
214,Reid Cornelius,30,FLA,NL,-0.1,21,41,37,1,5,2,0,0,1,0,0,0,12,.135,.135,.189,.324,-17,.141,-59,7,1,0,4,0,0,1/H,,cornere01
215,Craig Counsell*,29,ARI,NL,1.1,67,177,152,23,48,8,1,2,11,3,3,20,18,.316,.400,.421,.821,105,.365,105,64,4,2,1,1,0,H45/6,,counscr01
216,Steve Cox*,25,TBD,AL,1.2,116,369,318,44,90,19,1,11,35,1,2,45,47,.283,.379,.453,.832,112,.373,115,144,9,5,0,1,2,97H3D,ROY-6,coxst01
217,Tim Crabtree,30,TEX,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,crabtti01
218,Joe Crede,22,CHW,AL,0.0,7,15,14,2,5,1,0,0,3,0,0,0,3,.357,.333,.429,.762,90,.324,76,6,0,0,0,1,0,/5DH,,credejo01
219,Doug Creek*,31,TBD,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,creekdo01
220,Felipe Crespo#,27,SFG,NL,0.4,89,150,131,17,38,6,1,4,29,3,2,10,23,.290,.351,.443,.794,106,.353,106,58,3,4,2,3,2,H73/94D,,crespfe01
221,D.T. Cromer*,29,CIN,NL,0.2,35,51,47,7,16,4,0,2,8,0,0,1,14,.340,.360,.553,.913,125,.418,142,26,0,1,1,1,1,H3,,cromed.01
222,Tripp Cromer,32,HOU,NL,-0.2,9,10,8,2,1,0,0,0,0,0,0,1,1,.125,.222,.125,.347,-11,.181,-43,1,0,0,1,0,0,/H546,,crometr01
223,Rich Croushore,29,COL,NL,0.3,6,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,365,1.821,2023,1,0,0,1,0,0,/1,,crousri01
224,Deivi Cruz,27,DET,AL,2.6,156,615,583,68,176,46,5,10,82,1,4,13,43,.302,.318,.449,.767,97,.334,93,262,25,4,8,7,2,*6/H,,cruzde01
225,Iván Cruz*,32,PIT,NL,-0.3,8,11,11,0,1,0,0,0,0,0,0,0,8,.091,.091,.091,.182,-54,.082,-90,1,1,0,0,0,0,/H3,,cruziv01
226,Jacob Cruz*,27,CLE,AL,0.2,11,36,29,3,7,3,0,0,5,1,0,5,4,.241,.361,.345,.706,80,.359,96,10,0,1,0,1,0,/8D7H,,cruzja01
227,José Cruz#,26,TOR,AL,2.5,162,681,603,91,146,32,5,31,76,15,5,71,129,.242,.323,.466,.789,95,.348,90,281,11,2,2,3,3,*8,,cruzjo02
228,Nelson Cruz,27,DET,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,cruzne01
229,Darwin Cubillán,27,TOR,AL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,/1,,cubilda01
230,Midre Cummings*,28,2TM,AL,0.4,98,227,206,29,57,10,0,4,24,0,0,17,28,.277,.341,.383,.724,81,.345,88,79,5,3,1,0,1,H9D/78,,cummimi01
231,Will Cunnane,26,SDP,NL,0.0,27,7,7,0,1,1,0,0,0,0,0,0,3,.143,.143,.286,.429,9,.178,-16,2,0,0,0,0,0,1,,cunnawi01
232,Chad Curtis,31,TEX,AL,0.3,108,381,335,48,91,25,1,8,48,3,3,37,71,.272,.343,.424,.767,93,.346,94,142,12,1,5,3,0,79HD,,curtich01
233,Jeff D'Amico,24,MIL,NL,-0.2,22,54,44,2,4,1,0,1,2,0,0,3,19,.091,.146,.182,.328,-17,.150,-59,8,3,0,6,1,0,1,,d'amije01
234,Jeff D'Amico,25,KCR,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,d'amije02
235,Omar Daal*,28,2TM,NL,0.6,30,54,45,3,12,3,0,1,6,0,0,4,8,.267,.327,.400,.727,81,.323,71,18,1,0,5,0,0,1,,daalom01
236,Johnny Damon*,26,KCR,AL,6.2,159,741,655,136,214,42,10,16,88,46,9,65,60,.327,.382,.495,.877,118,.405,125,324,7,1,8,12,4,*87D/H,MVP-19,damonjo01
237,Vic Darensbourg*,29,FLA,NL,0.0,53,8,8,0,2,0,0,0,0,0,0,0,2,.250,.250,.250,.500,31,.226,15,2,0,0,0,0,0,1,,darenvi01
238,Mike Darr*,24,SDP,NL,0.8,58,228,205,21,55,14,4,1,30,9,1,23,45,.268,.342,.390,.732,92,.333,87,80,9,0,0,0,1,98/7H,,darrmi02
239,Brian Daubach*,28,BOS,AL,0.2,142,549,495,55,123,32,2,21,76,1,1,44,130,.248,.315,.448,.764,89,.330,79,222,6,6,0,4,2,3DH/759,,daubabr01
240,Tom Davey,26,SDP,NL,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,daveyto01
241,Ben Davis#,23,SDP,NL,-0.3,43,148,130,12,29,6,0,3,14,1,1,14,35,.223,.297,.338,.635,66,.281,56,44,2,0,3,1,1,2/HD,,davisbe01
242,Doug Davis,24,TEX,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,davisdo02
243,Eric Davis,38,STL,NL,1.4,92,293,254,38,77,14,0,6,40,1,1,36,60,.303,.389,.429,.818,106,.378,114,109,7,1,0,2,0,9H/D,,daviser01
244,Kane Davis,25,2TM,2LG,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,/1,,daviska01
245,Russ Davis,30,SFG,NL,-0.6,80,192,180,27,47,5,0,9,24,0,3,9,29,.261,.302,.439,.741,90,.318,86,79,1,2,0,1,0,5H/3D,,davisru01
246,Travis Dawkins,21,CIN,NL,-0.3,14,44,41,5,9,2,0,0,3,0,0,2,7,.220,.256,.268,.524,32,.227,3,11,3,0,1,0,1,6,,dawkitr01
247,Tomás de la Rosa,22,MON,NL,0.2,32,77,66,7,19,3,1,2,9,2,1,7,11,.288,.365,.455,.819,103,.361,100,30,2,1,3,0,0,6/HD,,delarto01
248,Valerio De Los Santos*,27,MIL,NL,-0.1,62,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,,delosva01
249,Kory DeHaan*,23,SDP,NL,0.1,90,110,103,19,21,7,0,2,13,4,2,5,39,.204,.239,.330,.569,47,.264,44,34,2,0,1,1,0,9H7/8D,,dehaako01
250,Mike DeJean,29,COL,NL,0.0,51,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-168,0,0,0,0,0,0,1,,dejeami01
251,Miguel Del Toro,28,SFG,NL,0.1,9,2,2,1,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,162,.451,172,1,0,0,0,0,0,/1,,deltomi01
252,Carlos Delgado*,28,TOR,AL,7.3,162,711,569,115,196,57,1,41,137,0,1,123,104,.344,.470,.664,1.134,181,.477,182,378,12,15,0,4,18,*3,ASMVP-4SS,delgaca01
253,Wilson Delgado#,27,2TM,AL,0.8,64,141,128,21,33,2,0,1,11,2,1,11,26,.258,.312,.297,.609,55,.313,69,38,2,0,0,2,0,46H/5,,delgawi01
254,David Dellucci*,26,ARI,NL,-0.1,34,54,50,2,15,3,0,0,2,0,2,4,9,.300,.352,.360,.712,78,.321,85,18,1,0,0,0,0,H9/7,,delluda01
255,Ryan Dempster,23,FLA,NL,-0.6,31,82,77,3,6,2,0,0,2,0,0,1,29,.078,.090,.104,.194,-50,.088,-90,8,0,0,4,0,0,1,AS,dempsry01
256,Mark DeRosa,25,ATL,NL,0.1,22,15,13,9,4,1,0,0,3,0,0,2,1,.308,.400,.385,.785,100,.421,145,5,0,0,0,0,0,H6,,derosma01
257,Delino DeShields*,31,BAL,AL,3.1,151,643,561,84,166,43,5,10,86,37,10,69,82,.296,.369,.444,.813,110,.372,113,249,16,1,3,9,2,47D/H8,,deshide01
258,Elmer Dessens,29,CIN,NL,0.0,37,48,40,6,4,0,0,0,0,0,0,7,16,.100,.234,.100,.334,-12,.185,-24,4,0,0,1,0,0,1,,desseel01
259,Matt DeWitt,22,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dewitma01
260,Einar Díaz,27,CLE,AL,1.2,75,275,250,29,68,14,2,4,25,4,2,11,29,.272,.323,.392,.715,80,.336,85,98,7,8,6,0,0,2/H5,,diazei01
261,Mike Difelice,31,TBD,AL,-0.1,60,223,204,23,49,13,1,6,19,0,0,12,40,.240,.280,.402,.682,72,.308,68,82,8,0,5,2,0,2/H,,difelmi01
262,Jerry Dipoto,32,COL,NL,0.0,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-162,0,0,0,0,0,0,1,,dipotje01
263,Gary Disarcina,32,ANA,AL,0.5,12,42,38,6,15,2,0,1,11,0,1,1,3,.395,.425,.526,.951,138,.406,143,20,1,1,2,0,0,6,,disarga01
264,Chris Donnels*,34,LAD,NL,0.3,27,41,34,8,10,3,0,4,9,0,0,6,7,.294,.390,.735,1.126,183,.447,171,25,3,0,0,1,1,H/7354,,donnech01
265,Octavio Dotel,26,HOU,NL,-0.5,49,40,32,1,1,0,0,0,0,0,0,1,16,.031,.061,.031,.092,-76,.049,-167,1,0,0,7,0,0,1,,doteloc01
266,Scott Downs*,24,2TM,NL,-0.2,18,34,28,2,2,0,0,0,1,0,0,2,10,.071,.133,.071,.205,-45,.108,-92,2,0,0,4,0,0,1,,downssc01
267,Kelly Dransfeldt,25,TEX,AL,0.0,16,27,26,2,3,2,0,0,2,0,0,1,14,.115,.148,.192,.340,-15,.153,-40,5,0,0,0,0,0,6/H4,,dranske01
268,Darren Dreifort,28,LAD,NL,0.4,30,71,68,5,11,3,0,3,8,0,0,1,25,.162,.186,.338,.524,32,.249,30,23,0,1,1,0,0,1,,dreifda01
269,J.D. Drew*,24,STL,NL,3.6,135,486,407,73,120,17,2,18,57,17,9,67,99,.295,.401,.479,.880,121,.395,127,195,3,6,5,1,4,*987H,,drewj.01
270,Rob Ducey*,35,2TM,2LG,-0.4,117,198,165,26,32,5,1,6,26,1,0,31,49,.194,.318,.345,.664,68,.307,64,57,1,0,0,2,1,H7/9D8,,duceyro01
271,Shawon Dunston,37,STL,NL,0.3,98,231,216,28,54,11,2,12,43,3,1,6,47,.250,.278,.486,.764,87,.335,83,105,11,3,4,2,0,7H9/8635D,,dunstsh01
272,Todd Dunwoody*,25,KCR,AL,-1.5,61,195,178,12,37,9,0,1,23,3,0,8,42,.208,.238,.275,.514,29,.252,22,49,4,1,2,6,0,8H7D/9,,dunwoto01
273,Erubiel Durazo*,26,ARI,NL,0.3,67,233,196,35,52,11,0,8,33,1,0,34,43,.265,.373,.444,.817,103,.364,101,87,3,1,0,2,2,3H,,durazer01
274,Ray Durham#,28,CHW,AL,3.1,151,709,614,121,172,35,9,17,75,25,13,75,105,.280,.361,.450,.810,103,.366,106,276,13,7,5,8,0,*4/H,AS,durhara01
275,Trent Durrington,24,ANA,AL,-0.2,4,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-149,0,1,0,0,0,0,/H4,,durritr01
276,Jermaine Dye,26,KCR,AL,4.6,157,679,601,107,193,41,2,33,118,0,1,69,99,.321,.390,.561,.951,135,.410,134,337,12,3,0,6,6,*9D/H,ASGG,dyeje01
277,Damion Easley,30,DET,AL,4.0,126,535,464,76,120,27,2,14,58,13,4,55,79,.259,.350,.416,.766,99,.347,99,193,11,11,4,1,1,*4,,easleda01
278,Adam Eaton,22,SDP,NL,0.7,21,45,38,6,11,2,0,0,4,2,0,6,10,.289,.400,.342,.742,97,.359,103,13,1,1,0,0,0,1/H,,eatonad01
279,Angel Echevarria,29,2TM,NL,-0.2,41,58,51,3,10,2,0,1,6,0,0,7,11,.196,.293,.294,.587,49,.273,41,15,1,0,0,0,0,H3/79,,echevan01
280,Jim Edmonds*,30,STL,NL,6.3,152,643,525,129,155,25,0,42,108,10,3,103,167,.295,.411,.583,.994,147,.435,152,306,5,6,1,8,3,*8/3H,ASMVP-4GG,edmonji01
281,Scott Elarton,24,HOU,NL,-0.1,29,72,63,6,10,2,0,0,0,0,0,1,20,.159,.197,.190,.387,-4,.181,-41,12,2,2,6,0,0,1,,elartsc01
282,Cal Eldred,32,CHW,AL,0.2,2,6,4,3,1,0,0,0,0,0,0,2,1,.250,.500,.250,.750,98,.549,229,1,0,0,0,0,0,1,,eldreca01
283,Kevin Elster,35,LAD,NL,0.5,80,259,220,29,50,8,0,14,32,0,0,38,52,.227,.341,.455,.796,104,.346,98,100,0,0,1,0,5,6H/53,,elsteke01
284,Alan Embree*,30,SFG,NL,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,embreal01
285,Juan Encarnación,24,DET,AL,1.9,141,590,547,75,158,25,6,14,72,16,4,29,90,.289,.330,.433,.764,97,.352,101,237,15,7,3,4,1,*8,,encarju01
286,Morgan Ensberg,24,HOU,NL,-0.2,4,7,7,0,2,0,0,0,0,0,0,0,1,.286,.286,.286,.571,41,.258,25,2,0,0,0,0,0,/H5,,ensbemo01
287,Todd Erdos,26,2TM,2LG,0.0,23,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,erdosto01
288,Scott Erickson,32,BAL,AL,0.1,3,5,5,2,2,1,0,0,1,0,0,0,0,.400,.400,.600,1.000,155,.430,155,3,0,0,0,0,0,1/H,,ericksc01
289,Darin Erstad*,26,ANA,AL,8.3,157,747,676,121,240,39,6,25,100,28,8,64,82,.355,.409,.541,.951,137,.415,137,366,8,1,2,4,9,*78D/3H,ASMVP-8GGSS,erstada01
290,Kelvim Escobar,24,TOR,AL,-0.1,2,7,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,1,,escobke01
291,Bobby Estalella,25,SFG,NL,2.1,106,361,299,45,70,22,3,14,53,3,0,57,92,.234,.357,.468,.826,113,.364,111,140,4,2,0,3,9,2/H,,estalbo02
292,Shawn Estes,27,SFG,NL,0.3,31,81,68,4,14,4,0,1,10,0,0,2,28,.206,.229,.309,.537,39,.236,11,21,2,0,11,0,0,1/H,,estessh01
293,Horacio Estrada*,24,MIL,NL,0.0,7,8,7,1,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,-26,.129,-77,1,0,0,1,0,0,/1,,estraho01
294,Seth Etherton,23,ANA,AL,0.0,1,3,2,1,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,-5,.244,21,0,0,0,0,0,0,1,,etherse01
295,Tony Eusebio,33,HOU,NL,0.4,74,249,218,24,61,18,0,7,33,0,0,25,45,.280,.361,.459,.820,100,.361,96,100,8,4,0,2,2,2/H,,eusebto01
296,Tom Evans,25,TEX,AL,0.0,23,67,54,10,15,4,0,0,5,0,3,10,13,.278,.394,.352,.746,91,.325,94,19,1,1,1,1,0,5/H3D,,evansto01
297,Carl Everett#,29,BOS,AL,4.7,137,561,496,82,149,32,4,34,108,11,4,52,113,.300,.373,.587,.959,136,.409,133,291,4,8,0,5,5,*8H/D,AS,evereca01
298,Jorge Fábregas*,30,KCR,AL,0.3,43,152,142,13,40,4,0,3,17,1,0,8,11,.282,.320,.373,.693,73,.309,63,53,1,0,2,0,1,2/HD,,fabrejo01
299,Kyle Farnsworth,24,CHC,NL,0.0,46,16,14,0,1,1,0,0,0,0,0,0,6,.071,.071,.143,.214,-47,.155,-57,2,0,0,2,0,0,1,,farnsky01
300,Sal Fasano,28,OAK,AL,0.6,52,144,126,21,27,6,0,7,19,0,0,14,47,.214,.306,.429,.734,87,.340,92,54,3,3,0,1,0,2/H,,fasansa01
301,Jeff Fassero*,37,BOS,AL,-0.1,2,3,2,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-273,0,0,0,1,0,0,1,,fasseje01
