--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
148,Jeff Criswell,25,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,criswje01
149,Jake Cronenworth*,30,SDP,NL,1.9,155,656,577,72,139,29,3,17,83,5,2,61,118,.241,.324,.390,.714,99,.319,101,225,19,11,1,3,0,34/DH,,croneja01
150,Pete Crow-Armstrong*,22,CHC,NL,2.3,123,410,372,46,88,13,6,10,47,27,3,21,98,.237,.286,.384,.670,87,.300,82,143,4,6,8,3,2,*8H,,crowape01
151,Fernando Cruz#,34,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cruzfe01
152,Oneil Cruz*,25,PIT,NL,2.5,146,599,541,72,140,34,3,21,76,22,1,51,181,.259,.324,.449,.773,113,.340,110,243,8,3,0,4,5,*68H/D,,cruzon01
153,Travis d'Arnaud,35,ATL,NL,1.1,99,341,307,40,73,16,0,15,48,1,0,24,89,.238,.302,.436,.739,102,.320,101,134,8,6,0,4,0,2H,,darnatr01
154,David Dahl*,30,PHI,NL,0.3,19,62,58,6,12,2,0,3,8,0,0,3,21,.207,.242,.397,.638,76,.287,79,23,0,0,0,1,0,7/D9H,,dahlda01
155,Bobby Dalbec,29,BOS,AL,-0.8,37,93,83,6,11,2,0,1,8,3,0,8,43,.133,.217,.193,.410,16,.196,4,16,1,1,1,0,0,35/H9D,,dalbebo01
156,Henry Davis,24,PIT,NL,-0.6,37,122,104,9,15,4,0,1,5,0,0,13,45,.144,.242,.212,.453,28,.226,32,22,1,1,1,2,0,2/HD,,davishe01
157,J.D. Davis,31,2TM,AL,-0.4,46,157,142,13,31,5,0,4,6,0,0,12,39,.218,.293,.338,.631,83,.278,79,48,5,3,0,0,0,35/DH,,davisjd01
158,Bryan De La Cruz,27,2TM,NL,-1.4,149,622,584,61,136,25,0,21,68,5,2,29,170,.233,.271,.384,.654,76,.290,75,224,10,3,0,5,1,7D9/H,,delacbr01
159,Elly De La Cruz#,22,CIN,NL,5.2,160,696,618,105,160,36,10,25,76,67,16,69,218,.259,.339,.471,.809,119,.367,122,291,12,6,2,1,2,*6/H,ASMVP-8,delacel01
160,Luis De Los Santos,26,TOR,AL,-0.1,13,31,29,2,5,2,0,0,1,0,0,2,10,.172,.226,.241,.467,35,.208,26,7,2,0,0,0,0,5/H37,,deloslu03
161,Paul DeJong,30,2TM,AL,0.9,139,482,445,54,101,17,0,24,56,2,2,23,156,.227,.276,.427,.703,98,.304,95,190,9,9,0,5,0,65H/D,,dejonpa01
162,Adrian Del Castillo*,24,ARI,NL,0.5,25,87,80,12,25,5,0,4,19,1,1,7,28,.313,.368,.525,.893,146,.379,146,42,1,0,0,0,0,2/H,,delcaad01
163,Jason Delay,29,PIT,NL,0.1,7,19,15,1,3,3,0,0,6,0,0,3,0,.200,.333,.400,.733,104,.322,102,6,0,0,1,0,0,/2DH,,delayja01
164,Zach DeLoach*,25,CHW,AL,-0.1,22,75,67,10,14,5,0,1,5,0,1,8,21,.209,.293,.328,.622,79,.280,84,22,0,0,0,0,0,9/7H8D,,deloaza01
165,Jonny DeLuca,25,TBR,AL,0.6,107,362,332,29,72,12,4,6,31,16,6,24,77,.217,.278,.331,.609,74,.279,76,110,1,4,2,0,1,98H7/D,,delucjo01
166,José Devers*,24,MIA,NL,0.1,3,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,37,.224,26,1,0,0,0,0,0,/34H,,deverjo01
167,Rafael Devers*,27,BOS,AL,3.7,138,601,525,87,143,34,5,28,83,3,0,67,147,.272,.354,.516,.871,139,.368,134,271,13,3,0,6,14,*5/D,ASMVP-13,deverra01
168,Zach Dezenzo,24,HOU,AL,-0.2,19,65,62,5,15,2,0,2,8,0,0,3,22,.242,.277,.371,.648,85,.307,98,23,3,0,0,0,0,3/5DH,,dezenza01
169,Aledmys Díaz,33,2TM,AL,-0.6,14,34,33,2,3,0,0,0,1,0,0,1,9,.091,.118,.091,.209,-38,.099,-49,3,0,0,0,0,0,/634H57,,diazal02
170,Alexis Díaz,27,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,diazal03
171,Edwin Díaz,30,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,diazed04
172,Elias Díaz,33,2TM,NL,1.3,96,351,325,27,86,20,0,6,39,0,0,20,69,.265,.313,.382,.695,87,.309,87,124,15,4,0,2,2,2D/H,,diazel01
173,Yainer Diaz,25,HOU,AL,3.3,148,619,585,70,175,29,3,16,84,2,0,24,107,.299,.325,.441,.766,119,.339,120,258,22,2,0,8,1,2D3/H,,diazya02
174,Yandy Díaz,32,TBR,AL,1.6,145,621,563,55,158,31,1,14,65,0,0,50,95,.281,.341,.414,.755,115,.336,119,233,12,4,0,4,0,*3D/H,,diazya01
175,Jake Diekman,37,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,diekmja01
176,Dillon Dingler,25,DET,AL,-0.3,27,87,84,2,14,5,2,1,11,0,0,3,30,.167,.195,.310,.505,41,.217,31,26,2,0,0,0,0,2,,dingldi01
177,Jasson Domínguez#,21,NYY,AL,-0.1,18,67,56,8,10,1,0,2,4,5,0,11,19,.179,.313,.304,.617,77,.315,88,17,0,0,0,0,0,7/8HD,,dominja01
178,Seranthony Domínguez,29,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dominse01
179,Brendan Donovan*,27,STL,NL,2.6,153,652,587,65,163,34,3,14,73,5,5,47,81,.278,.342,.417,.759,113,.332,112,245,4,13,0,5,0,74/5DH9,,donovbr01
180,Brenton Doyle,26,COL,NL,4.0,149,603,542,82,141,24,4,23,72,30,5,46,153,.260,.317,.446,.764,104,.338,102,242,13,3,4,8,1,*8/DH,GG,doylebr02
181,Logan Driscoll*,26,TBR,AL,-0.1,15,37,35,2,6,0,0,1,5,0,0,1,6,.171,.189,.257,.446,26,.186,11,9,0,0,0,1,0,2,,drisclo01
182,Brandon Drury,31,LAA,AL,-2.0,97,360,325,28,55,7,0,4,15,1,0,27,81,.169,.242,.228,.469,34,.228,38,74,13,5,0,3,0,45D3/H,,drurybr01
183,Mauricio Dubón,29,HOU,AL,1.1,137,428,402,45,108,25,0,4,47,3,2,16,55,.269,.296,.361,.657,89,.289,85,145,6,2,3,5,0,7483H95/6,,dubonma01
184,Matt Duffy,33,TEX,AL,0.2,4,10,7,2,2,0,0,0,0,0,0,2,1,.286,.500,.286,.786,136,.388,156,2,0,1,0,0,0,/5H,,duffyma01
185,Blake Dunn,25,CIN,NL,-0.2,19,29,26,8,4,1,0,1,1,2,0,2,11,.154,.241,.308,.549,49,.263,44,8,1,1,0,0,0,7/H89D,,dunnbl01
186,Oliver Dunn*,26,MIL,NL,0.2,41,104,95,11,21,2,2,1,7,3,0,6,40,.221,.282,.316,.597,67,.269,58,30,1,2,1,0,0,5H/D34,,dunnol01
187,Ezequiel Durán,25,TEX,AL,0.0,92,285,268,26,66,11,0,3,20,1,2,14,63,.246,.288,.321,.609,76,.273,75,86,6,2,0,1,0,573DH/6498,,duranez01
188,Jarren Duran*,27,BOS,AL,8.7,160,735,671,111,191,48,14,21,75,34,7,54,160,.285,.342,.492,.834,129,.373,134,330,6,6,1,3,1,*87,ASMVP-8,duranja01
189,Adam Duvall,35,ATL,NL,-1.4,104,330,303,29,55,10,0,11,30,0,0,21,99,.182,.245,.323,.569,57,.262,59,98,6,5,0,1,0,79H/D,,duvalad01
190,Tommy Edman#,29,LAD,NL,0.9,37,153,139,20,33,5,1,6,20,6,0,11,30,.237,.294,.417,.711,100,.321,101,58,2,1,0,2,0,86/H4,,edmanto01
191,Xavier Edwards#,24,MIA,NL,2.0,70,303,265,39,87,12,5,1,26,31,4,33,52,.328,.397,.423,.820,123,.383,128,112,0,0,1,4,1,6/H4,,edwarxa01
192,Duke Ellis*,26,2TM,AL,-0.1,11,5,5,1,1,0,0,0,0,5,0,0,2,.200,.200,.200,.400,16,.427,11,1,0,0,0,0,0,/H789D,,ellisdu01
193,Christian Encarnacion-Strand,24,CIN,NL,-1.0,29,123,116,13,22,6,0,2,16,0,0,4,35,.190,.220,.293,.513,39,.222,25,34,4,1,0,2,0,3,,encarch01
194,Jerar Encarnación,26,SFG,NL,0.1,35,119,113,13,28,5,0,5,19,1,0,5,34,.248,.277,.425,.702,98,.301,94,48,0,0,0,1,0,D9/7H3,,encarje01
195,Mason Englert#,24,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,englema01
196,Santiago Espinal,29,CIN,NL,-0.4,118,391,357,32,88,12,0,9,45,11,1,24,54,.246,.295,.356,.650,77,.294,73,127,7,2,4,4,1,54HD/679,,espinsa01
197,Thairo Estrada,28,SFG,NL,-0.5,96,381,364,43,79,15,2,9,47,2,2,10,76,.217,.247,.343,.590,68,.263,69,125,8,5,0,2,0,4/DH,,estrath01
198,Sandro Fabian,26,TEX,AL,-0.1,3,5,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-121,0,0,0,0,0,0,/79,,fabiasa01
199,Stuart Fairchild,28,CIN,NL,1.0,94,233,209,33,45,8,0,8,30,13,1,17,60,.215,.286,.368,.654,77,.314,83,77,1,4,2,1,0,8H97/D,,faircst01
200,Buck Farmer*,33,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,farmebu01
201,Kyle Farmer,33,MIN,AL,-0.3,107,242,215,26,46,13,1,5,25,3,5,19,49,.214,.293,.353,.647,82,.281,80,76,6,6,0,2,1,45H6/13D,,farmeky01
202,Hunter Feduccia*,27,LAD,NL,0.1,5,14,12,2,4,0,0,0,1,0,0,2,2,.333,.429,.333,.762,122,.354,132,4,1,0,0,0,0,/2H,,feduchu01
203,Freddy Fermin,29,KCR,AL,3.0,111,368,339,40,92,14,0,6,36,2,0,23,66,.271,.319,.366,.685,93,.307,92,124,10,2,1,3,1,2D/H,,fermifr01
204,José Fermín,25,STL,NL,-0.6,45,79,71,7,11,1,1,0,4,2,1,7,11,.155,.241,.197,.438,26,.205,19,14,3,1,0,0,0,HD54/7,,fermijo01
205,Ryan Fernandez,26,STL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fernary01
206,Kyle Finnegan,32,WSN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,finneky01
207,Tyler Fitzgerald,26,SFG,NL,2.8,96,341,314,53,88,19,2,15,34,17,4,22,108,.280,.334,.497,.831,135,.367,140,156,2,4,0,1,0,6H/8471D3,,fitzgty01
208,David Fletcher,30,ATL,NL,0.0,5,9,8,0,2,0,0,0,2,0,0,0,1,.250,.222,.250,.472,31,.188,6,2,0,0,0,1,0,/4,,fletcda02
209,Dominic Fletcher*,26,CHW,AL,-0.3,72,241,223,14,46,8,0,1,17,0,0,11,58,.206,.252,.256,.508,47,.225,38,57,5,3,2,1,1,98/H7,,fletcdo01
210,Wilmer Flores,32,SFG,NL,-0.6,71,242,214,19,44,12,0,4,26,0,0,20,33,.206,.277,.318,.595,71,.274,76,68,5,3,0,5,1,3H/D5,,florewi01
211,Estevan Florial*,26,CLE,AL,0.1,36,111,98,11,17,6,2,3,11,2,1,11,41,.173,.264,.367,.631,77,.275,73,36,2,1,1,0,0,79D/H8,,flories01
212,Jason Foley,28,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,foleyja01
213,Mike Ford*,31,CIN,NL,-0.7,17,62,60,2,9,0,1,1,4,0,0,2,15,.150,.177,.233,.411,11,.181,-4,14,1,0,0,0,0,D/3H,,fordmi01
214,Nick Fortes,27,MIA,NL,0.0,110,335,308,28,70,16,0,4,29,0,1,11,41,.227,.259,.318,.577,56,.249,44,98,6,4,7,5,0,*2/H,,forteni01
215,Justin Foscue,25,TEX,AL,-0.7,15,44,42,3,2,1,0,0,1,0,0,2,18,.048,.091,.071,.162,-52,.080,-65,3,0,0,0,0,0,D/4H3,,foscuju01
216,Jake Fraley*,29,CIN,NL,0.3,116,382,350,44,97,19,2,5,26,20,5,26,70,.277,.330,.386,.716,95,.319,92,135,6,3,0,3,0,9H/D78,,fraleja01
217,Ty France,29,2TM,2LG,-0.6,140,535,479,46,112,24,0,13,51,1,1,38,114,.234,.305,.365,.670,93,.301,95,175,16,13,0,5,0,*3/DH4,,francty01
218,Adam Frazier*,32,KCR,AL,0.3,104,294,262,35,53,10,1,4,22,3,0,22,59,.202,.282,.294,.576,64,.269,64,77,0,7,3,0,0,4H9D7/53,,fraziad01
219,Kyle Freeland*,31,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,freelky01
220,Freddie Freeman*,34,LAD,NL,4.7,147,638,542,81,153,35,2,22,89,9,2,78,100,.282,.378,.476,.854,142,.370,142,258,13,10,0,8,9,*3,ASMVP-17,freemfr01
221,Tyler Freeman,25,CLE,AL,0.9,118,383,330,48,69,14,1,7,32,11,6,28,53,.209,.305,.321,.626,79,.288,83,106,15,19,3,3,1,8H6/54D,,freemty01
222,Sal Frelick*,24,MIL,NL,2.1,145,524,475,66,123,22,4,2,32,18,3,39,78,.259,.320,.335,.655,84,.303,84,159,8,4,2,1,0,*987H/5D,GG,frelisa01
223,Luis Frías,26,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,friaslu01
224,TJ Friedl*,28,CIN,NL,0.5,85,341,297,35,67,5,1,13,55,9,1,26,52,.226,.310,.380,.690,88,.313,88,113,1,12,2,4,0,8/HD,,friedtj01
225,David Fry,28,CLE,AL,1.4,122,392,335,44,88,18,1,14,51,4,1,42,84,.263,.356,.448,.804,127,.352,128,150,13,9,0,4,4,DH237/59,AS,fryda01
226,Hunter Gaddis,26,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gaddihu01
227,Joey Gallo*,30,WSN,NL,0.3,76,260,223,24,36,9,0,10,27,3,1,32,102,.161,.277,.336,.613,75,.282,78,75,1,4,0,1,0,3/9HD7,,gallojo01
228,Ben Gamel*,32,2TM,2LG,0.2,38,99,81,22,20,4,0,1,4,1,0,18,24,.247,.384,.333,.717,110,.338,118,27,0,0,0,0,1,97/HD,,gamelbe01
229,Adolis García,31,TEX,AL,0.3,154,637,580,68,130,27,0,25,85,11,5,45,177,.224,.284,.400,.684,95,.302,94,232,12,6,0,6,2,*9D/H,,garciad02
230,Aramis Garcia,31,PHI,NL,-0.1,3,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-129,0,1,0,0,0,0,/2,,garciar01
231,Avisaíl García,33,MIA,NL,-0.2,18,51,50,4,12,1,0,2,2,0,0,1,13,.240,.255,.380,.635,69,.269,58,19,4,0,0,0,0,9/H,,garciav01
232,Luis García Jr.*,24,WSN,NL,2.2,140,528,500,58,141,25,1,18,70,22,5,27,86,.282,.318,.444,.762,116,.336,114,222,12,0,0,1,2,*4H/D,,garcilu04
233,Maikel Garcia,24,KCR,AL,1.2,157,626,575,84,133,27,5,7,58,37,2,42,103,.231,.281,.332,.614,73,.287,69,191,7,0,4,5,0,*54H/69,,garcima01
234,Stone Garrett,28,WSN,NL,0.3,2,6,5,2,3,1,0,1,3,0,0,1,0,.600,.667,1.400,2.067,470,.807,455,7,0,0,0,0,0,/DH,,garrest01
235,Mitch Garver,33,SEA,AL,-0.1,114,430,367,37,63,17,0,15,51,0,0,53,133,.172,.286,.341,.627,86,.282,88,125,9,7,0,3,0,D2/H,,garvemi01
236,Mickey Gasper#,28,BOS,AL,-0.2,13,23,18,1,0,0,0,0,0,0,0,4,8,.000,.217,.000,.217,-32,.151,-22,0,1,1,0,0,0,/4HD3,,gaspemi01
237,Zack Gelof,24,OAK,AL,1.4,138,547,497,60,105,20,2,17,49,25,3,38,188,.211,.270,.362,.632,82,.286,80,180,7,4,3,5,0,*4/H,,gelofza01
238,Tyler Gentry,25,KCR,AL,-0.1,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/9H,,gentrty01
239,Andrés Giménez*,25,CLE,AL,4.0,152,633,583,64,147,22,1,9,63,30,5,26,97,.252,.298,.340,.638,81,.294,81,198,11,15,3,6,1,*4,GG,gimenan01
240,Kevin Ginkel*,30,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ginkeke01
241,Paul Goldschmidt,36,STL,NL,1.3,154,654,599,70,147,33,1,22,65,11,0,47,173,.245,.302,.414,.716,99,.326,104,248,20,2,0,2,2,*3/DH,,goldspa01
242,Yan Gomes,36,CHC,NL,-0.7,34,96,91,7,14,2,0,2,7,0,0,2,36,.154,.179,.242,.421,18,.192,12,22,2,1,1,1,0,2,,gomesya01
243,Nick Gonzales,25,PIT,NL,0.9,94,387,359,42,97,19,3,7,49,5,3,18,74,.270,.311,.398,.709,96,.316,98,143,8,5,1,4,1,4/6H5,,gonzani01
244,Romy González,27,BOS,AL,0.9,89,216,199,25,53,10,1,6,29,11,3,12,58,.266,.306,.417,.723,99,.326,100,83,5,1,0,4,0,H4635/97D8,,gonzaro01
245,Hunter Goodman,24,COL,NL,-0.8,70,224,211,24,40,9,0,13,36,1,1,8,64,.190,.228,.417,.645,69,.270,59,88,5,3,0,2,0,92DH/73,,goodmhu01
246,Niko Goodrum#,32,2TM,AL,-0.8,13,33,29,2,3,0,0,0,0,1,1,3,10,.103,.188,.103,.291,-14,.168,1,3,0,0,1,0,0,/7H3546,,goodrni01
247,Nick Gordon*,28,MIA,NL,-1.7,95,275,260,29,59,11,1,8,32,5,5,11,67,.227,.258,.369,.627,68,.263,58,96,5,1,0,3,0,7H8/49D,,gordoni01
248,Nolan Gorman*,24,STL,NL,0.3,107,402,365,42,74,15,0,19,50,6,1,34,151,.203,.271,.400,.671,86,.291,79,146,2,1,0,2,1,4/H5,,gormano01
249,Yasmani Grandal#,35,PIT,NL,0.6,72,243,215,26,49,10,0,9,27,1,0,24,46,.228,.304,.400,.704,95,.327,105,86,7,0,3,1,0,2/H3,,grandya01
250,Tristan Gray*,28,2TM,2LG,-0.1,15,31,28,0,3,1,0,0,0,0,0,3,16,.107,.194,.143,.336,-1,.164,-5,4,0,0,0,0,0,/35H,,graytr01
251,Chad Green*,33,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,greench03
252,Riley Greene*,23,DET,AL,5.4,137,584,512,82,134,27,6,24,74,4,2,64,156,.262,.348,.479,.827,133,.358,133,245,2,5,0,2,3,7D8/9H,AS,greenri03
253,Randal Grichuk,32,ARI,NL,2.2,106,279,254,40,74,20,2,12,46,0,0,20,46,.291,.348,.528,.875,140,.377,142,134,5,3,0,2,0,9DH7,,grichra01
254,Trent Grisham*,27,NYY,AL,0.4,76,209,179,21,34,8,0,9,31,1,1,22,57,.190,.290,.385,.675,90,.306,95,69,5,4,1,2,1,8H/D,,grishtr01
255,Vaughn Grissom,23,BOS,AL,-0.2,31,114,105,10,20,3,0,0,6,2,0,7,24,.190,.246,.219,.465,31,.234,35,23,3,1,0,1,0,4/DH,,grissva01
256,Robbie Grossman#,34,3TM,AL,-0.3,87,245,208,21,44,8,0,3,16,3,0,34,58,.212,.322,.293,.616,79,.291,84,61,8,1,0,2,0,DH79,,grossro01
257,Vladimir Guerrero Jr.,25,TOR,AL,6.2,159,697,616,98,199,44,1,30,103,2,2,72,96,.323,.396,.544,.940,167,.399,165,335,16,5,0,4,12,*3D5/H,ASMVP-6SS,guerrvl02
258,Luis Guillorme*,29,3TM,2LG,0.3,77,187,161,14,33,9,1,0,10,4,2,23,36,.205,.301,.273,.574,64,.268,65,44,7,0,1,2,0,45H/61D,,guilllu01
259,Lourdes Gurriel Jr.,30,ARI,NL,2.0,133,553,513,72,143,22,2,18,75,7,1,29,101,.279,.322,.435,.757,109,.329,106,223,16,6,0,5,1,*7H/D3,,gurrilo01
260,Yuli Gurriel,40,KCR,AL,0.1,18,65,54,7,13,3,0,0,6,1,0,9,15,.241,.338,.296,.635,82,.289,78,16,1,0,0,2,0,3/DH,,gourryu01
261,Eric Haase,31,MIL,NL,0.4,30,69,66,10,18,1,0,5,14,0,0,3,28,.273,.304,.515,.819,123,.359,128,34,0,0,0,0,0,2/HD,,haaseer01
262,Josh Hader*,30,HOU,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,haderjo01
263,Sam Haggerty#,30,SEA,AL,-0.3,8,16,15,1,1,0,0,0,1,1,0,1,4,.067,.125,.067,.192,-40,.114,-43,1,0,0,0,0,0,/7H9D,,haggesa01
264,Seth Halvorsen,24,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,halvose01
265,David Hamilton*,26,BOS,AL,2.6,98,317,294,47,73,17,1,8,28,33,4,22,80,.248,.303,.395,.697,92,.331,95,116,1,1,0,0,0,64H,,hamilda03
266,Garrett Hampson,29,KCR,AL,0.4,113,231,213,16,49,13,1,0,16,7,2,14,59,.230,.275,.300,.576,63,.259,56,64,3,0,2,2,0,8H74/36951,,hampsga01
267,Mitch Haniger,33,SEA,AL,-0.2,121,423,380,42,79,12,0,12,44,0,0,40,126,.208,.286,.334,.620,85,.281,87,127,10,2,0,1,0,9DH,,hanigmi01
268,Ian Happ#,29,CHC,NL,3.9,153,657,569,89,138,34,2,25,86,13,2,80,168,.243,.341,.441,.782,119,.345,121,251,7,6,0,2,1,*7/DH,GG,happia01
269,Bryce Harper*,31,PHI,NL,4.8,145,631,550,85,157,42,0,30,87,7,4,76,138,.285,.373,.525,.898,149,.381,148,289,18,2,1,2,11,*3/D,ASMVP-6SS,harpebr03
270,Brett Harris,26,OAK,AL,-0.5,36,123,103,15,15,3,0,3,12,0,3,17,25,.146,.276,.262,.539,59,.253,71,27,3,2,0,1,0,5/H,,harribr02
271,Dustin Harris*,24,TEX,AL,0.2,2,7,6,1,2,1,0,1,3,0,0,1,2,.333,.429,1.000,1.429,296,.568,285,6,0,0,0,0,0,/D,,harridu01
272,Michael Harris II*,23,ATL,NL,3.2,110,470,440,58,116,14,3,16,48,10,6,23,94,.264,.304,.418,.722,98,.320,102,184,6,4,0,3,1,*8,,harrimi04
273,Hunter Harvey,29,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,harvehu01
274,Ke'Bryan Hayes,27,PIT,NL,0.8,96,396,365,38,85,9,0,4,25,11,2,23,75,.233,.283,.290,.573,61,.267,60,106,12,4,0,4,1,5/H,,hayeske01
275,Austin Hays,28,2TM,2LG,-0.1,85,255,235,26,60,18,0,5,20,2,2,9,59,.255,.303,.396,.699,100,.306,101,93,2,8,1,2,1,7H/9D,,haysau01
276,Jonathan Heasley,27,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,heasljo01
277,Austin Hedges,31,CLE,AL,-0.6,66,146,132,12,20,3,0,2,15,2,0,6,50,.152,.203,.220,.422,20,.199,14,29,2,3,3,2,0,2/1,,hedgeau01
278,Jonah Heim#,29,TEX,AL,1.1,131,491,459,45,101,12,1,13,59,1,1,26,90,.220,.267,.336,.602,73,.268,71,154,13,4,0,2,0,*2DH,,heimjo01
279,Tyler Heineman#,33,2TM,AL,0.2,7,16,12,2,1,0,0,0,0,0,0,3,6,.083,.313,.083,.396,22,.223,35,1,0,1,0,0,0,/21D,,heinety01
280,Michael Helman,28,MIN,AL,0.1,9,10,10,2,3,2,0,0,0,0,0,0,3,.300,.300,.500,.800,120,.329,109,5,0,0,0,0,0,/8H759,,helmami01
281,Ryan Helsley,29,STL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,ASCYA-9,helslry01
282,Gunnar Henderson*,23,BAL,AL,9.1,159,719,630,118,177,31,7,37,92,21,4,78,159,.281,.364,.529,.893,158,.385,157,333,2,7,0,4,1,*6/D,ASMVP-4,hendegu01
283,David Hensley,28,MIA,NL,-0.4,23,58,52,9,11,1,0,1,4,1,0,6,17,.212,.293,.288,.582,59,.262,51,15,0,0,0,0,0,9/H37D15,,henslda01
284,Kevin Herget*,33,MIL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,hergeke01
285,Darell Hernaiz,22,OAK,AL,-0.8,48,135,120,8,23,3,0,1,12,1,1,11,27,.192,.261,.242,.503,48,.235,51,29,4,1,1,2,0,56/H4,,hernada04
286,Jonathan Hernández,27,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hernajo02
287,Kiké Hernández,32,LAD,NL,1.3,126,393,362,44,83,16,0,12,42,0,0,27,77,.229,.281,.373,.654,84,.294,88,135,13,0,1,3,0,5H3784/61D,,hernaen02
288,Teoscar Hernández,31,LAD,NL,4.3,154,652,589,84,160,32,2,33,99,12,3,53,188,.272,.339,.501,.840,136,.368,141,295,7,8,0,1,3,*79,ASMVP-19SS,hernate01
289,Iván Herrera,24,STL,NL,1.7,72,259,229,37,69,12,1,5,27,5,0,25,53,.301,.372,.428,.800,125,.362,129,98,3,2,0,2,0,2D/H,,herreiv01
290,José Herrera#,27,ARI,NL,-0.2,42,114,97,11,22,4,1,1,13,0,0,9,27,.227,.290,.320,.609,70,.272,64,31,1,0,7,1,0,2/H5D,,herrejo04
291,Jason Heyward*,34,2TM,2LG,1.2,87,258,228,33,48,12,2,10,37,5,0,22,53,.211,.288,.412,.700,97,.304,92,94,3,4,0,3,2,9H/78,,heywaja01
292,Brewer Hicklen,28,MIL,NL,-0.2,3,5,5,0,0,0,0,0,0,1,0,0,4,.000,.000,.000,.000,-100,.049,-130,0,0,0,0,0,0,/9H,,hicklbr01
293,Aaron Hicks#,34,LAA,AL,-0.7,18,63,57,6,8,0,0,1,5,0,0,6,23,.140,.222,.193,.415,19,.196,15,11,1,0,0,0,0,/9DH781,,hicksaa01
294,Kyle Higashioka,34,SDP,NL,1.4,84,263,246,29,54,10,1,17,45,2,0,15,74,.220,.263,.476,.739,101,.324,103,117,3,0,1,1,0,2/H,,higasky01
295,Derek Hill,28,3TM,2LG,0.0,53,172,162,19,39,4,2,7,25,6,2,5,56,.241,.271,.420,.690,87,.317,95,68,2,2,2,1,0,87H/9D,,hillde01
296,Sam Hilliard*,30,COL,NL,0.5,58,158,138,26,33,5,1,10,27,5,2,14,56,.239,.305,.507,.812,114,.347,113,70,3,0,4,2,1,789/HD,,hillisa01
297,Rece Hinds,23,CIN,NL,0.7,24,51,46,9,12,4,1,5,11,2,0,4,16,.261,.333,.717,1.051,176,.435,173,33,0,1,0,0,0,9/H78D,,hindsre01
