--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
153,Daniel Cabrera,26,BAL,AL,0.0,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-144,0,0,0,0,0,0,1,,cabreda01
154,Fernando Cabrera,25,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cabrefe01
155,Melky Cabrera#,22,NYY,AL,1.6,150,612,545,66,149,24,8,8,73,13,5,43,68,.273,.327,.391,.718,88,.326,86,213,14,5,10,9,0,*87/H9,,cabreme01
156,Miguel Cabrera,24,FLA,NL,3.2,157,680,588,91,188,38,2,34,119,2,1,79,127,.320,.401,.565,.965,150,.405,148,332,17,5,1,7,23,*5/DH,ASMVP-15,cabremi01
157,Orlando Cabrera,32,LAA,AL,4.2,155,701,638,101,192,35,1,8,86,20,4,44,64,.301,.345,.397,.742,95,.348,100,253,12,5,3,11,0,*6/D,MVP-15GG,cabreor01
158,Matt Cain,22,SFG,NL,-0.3,30,66,57,3,4,0,0,2,4,0,0,2,32,.070,.102,.175,.277,-30,.122,-79,10,0,0,7,0,0,1,,cainma01
159,Miguel Cairo,33,2TM,2LG,0.2,82,193,174,20,44,9,2,0,15,10,2,11,24,.253,.303,.328,.631,66,.298,61,57,3,2,5,1,1,3H564/7D,,cairomi01
160,Kiko Calero,32,OAK,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,calerki01
161,Alberto Callaspo#,24,ARI,NL,-1.2,56,156,144,10,31,8,0,0,7,1,1,9,14,.215,.265,.271,.535,36,.255,30,39,8,1,1,1,0,H54/697,,callaal01
162,Kevin Cameron,27,SDP,NL,-0.1,47,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,,camerke01
163,Mike Cameron,34,SDP,NL,3.2,151,651,571,88,138,33,6,21,78,18,5,67,160,.242,.328,.431,.759,104,.339,105,246,9,8,2,3,1,*8/H,,camermi01
164,Shawn Camp,31,TBD,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,campsh01
165,Robinson Canó*,24,NYY,AL,6.7,160,669,617,93,189,41,7,19,97,4,5,39,85,.306,.353,.488,.841,119,.366,117,301,19,8,1,4,5,*4/H,,canoro01
166,Jorge Cantú,25,2TM,2LG,-0.5,52,133,115,12,29,9,0,1,13,0,0,12,26,.252,.331,.357,.687,79,.310,75,41,6,3,0,3,0,H3/D45,,cantujo01
167,José Capellán,26,MIL,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,capeljo01
168,Matt Capps,23,PIT,NL,0.1,72,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,428,.814,433,1,0,0,0,0,0,1,,cappsma01
169,Chris Capuano*,28,MIL,NL,0.3,28,48,41,2,9,0,0,1,3,0,0,2,16,.220,.256,.293,.548,42,.248,23,12,1,0,5,0,0,1,,capuach01
170,Buddy Carlyle*,29,ATL,NL,-0.2,21,43,36,4,5,0,0,0,3,0,0,0,12,.139,.139,.139,.278,-27,.149,-64,5,1,0,7,0,0,1,,carlybu01
171,Chris Carpenter,32,STL,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,carpech01
172,Héctor Carrasco,37,LAA,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carrahe01
173,Brett Carroll,24,FLA,NL,0.2,23,53,49,10,9,1,0,0,2,0,0,3,15,.184,.231,.204,.435,16,.238,25,10,1,0,1,0,0,8/7H9,,carrobr01
174,Jamey Carroll,33,COL,NL,0.2,108,268,227,45,51,9,1,2,22,6,2,28,34,.225,.317,.300,.616,57,.302,61,68,2,4,6,3,1,45H6/98,,carroja01
175,Marcos Carvajal,22,FLA,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,carvama01
176,Raúl Casanova#,34,TBD,AL,0.2,29,89,79,12,20,1,1,6,11,0,0,7,17,.253,.315,.519,.834,117,.348,106,41,3,1,0,2,1,2/HD,,casanra01
177,Sean Casey*,32,DET,AL,0.5,143,496,453,40,134,30,1,4,54,2,2,39,42,.296,.353,.393,.746,95,.332,91,178,9,2,0,2,11,*3H/D,,caseyse01
178,Kevin Cash,29,BOS,AL,-0.2,12,33,27,2,3,1,0,0,4,0,0,4,13,.111,.242,.148,.391,4,.203,-3,4,2,1,0,1,0,2,,cashke01
179,Alexi Casilla#,22,MIN,AL,-1.1,56,204,189,15,42,5,1,0,9,11,1,9,29,.222,.256,.259,.516,40,.242,25,49,5,0,5,1,0,4/6H,,casilal01
180,Santiago Casilla,26,OAK,AL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,garcija01
181,Jack Cassel,26,SDP,NL,0.0,6,8,8,2,1,0,0,0,0,0,0,0,3,.125,.125,.125,.250,-32,.102,-61,1,1,0,0,0,0,/1,,casseja01
182,Alberto Castillo,37,BAL,AL,-0.1,11,36,31,5,5,2,0,1,3,0,0,3,10,.161,.229,.323,.551,43,.269,45,10,1,0,1,1,0,2,,castial01
183,José Castillo,26,PIT,NL,-1.2,87,230,221,18,54,18,1,0,24,0,0,6,48,.244,.270,.335,.604,58,.265,46,74,11,2,0,1,2,5H4/69,,castijo02
184,Luis Castillo#,31,2TM,2LG,3.0,135,615,548,91,165,19,5,1,38,19,6,53,45,.301,.362,.359,.721,94,.343,102,197,5,0,12,2,0,*4,,castilu01
185,Kory Casto*,25,WSN,NL,-1.0,16,57,54,1,7,2,0,0,3,0,0,2,17,.130,.158,.167,.325,-13,.148,-34,9,3,0,0,1,0,7/H3,,castoko01
186,Fabio Castro*,22,PHI,NL,0.0,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,castrfa01
187,Juan Castro,35,CIN,NL,-1.0,54,98,89,5,16,5,0,0,5,0,0,4,21,.180,.211,.236,.446,14,.217,2,21,2,0,3,2,0,H56/4,,castrju01
188,Ramón Castro,31,NYM,NL,0.8,52,157,144,24,41,6,0,11,31,0,0,10,39,.285,.331,.556,.887,126,.375,123,80,1,1,0,2,0,2/H,,castrra01
189,Frank Catalanotto*,33,TEX,AL,0.9,103,377,331,52,86,20,4,11,44,2,1,28,37,.260,.337,.444,.781,104,.359,110,147,6,11,6,1,0,7D3H,,catalfr01
190,Troy Cate*,26,STL,NL,0.0,14,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,catetr01
191,Andy Cavazos,26,STL,NL,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cavazan01
192,Ronny Cedeño,24,CHC,NL,0.1,38,80,74,6,15,2,0,4,13,2,1,3,18,.203,.231,.392,.623,54,.276,45,29,0,0,2,1,0,H6/45,,cedenro02
193,Shawn Chacón,29,PIT,NL,0.1,61,13,11,1,3,0,0,0,0,0,0,0,2,.273,.273,.273,.545,44,.239,15,3,0,0,2,0,0,1,,chacosh01
194,Joba Chamberlain,21,NYY,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chambjo03
195,Endy Chávez*,29,NYM,NL,0.6,71,165,150,20,43,7,2,1,17,5,2,9,16,.287,.325,.380,.705,84,.316,80,57,5,0,5,1,0,79H8,,chaveen01
196,Eric Chávez*,29,OAK,AL,2.1,90,379,341,43,82,21,2,15,46,4,2,34,76,.240,.306,.446,.752,101,.328,96,152,9,0,0,4,2,5/HD,,chaveer01
197,Rocky Cherry,27,CHC,NL,0.0,12,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,cherrro01
198,Matt Chico*,24,WSN,NL,0.0,30,57,48,1,8,0,0,0,3,0,0,0,11,.167,.167,.167,.333,-11,.149,-58,8,0,0,9,0,0,1,,chicoma01
199,Randy Choate*,31,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,choatra01
200,Shin-Soo Choo*,24,CLE,AL,0.1,6,20,17,5,5,0,0,0,5,0,1,2,5,.294,.350,.294,.644,72,.295,84,5,0,0,0,1,1,/79H,,choosh01
201,Vinnie Chulk,28,SFG,NL,0.0,55,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,73,.271,47,1,1,0,0,0,0,1,,chulkvi01
202,Ryan Church*,28,WSN,NL,3.3,144,530,470,57,128,43,1,15,70,3,2,49,107,.272,.349,.464,.813,114,.361,119,218,12,8,0,3,4,*78H/D,,churcry01
203,Álex Cintrón#,28,CHW,AL,-1.5,68,196,185,23,45,7,1,2,19,2,1,9,35,.243,.281,.324,.605,57,.279,51,60,5,1,0,1,1,H564/D,,cintral01
204,Jeff Cirillo,37,2TM,2LG,0.8,78,218,193,24,48,13,2,2,27,2,0,19,19,.249,.316,.368,.684,82,.321,86,71,10,1,3,2,0,H5D3/41,,cirilje01
205,Brady Clark,34,2TM,NL,-0.4,68,123,107,13,28,5,2,0,11,1,3,14,18,.262,.352,.346,.698,86,.309,86,37,3,1,1,0,2,798H,,clarkbr02
206,Howie Clark*,33,TOR,AL,0.0,31,57,49,6,10,2,0,0,2,1,0,7,5,.204,.298,.245,.543,46,.257,36,12,1,0,0,1,1,H5/D346,,clarkho02
207,Tony Clark#,35,ARI,NL,-0.1,113,245,221,31,55,5,1,17,51,0,0,21,59,.249,.310,.511,.822,102,.347,95,113,8,0,0,3,3,3H,,clarkto02
208,Darren Clarke,26,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,clarkda06
209,Royce Clayton,37,2TM,AL,0.2,77,216,195,24,48,14,0,1,12,2,1,14,53,.246,.296,.333,.629,66,.286,60,65,10,1,3,3,0,6/H5D,,claytro01
210,Roger Clemens,44,NYY,AL,0.1,2,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,165,.458,179,1,0,0,0,0,0,1,,clemero02
211,Jeff Clement*,23,SEA,AL,0.3,9,19,16,4,6,1,0,2,3,0,0,3,3,.375,.474,.813,1.286,237,.533,238,13,0,0,0,0,0,/HD,,clemeje01
212,Brent Clevlen,23,DET,AL,-0.2,13,10,10,2,1,0,0,0,0,0,0,0,7,.100,.100,.100,.200,-47,.092,-79,1,1,0,0,0,0,/79H8D,,clevlbr01
213,Tyler Clippard,22,NYY,AL,0.1,1,3,2,0,1,1,0,0,0,0,0,0,1,.500,.500,1.000,1.500,282,.627,400,2,0,0,1,0,0,/1,,clippty01
214,Buck Coats*,25,CIN,NL,-0.2,20,38,34,2,7,4,0,0,2,0,0,3,15,.206,.263,.324,.587,49,.259,35,11,1,0,0,1,0,H/798,,coatsbu01
215,Todd Coffey,26,CIN,NL,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coffeto01
216,Willie Collazo*,27,NYM,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,collawi01
217,Jesús Colomé,29,WSN,NL,0.0,56,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,colomje01
218,Bartolo Colon,34,LAA,AL,0.0,2,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-144,0,1,0,0,0,0,1,,colonba01
219,Steve Colyer*,28,ATL,NL,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,colyest01
220,Clay Condrey,31,PHI,NL,-0.1,38,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-148,0,0,0,0,0,0,1,,condrcl01
221,Jeff Conine,41,2TM,NL,-1.0,101,292,256,25,65,13,1,6,37,4,0,27,36,.254,.317,.383,.700,78,.311,70,98,5,0,2,7,2,3H/795D,,coninje01
222,José Contreras,35,CHW,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,contrjo01
223,Aaron Cook,28,COL,NL,0.7,23,60,42,8,10,3,0,0,1,0,0,4,14,.238,.319,.310,.629,60,.328,76,13,1,1,13,0,0,1,,cookaa01
224,Álex Cora*,31,BOS,AL,0.6,83,232,207,30,51,10,5,3,18,1,1,7,23,.246,.298,.386,.684,75,.296,61,80,5,9,7,2,2,46H/D3,,coraal01
225,Tim Corcoran,29,TBD,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,corcoti02
226,Chad Cordero,25,WSN,NL,0.0,71,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cordech01
227,Francisco Cordero,32,MIL,NL,0.0,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,cordefr01
228,Lance Cormier,26,ATL,NL,-0.2,10,17,16,0,0,0,0,0,0,0,0,1,7,.000,.059,.000,.059,-83,.042,-114,0,0,0,0,0,0,1,,cormila01
229,Rhéal Cormier*,40,CIN,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,cormirh01
230,Manny Corpas,24,COL,NL,0.0,74,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,corpama01
231,Kevin Correia,26,SFG,NL,-0.1,57,19,15,0,1,0,0,0,0,0,0,1,4,.067,.125,.067,.192,-48,.101,-108,1,0,0,3,0,0,1,,correke01
232,Fernando Cortez*,25,KCR,AL,0.1,8,16,14,3,4,1,0,0,1,0,0,1,0,.286,.333,.357,.690,83,.431,166,5,0,0,1,0,0,/4H,,cortefe01
233,Shane Costa*,25,KCR,AL,-0.2,55,109,103,13,23,6,1,0,12,0,1,5,23,.223,.257,.301,.558,47,.254,41,31,2,0,0,1,0,H79/D,,costash01
234,Chris Coste,34,PHI,NL,0.3,48,137,129,15,36,3,0,5,22,0,0,4,20,.279,.311,.419,.730,84,.323,80,54,1,2,2,0,1,2H/3,,costech01
235,Humberto Cota,28,PIT,NL,0.0,5,18,14,1,4,1,0,0,3,0,0,2,2,.286,.389,.357,.746,98,.341,100,5,0,1,0,1,0,/2,,cotahu01
236,Neal Cotts*,27,CHC,NL,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cottsne01
237,Craig Counsell*,36,MIL,NL,0.6,122,334,282,31,62,12,2,3,24,4,2,41,47,.220,.323,.309,.632,65,.288,58,87,7,3,6,2,4,5H64,,counscr01
238,Jon Coutlangus*,26,CIN,NL,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coutljo01
239,Carl Crawford*,25,TBD,AL,4.0,143,627,584,93,184,37,9,11,80,50,10,32,112,.315,.355,.466,.820,117,.380,121,272,11,5,1,2,5,*7/DH,AS,crawfca02
240,Joe Crede,29,CHW,AL,0.4,47,178,167,13,36,5,0,4,22,0,1,10,24,.216,.258,.317,.576,49,.266,44,53,1,0,0,1,0,5/D,,credejo01
241,Coco Crisp#,27,BOS,AL,3.3,145,591,526,85,141,28,7,6,60,28,6,50,84,.268,.330,.382,.712,83,.329,80,201,12,1,9,5,1,*8/H,,crispco01
242,Bobby Crosby,27,OAK,AL,0.4,93,374,349,40,79,16,0,8,31,10,2,23,62,.226,.278,.341,.619,67,.284,62,119,11,2,0,0,1,6/DH,,crosbbo01
243,Enrique Cruz,25,CIN,NL,-0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/6,,cruzen01
244,José Cruz#,33,SDP,NL,1.0,91,293,256,37,60,12,3,6,21,6,1,31,65,.234,.316,.375,.691,86,.312,85,96,3,0,5,1,1,7H9/8,,cruzjo02
245,Juan Cruz,28,ARI,NL,0.0,50,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,cruzju02
246,Nelson Cruz,26,TEX,AL,-0.4,96,333,307,35,72,15,2,9,34,2,4,21,87,.235,.287,.384,.671,75,.298,70,118,5,2,1,1,1,97/HD,,cruzne02
247,Michael Cuddyer,28,MIN,AL,3.1,144,623,547,87,151,28,5,16,81,5,0,64,107,.276,.356,.433,.790,112,.362,117,237,19,7,0,5,1,*9/3,,cuddymi01
248,Jack Cust*,28,OAK,AL,3.3,124,507,395,61,101,18,1,26,82,0,2,105,164,.256,.408,.504,.912,146,.398,146,199,6,1,0,6,2,D97/H,,custja01
249,Johnny Damon*,33,NYY,AL,2.7,141,605,533,93,144,27,2,12,63,27,3,66,79,.270,.351,.396,.747,96,.356,102,211,4,2,1,3,1,8D7H/39,,damonjo01
250,John Danks*,22,CHW,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,1,,danksjo01
251,Jeff DaVanon#,33,2TM,2LG,-0.2,39,104,89,14,19,3,1,0,6,1,1,12,27,.213,.308,.270,.577,55,.285,63,24,3,1,0,2,0,8/H97,,davanje02
252,Dave Davidson*,23,PIT,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,davidda01
253,Kyle Davies,23,ATL,NL,0.2,16,30,26,3,5,1,0,1,4,0,0,2,12,.192,.250,.346,.596,54,.263,40,9,0,0,2,0,0,1/H,,davieky01
254,Doug Davis,31,ARI,NL,-0.6,32,68,58,3,4,0,0,0,1,0,0,1,21,.069,.085,.069,.154,-61,.072,-131,4,0,0,9,0,0,1,,davisdo02
255,Jason Davis,27,SEA,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,davisja02
256,Kane Davis,32,PHI,NL,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,daviska01
257,Rajai Davis,26,2TM,NL,0.6,75,219,190,32,53,11,2,1,9,22,6,21,28,.279,.361,.374,.735,91,.350,97,71,1,4,3,1,1,8H/79,,davisra01
258,Dewon Day,26,CHW,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dayde01
259,Alejandro De Aza*,23,FLA,NL,0.0,45,158,144,14,33,8,2,0,8,2,0,6,37,.229,.261,.313,.574,50,.276,50,45,2,1,5,2,1,8H,,deazaal01
260,Jordan De Jong,28,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dejonjo01
261,Frankie De La Cruz,23,DET,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,delaceu01
262,Jorge De La Rosa*,26,KCR,AL,0.0,3,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.184,-11,0,0,0,0,0,0,1,,rosajo01
263,David DeJesus*,27,KCR,AL,2.6,157,703,605,101,157,29,9,7,58,10,4,64,83,.260,.351,.372,.722,91,.339,97,225,10,23,7,4,7,*8/H,,dejesda01
264,Manny Delcarmen,25,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,delcama01
265,Carlos Delgado*,35,NYM,NL,0.2,139,607,538,71,139,30,0,24,87,4,0,52,118,.258,.333,.448,.781,102,.340,97,241,12,11,0,6,8,*3/D,,delgaca01
266,David Dellucci*,33,CLE,AL,-0.3,56,199,178,25,41,11,2,4,20,2,1,17,40,.230,.296,.382,.679,77,.295,65,68,4,1,0,3,2,7H/D,,delluda01
267,Ryan Dempster,30,CHC,NL,0.0,64,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,dempsry01
268,Mark DeRosa,32,CHC,NL,2.2,149,574,502,64,147,28,3,10,72,1,2,58,93,.293,.371,.420,.792,101,.356,104,211,17,7,3,4,2,459/3H67,,derosma01
269,Elmer Dessens,36,2TM,NL,0.0,17,9,6,2,0,0,0,0,0,0,0,2,2,.000,.250,.000,.250,-29,.178,-41,0,0,0,1,0,0,1,,desseel01
270,Ross Detwiler,21,WSN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,detwiro01
271,Joey Devine,23,ATL,NL,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,devinjo01
272,Matt Diaz,29,ATL,NL,2.6,135,384,358,44,121,21,0,12,45,4,0,16,63,.338,.368,.497,.865,124,.380,126,178,8,4,1,5,3,7H/93D,,diazma02
273,Víctor Díaz,25,TEX,AL,0.3,37,108,104,13,25,4,0,9,25,0,0,1,33,.240,.259,.538,.798,103,.333,92,56,4,2,0,1,0,9H/D7,,diazvi01
274,Mike Difelice,38,NYM,NL,0.0,16,47,40,1,10,2,1,0,5,0,0,2,12,.250,.311,.350,.661,73,.294,64,14,2,2,2,1,0,2,,difelmi01
275,Joe Dillon,31,MIL,NL,0.9,39,82,76,12,26,8,2,0,10,0,0,5,14,.342,.390,.500,.890,129,.408,145,38,2,1,0,0,0,H/73459,,dillojo02
276,Lenny DiNardo*,27,OAK,AL,0.0,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,36,.229,27,1,0,0,0,0,0,1,,dinarle01
277,Greg Dobbs*,28,PHI,NL,0.2,142,358,324,45,88,20,4,10,55,3,0,29,67,.272,.330,.451,.780,96,.343,94,146,7,1,0,4,4,5H37/49D,,dobbsgr01
278,Brendan Donnelly,35,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,donnebr01
279,Octavio Dotel,33,2TM,2LG,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,doteloc01
280,Ryan Doumit#,26,PIT,NL,1.9,83,279,252,33,69,19,2,9,32,1,2,22,59,.274,.341,.472,.813,110,.357,114,119,5,4,0,1,2,92H/3D,,doumiry01
281,Dennis Dove,25,STL,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dovede01
282,Scott Downs*,31,TOR,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,downssc01
283,J.D. Drew*,31,BOS,AL,2.1,140,552,466,84,126,30,4,11,64,4,2,79,100,.270,.373,.423,.796,105,.367,112,197,12,1,0,6,10,*9H/8D,,drewj.01
284,Stephen Drew*,24,ARI,NL,0.0,150,619,543,60,129,28,4,12,60,9,0,60,100,.238,.313,.370,.683,71,.308,64,201,4,3,5,8,5,*6/H,,drewst01
285,Travis Driskill,35,HOU,NL,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,,drisktr01
286,Brandon Duckworth,31,KCR,AL,0.1,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,432,.917,508,1,0,0,0,0,0,1,,duckwbr01
287,Chris Duffy*,27,PIT,NL,0.4,70,270,241,31,60,11,3,3,22,13,4,21,43,.249,.313,.357,.670,76,.306,73,86,2,3,2,3,0,8/H,,duffych01
288,Zach Duke*,24,PIT,NL,0.2,20,35,32,3,8,0,0,0,3,0,0,0,12,.250,.250,.250,.500,32,.253,31,8,0,0,3,0,0,1/H,,dukeza01
289,Elijah Dukes,23,TBD,AL,-0.1,52,220,184,27,35,3,2,10,21,2,4,33,44,.190,.318,.391,.709,88,.315,87,72,6,2,0,1,0,8/D7H9,,dukesel01
290,Phil Dumatrait,25,CIN,NL,-0.1,6,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-149,0,0,0,0,0,0,/1,,dumatph01
291,Chris Duncan*,26,STL,NL,1.4,127,432,375,51,97,20,0,21,70,2,1,55,123,.259,.354,.480,.834,115,.364,115,180,4,1,0,1,3,7H3/D,,duncach01
292,Shelley Duncan,27,NYY,AL,0.5,34,83,74,16,19,1,0,7,17,0,0,8,20,.257,.329,.554,.883,127,.377,123,41,2,0,1,0,0,DH/397,,duncash01
293,Adam Dunn*,27,CIN,NL,1.4,152,632,522,101,138,27,2,40,106,9,2,101,165,.264,.386,.554,.940,136,.403,137,289,12,5,0,4,8,*7/HD,,dunnad01
294,Chad Durbin,29,DET,AL,-0.1,2,5,4,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,.000,-141,0,0,0,0,1,0,1,,durbich01
295,J.D. Durbin,25,2TM,NL,0.1,19,22,19,3,5,1,0,0,0,0,0,0,5,.263,.263,.316,.579,47,.252,19,6,0,0,3,0,0,1,,durbijd01
296,Ray Durham#,35,SFG,NL,-1.1,138,528,464,56,101,21,2,11,71,10,2,53,75,.218,.295,.343,.638,64,.300,65,159,18,2,0,9,6,*4H,,durhara01
297,Jermaine Dye,33,CHW,AL,-1.6,138,561,508,68,129,34,0,28,78,2,1,45,107,.254,.317,.486,.804,105,.349,101,247,17,4,0,4,2,*9/D,,dyeje01
298,Damion Easley,37,NYM,NL,1.5,76,218,193,24,54,6,0,10,26,0,1,19,35,.280,.358,.466,.824,113,.359,114,90,2,5,0,1,1,4H/9735,,easleda01
299,Adam Eaton,29,PHI,NL,0.3,34,71,62,4,13,1,0,1,5,0,0,3,22,.210,.246,.274,.520,33,.247,20,17,0,0,6,0,0,1/H,,eatonad01
300,David Eckstein,32,STL,NL,0.8,117,484,434,58,134,23,0,3,31,10,1,24,22,.309,.356,.382,.739,93,.347,100,166,9,12,7,7,0,*6/H,,eckstda01
301,Jim Edmonds*,37,STL,NL,0.2,117,411,365,39,92,15,2,12,53,0,2,41,75,.252,.325,.403,.728,88,.321,85,147,9,0,2,3,2,8H/3,,edmonji01
302,Scott Elarton,31,KCR,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,elartsc01
303,Brad Eldred,26,PIT,NL,-0.7,19,47,46,3,5,1,0,2,3,0,0,1,16,.109,.128,.261,.389,-2,.173,-22,12,1,0,0,0,1,/9H3D,,eldrebr01
304,Mark Ellis,30,OAK,AL,4.8,150,642,583,84,161,33,3,19,76,9,4,44,94,.276,.336,.441,.777,109,.349,111,257,10,10,2,3,1,*4/H,,ellisma01
305,Jason Ellison,29,2TM,2LG,-0.1,100,104,94,16,22,1,0,1,2,4,3,6,27,.234,.287,.277,.564,49,.255,40,26,1,1,3,0,0,9H7/8D,,ellisja01
306,Jacoby Ellsbury*,23,BOS,AL,0.6,33,127,116,20,41,7,1,3,18,9,0,8,15,.353,.394,.509,.902,131,.416,134,59,2,1,0,2,0,78/H9,,ellsbja01
307,Alan Embree*,37,OAK,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,embreal01
