--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
151,Mike Cameron,33,SDP,NL,4.4,141,634,552,88,148,34,9,22,83,25,9,71,142,.268,.355,.482,.837,121,.372,127,266,8,6,0,5,2,*8/H,MVP-21GG,camermi01
152,Shawn Camp,30,TBD,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,campsh01
153,Brett Campbell,24,WSN,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,campbbr02
154,Andy Cannizaro,27,NYY,AL,0.0,13,9,8,5,2,0,0,1,1,0,0,1,1,.250,.333,.625,.958,140,.387,129,5,1,0,0,0,0,6/H45,,cannian01
155,Robinson Canó*,23,NYY,AL,3.2,122,508,482,62,165,41,1,15,78,5,2,18,54,.342,.365,.525,.890,126,.386,128,253,19,2,1,5,3,*4/DH,ASMVP-22SS,canoro01
156,Jorge Cantú,24,TBD,AL,-1.4,107,448,413,40,103,18,2,14,62,1,1,26,91,.249,.295,.404,.699,80,.306,74,167,16,3,0,6,2,4/DH,,cantujo01
157,José Capellán,25,MIL,NL,0.0,60,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,capeljo01
158,Matt Capps,22,PIT,NL,0.0,82,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-2,.237,27,0,0,0,0,0,0,1,,cappsma01
159,Chris Capuano*,27,MIL,NL,-0.3,34,75,68,3,8,1,0,0,3,0,0,2,35,.118,.143,.132,.275,-29,.126,-68,9,0,0,5,0,0,1/H,AS,capuach01
160,Chris Carpenter,31,STL,NL,-0.2,30,80,71,2,9,0,0,0,2,0,0,0,27,.127,.127,.127,.254,-34,.128,-73,9,0,0,9,0,0,1,ASCYA-3MVP-19,carpech01
161,Giovanni Carrara,38,LAD,NL,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carragi01
162,Héctor Carrasco,36,LAA,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carrahe01
163,Jamey Carroll,32,COL,NL,3.3,136,534,463,84,139,23,5,5,36,10,12,56,66,.300,.377,.404,.781,94,.350,99,187,10,3,9,3,1,*4H6/5,,carroja01
164,Lance Carter,31,LAD,NL,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cartela02
165,Sean Casey*,31,2TM,2LG,-0.7,112,440,397,47,108,22,0,8,59,0,1,33,43,.272,.336,.388,.724,87,.322,85,154,10,7,0,3,9,3/H,,caseyse01
166,Alexi Casilla#,21,MIN,AL,0.1,9,6,4,1,1,0,0,0,0,0,0,2,1,.250,.500,.250,.750,106,.390,134,1,0,0,0,0,0,/H46D,,casilal01
167,Scott Cassidy,30,SDP,NL,0.0,40,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cassisc01
168,Vinny Castilla,38,2TM,NL,-1.0,87,291,275,26,63,10,0,5,27,0,0,9,49,.229,.258,.320,.578,53,.263,50,88,7,3,0,4,0,5H/3,,castivi02
169,José Castillo,25,PIT,NL,-1.3,148,562,518,54,131,25,0,14,65,6,4,32,98,.253,.299,.382,.682,75,.300,70,198,22,5,1,6,8,*4/H,,castijo02
170,Luis Castillo#,30,MIN,AL,2.4,142,652,584,84,173,22,6,3,49,25,11,56,58,.296,.358,.370,.728,91,.333,94,216,14,1,9,2,0,*4,,castilu01
171,Bernie Castro#,26,WSN,NL,-0.5,42,120,110,18,25,1,3,0,10,7,2,9,18,.227,.286,.291,.577,53,.261,42,32,2,0,1,0,0,4H/7,,castrbe01
172,Fabio Castro*,21,PHI,NL,-0.1,15,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-154,0,1,0,0,0,0,1,,castrfa01
173,Juan Castro,34,2TM,2LG,0.5,104,264,251,18,63,10,3,3,28,1,2,11,36,.251,.281,.351,.632,62,.279,54,88,6,0,1,1,0,65H/4,,castrju01
174,Ramón Castro,30,NYM,NL,0.4,40,144,126,13,30,7,0,4,12,0,0,15,40,.238,.322,.389,.711,83,.322,85,49,2,1,1,1,2,2/H,,castrra01
175,Frank Catalanotto*,32,TOR,AL,1.8,128,499,437,56,131,36,2,7,56,1,3,52,37,.300,.376,.439,.816,111,.358,111,192,11,4,2,4,0,7DH/9,,catalfr01
176,Ronny Cedeño,23,CHC,NL,-1.7,151,572,534,51,131,18,7,6,41,8,8,17,109,.245,.271,.339,.610,54,.267,42,181,10,3,15,3,4,*64/H,,cedenro02
177,Matthew Cepicky*,28,FLA,NL,-0.3,9,19,18,0,2,0,0,0,0,0,0,1,4,.111,.158,.111,.269,-27,.133,-45,2,0,0,0,0,0,/9H7,,cepicma01
178,Shawn Chacón,28,2TM,2LG,-0.1,10,18,15,2,1,1,0,0,1,0,0,1,6,.067,.125,.133,.258,-33,.122,-78,2,0,0,2,0,0,1,,chacosh01
179,Endy Chávez*,28,NYM,NL,1.8,133,390,353,48,108,22,5,4,42,12,3,24,44,.306,.348,.431,.779,101,.350,102,152,7,0,11,2,3,*978H,,chaveen01
180,Eric Chávez*,28,OAK,AL,2.8,137,576,485,74,117,24,2,22,72,3,0,84,100,.241,.351,.435,.786,105,.344,102,211,19,1,0,6,6,*5/D,GG,chaveer01
181,Raúl Chávez,33,BAL,AL,0.0,16,29,28,1,5,0,0,0,0,0,0,1,4,.179,.207,.179,.385,2,.181,-15,5,0,0,0,0,0,2/H,,chavera01
182,Bruce Chen*,29,BAL,AL,0.1,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,424,.909,508,1,0,0,0,0,0,1,,chenbr01
183,Randy Choate*,30,ARI,NL,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,choatra01
184,Shin-Soo Choo*,23,2TM,AL,1.3,49,179,157,23,44,12,3,3,22,5,3,18,50,.280,.360,.452,.812,110,.353,109,71,3,2,1,1,2,9/7H8D,,choosh01
185,Vinnie Chulk,27,2TM,2LG,0.0,30,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,chulkvi01
186,Ryan Church*,27,WSN,NL,1.5,71,230,196,22,54,17,1,10,35,6,1,26,60,.276,.366,.526,.891,131,.387,133,103,4,3,3,2,0,8H9/7,,churcry01
187,Álex Cintrón#,27,CHW,AL,-1.0,91,304,288,35,82,10,3,5,41,10,3,10,35,.285,.310,.392,.703,78,.312,70,113,10,2,1,3,0,64H5/D,,cintral01
188,Jeff Cirillo,36,MIL,NL,1.6,112,290,263,33,84,16,0,3,23,1,1,21,33,.319,.369,.414,.784,101,.368,115,109,8,1,3,2,0,H534/6,,cirilje01
189,Brady Clark,33,MIL,NL,0.5,138,483,415,51,109,14,2,4,29,3,4,43,60,.263,.348,.335,.683,76,.316,79,139,9,14,5,5,4,*8H/97,,clarkbr02
190,Doug Clark*,30,OAK,AL,-0.1,6,6,6,0,1,0,0,0,0,1,0,0,3,.167,.167,.167,.333,-12,.190,-34,1,0,0,0,0,0,/H7,,clarkdo01
191,Howie Clark*,32,BAL,AL,-0.1,7,10,7,1,1,0,0,0,0,0,0,2,2,.143,.333,.143,.476,31,.260,34,1,0,0,1,0,0,/H5D,,clarkho02
192,Tony Clark#,34,ARI,NL,-1.0,79,147,132,13,26,4,0,6,16,0,0,13,40,.197,.279,.364,.643,60,.286,52,48,5,2,0,0,2,3H,,clarkto02
193,Brandon Claussen,27,CIN,NL,-0.2,13,24,21,1,2,0,0,0,1,0,0,0,11,.095,.095,.095,.190,-51,.082,-118,2,0,0,3,0,0,1,,clausbr01
194,Royce Clayton,36,2TM,NL,-0.8,137,502,454,49,117,30,1,2,40,14,6,30,85,.258,.307,.341,.648,69,.294,65,155,11,5,7,6,3,*6H,,claytro01
195,Roger Clemens,43,HOU,NL,0.0,18,38,27,0,2,1,0,0,0,0,0,3,11,.074,.194,.111,.305,-18,.162,-60,3,0,1,7,0,0,1,,clemero02
196,Matt Clement,31,BOS,AL,0.0,1,3,3,1,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,71,.272,43,1,0,0,0,0,0,1,,clemema01
197,Brent Clevlen,22,DET,AL,0.3,31,42,39,9,11,1,2,3,6,0,0,2,15,.282,.317,.641,.958,140,.390,132,25,0,0,1,0,0,89/7H,,clevlbr01
198,JD Closser#,26,COL,NL,-0.2,32,112,97,10,19,3,1,2,11,0,1,12,23,.196,.288,.309,.598,49,.259,32,30,1,1,1,1,2,2/H,,clossjd01
199,Buck Coats*,24,CHC,NL,0.0,18,18,18,2,3,1,0,1,1,0,0,0,6,.167,.167,.389,.556,35,.274,46,7,1,0,0,0,0,H/89,,coatsbu01
200,Todd Coffey,25,CIN,NL,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coffeto01
201,Alvin Colina,24,COL,NL,-0.1,2,5,5,0,1,0,0,0,1,0,0,0,1,.200,.200,.200,.400,0,.181,-25,1,0,0,0,0,0,/2H,,colinal01
202,Bartolo Colon,33,LAA,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-400,0,0,0,1,0,0,1,,colonba01
203,Román Colón,26,DET,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,colonro01
204,Clay Condrey,30,PHI,NL,0.0,18,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-154,0,0,0,0,0,0,1,,condrcl01
205,Jeff Conine,40,2TM,2LG,-0.3,142,539,489,54,131,26,4,10,66,3,2,40,65,.268,.325,.399,.724,86,.325,86,195,13,4,1,5,4,379H/D5,,coninje01
206,José Contreras,34,CHW,AL,0.0,2,6,4,1,0,0,0,0,0,0,0,2,2,.000,.333,.000,.333,-3,.239,22,0,0,0,0,0,0,1,AS,contrjo01
207,Aaron Cook,27,COL,NL,-0.5,31,75,58,1,3,0,0,0,0,0,0,4,21,.052,.113,.052,.165,-57,.090,-129,3,0,0,13,0,0,1,,cookaa01
208,Álex Cora*,30,BOS,AL,0.3,96,264,235,31,56,7,2,1,18,6,2,19,29,.238,.312,.298,.609,56,.294,58,70,4,6,4,0,1,64H5/D,,coraal01
209,Roy Corcoran,26,WSN,NL,0.0,6,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,49,.355,113,0,0,0,0,0,0,/1,,corcoro01
210,Tim Corcoran,28,TBD,AL,-0.1,3,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-206,0,0,0,1,0,0,1,,corcoti02
211,Chad Cordero,24,WSN,NL,0.0,65,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cordech01
212,Francisco Cordero,31,2TM,2LG,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cordefr01
213,Bryan Corey,32,TEX,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coreybr01
214,Lance Cormier,25,ATL,NL,-0.1,28,14,12,0,1,0,0,0,0,0,0,0,4,.083,.083,.083,.167,-57,.076,-123,1,0,0,2,0,0,1,,cormila01
215,Rhéal Cormier*,39,2TM,NL,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cormirh01
216,Manny Corpas,23,COL,NL,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,corpama01
217,Kevin Correia,25,SFG,NL,-0.1,47,12,12,1,1,0,0,0,0,0,0,0,7,.083,.083,.083,.167,-57,.076,-92,1,0,0,0,0,0,1,,correke01
218,David Cortés,32,COL,NL,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,corteda01
219,Shane Costa*,24,KCR,AL,-0.1,72,252,237,23,65,20,1,3,23,2,0,6,29,.274,.304,.405,.709,81,.306,70,96,5,5,2,2,2,98/H7D,,costash01
220,Chris Coste,33,PHI,NL,0.8,65,213,198,25,65,14,0,7,32,0,0,10,31,.328,.376,.505,.881,119,.384,122,100,6,5,0,0,1,2H/3,,costech01
221,Humberto Cota,27,PIT,NL,-0.7,38,110,100,5,19,1,0,0,5,0,0,8,26,.190,.248,.200,.448,18,.227,17,20,3,0,1,1,0,2/H,,cotahu01
222,Neal Cotts*,26,CHW,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cottsne01
223,Craig Counsell*,35,ARI,NL,2.6,105,415,372,56,95,14,4,4,30,15,8,31,47,.255,.327,.347,.674,70,.311,71,129,1,9,2,1,0,6H/54,,counscr01
224,Jesse Crain,24,MIN,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,crainje01
225,Carl Crawford*,24,TBD,AL,4.5,151,653,600,89,183,20,16,18,77,58,9,37,85,.305,.348,.482,.830,113,.377,114,289,8,4,9,2,3,*7/D8H,MVP-26,crawfca02
226,Joe Crede,28,CHW,AL,4.8,150,586,544,76,154,31,0,30,94,0,2,28,58,.283,.323,.506,.828,107,.357,106,275,18,7,0,7,1,*5/H,SS,credejo01
227,Coco Crisp#,26,BOS,AL,0.3,105,452,413,58,109,22,2,8,36,22,4,31,67,.264,.317,.385,.702,77,.325,75,159,5,1,7,0,1,8/H,,crispco01
228,Bobby Crosby,26,OAK,AL,0.1,96,398,358,42,82,12,0,9,40,8,1,36,76,.229,.298,.338,.636,67,.303,71,121,11,0,2,2,1,6/H,,crosbbo01
229,Bubba Crosby*,29,NYY,AL,-0.5,65,96,87,9,18,3,1,1,6,3,1,4,21,.207,.258,.299,.557,44,.250,28,26,0,2,3,0,0,98H7/D,,crosbbu01
230,José Cruz#,32,LAD,NL,0.5,86,273,223,34,52,16,1,5,17,5,1,43,54,.233,.353,.381,.734,88,.342,94,85,3,0,4,3,2,79H8,,cruzjo02
231,Juan Cruz,27,ARI,NL,-0.2,31,26,21,0,0,0,0,0,0,0,0,3,9,.000,.125,.000,.125,-64,.089,-102,0,1,0,2,0,0,1,,cruzju02
232,Nelson Cruz,25,TEX,AL,0.2,41,138,130,15,29,3,0,6,22,1,0,7,32,.223,.261,.385,.645,64,.303,68,50,1,0,0,1,0,9/H87,,cruzne02
233,Michael Cuddyer,27,MIN,AL,2.7,150,635,557,102,158,41,5,24,109,6,0,62,130,.284,.362,.504,.867,124,.378,124,281,11,10,0,6,5,*9/3HD7,,cuddymi01
234,Jack Cust*,27,SDP,NL,0.0,4,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,80,.302,78,1,0,0,0,0,0,/H7,,custja01
235,Casey Daigle,25,ARI,NL,0.0,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,daiglca01
236,Johnny Damon*,32,NYY,AL,3.4,149,671,593,115,169,35,5,24,80,25,10,67,85,.285,.359,.482,.841,115,.368,114,286,4,4,2,5,1,*8D/H3,MVP-15,damonjo01
237,Jeff DaVanon#,32,ARI,NL,0.8,87,256,221,38,64,12,4,5,35,10,4,31,42,.290,.371,.448,.819,105,.365,108,99,6,0,0,4,0,8H9/7D,,davanje02
238,Kyle Davies,22,ATL,NL,-0.1,14,24,23,1,1,0,0,1,1,0,0,0,8,.043,.043,.174,.217,-48,.125,-63,4,0,0,1,0,0,1,,davieky01
239,Doug Davis,30,MIL,NL,-0.4,33,78,65,5,3,0,0,0,2,0,0,1,22,.046,.075,.046,.121,-68,.102,-102,3,0,1,11,0,0,1,,davisdo02
240,Rajai Davis,25,PIT,NL,-0.3,20,17,14,1,2,1,0,0,0,1,3,2,3,.143,.250,.214,.464,22,.141,10,3,0,0,1,0,0,H/9,,davisra01
241,Zach Day,28,2TM,NL,-0.2,8,14,12,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-186,0,1,0,2,0,0,/1,,dayza01
242,Yurendell de Caster,26,PIT,NL,-0.1,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,/HD,,decasyu01
243,Jorge De La Rosa*,25,MIL,NL,-0.1,18,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,1,,rosajo01
244,Tomás de la Rosa,28,SFG,NL,-0.1,16,17,16,1,5,0,0,0,1,0,0,1,3,.313,.353,.313,.665,74,.292,62,5,0,0,0,0,0,/6H45,,delarto01
245,Mike DeJean,35,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dejeami01
246,David DeJesus*,26,KCR,AL,3.0,119,552,491,83,145,36,7,8,56,6,3,43,70,.295,.364,.446,.810,108,.357,108,219,10,12,2,4,4,*78,,dejesda01
247,Manny Delcarmen,24,BOS,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,delcama01
248,Carlos Delgado*,34,NYM,NL,2.7,144,618,524,89,139,30,2,38,114,0,0,74,120,.265,.361,.548,.909,131,.383,128,287,12,10,0,10,11,*3/HD,MVP-12,delgaca01
249,David Dellucci*,32,PHI,NL,0.7,132,301,264,41,77,14,5,13,39,1,3,28,62,.292,.369,.530,.899,123,.388,128,140,1,6,0,3,0,H79/D,,delluda01
250,Chris Demaria#,25,MIL,NL,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,demarch01
251,Ryan Dempster,29,CHC,NL,0.0,70,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,dempsry01
252,Chris Denorfia,25,CIN,NL,0.5,49,120,106,14,30,6,0,1,7,1,1,11,21,.283,.356,.368,.724,84,.321,79,39,1,1,2,0,1,9H87,,denorch01
253,Mark DeRosa,31,TEX,AL,3.6,136,572,520,78,154,40,2,13,74,4,4,44,102,.296,.357,.456,.812,108,.366,115,237,13,6,0,2,1,954/67D3,,derosma01
254,Elmer Dessens,35,2TM,2LG,0.0,24,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,desseel01
255,Joey Devine,22,ATL,NL,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,devinjo01
256,Einar Díaz,33,LAD,NL,0.1,3,3,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,244,.573,257,2,0,0,0,0,0,/H2,,diazei01
257,Matt Diaz,28,ATL,NL,1.9,124,323,297,37,97,15,4,7,32,5,5,11,49,.327,.364,.475,.839,114,.367,118,141,9,9,1,4,3,7H/9,,diazma02
258,Víctor Díaz,24,NYM,NL,-0.1,6,11,11,0,2,1,0,0,2,0,0,0,5,.182,.182,.273,.455,16,.195,-4,3,0,0,0,0,0,/7H,,diazvi01
259,Mike Difelice,37,NYM,NL,-0.4,15,30,25,3,2,1,0,0,1,0,0,5,10,.080,.233,.120,.353,-4,.190,-8,3,0,0,0,0,0,2/H,,difelmi01
260,Lenny DiNardo*,26,BOS,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-158,0,0,0,0,0,0,1,,dinarle01
261,Greg Dobbs*,27,SEA,AL,0.3,23,28,27,4,10,3,1,0,3,0,1,0,4,.370,.393,.556,.948,146,.420,169,15,0,1,0,0,0,H/D395,,dobbsgr01
262,Scott Dohmann,28,COL,NL,0.0,25,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-158,0,0,0,0,0,0,1,,dohmasc01
263,Brendan Donnelly,34,LAA,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,donnebr01
264,Melvin Dorta,24,WSN,NL,-0.1,15,20,19,3,4,1,0,0,0,0,2,1,2,.211,.250,.263,.513,36,.177,24,5,0,0,0,0,0,H/56,,dortame01
265,Ryan Doumit#,25,PIT,NL,-0.2,61,178,149,15,31,9,0,6,17,0,0,15,42,.208,.322,.389,.711,83,.324,86,58,3,11,1,2,1,3H2/D,,doumiry01
266,Scott Downs*,30,TOR,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,downssc01
267,Ryan Drese,30,WSN,NL,0.0,2,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,/1,,dresery01
268,J.D. Drew*,30,LAD,NL,4.0,146,594,494,84,140,34,6,20,100,2,3,89,106,.283,.393,.498,.891,126,.386,129,246,4,4,1,6,8,*9H/D,,drewj.01
269,Stephen Drew*,23,ARI,NL,1.7,59,226,209,27,66,13,7,5,23,2,0,14,50,.316,.357,.517,.874,117,.376,115,108,1,0,2,1,4,6/H,,drewst01
270,Justin Duchscherer,28,OAK,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,duchsju01
271,Brandon Duckworth,30,KCR,AL,0.1,2,4,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,149,.413,162,2,0,0,1,0,0,1,,duckwbr01
272,Chris Duffy*,26,PIT,NL,0.4,84,348,314,46,80,14,3,2,18,26,1,19,71,.255,.317,.338,.654,70,.326,76,106,1,10,4,1,1,8/H,,duffych01
273,Zach Duke*,23,PIT,NL,0.3,33,78,68,2,13,3,0,0,7,0,0,1,32,.191,.203,.235,.438,13,.207,-9,16,0,0,9,0,0,1,,dukeza01
274,Chris Duncan*,25,STL,NL,1.8,90,314,280,60,82,11,3,22,43,0,0,30,69,.293,.363,.589,.952,140,.403,141,165,4,2,0,2,0,79H3/D,,duncach01
275,Adam Dunn*,26,CIN,NL,0.4,160,683,561,99,131,24,0,40,92,7,0,112,194,.234,.365,.490,.855,114,.370,112,275,8,6,1,3,12,*7/3DH,,dunnad01
276,Ray Durham#,34,SFG,NL,3.1,137,555,498,79,146,30,7,26,93,7,2,51,61,.293,.360,.538,.898,127,.390,130,268,17,2,2,2,6,*4/H,,durhara01
277,Jermaine Dye,32,CHW,AL,4.6,146,611,539,103,170,27,3,44,120,7,3,59,118,.315,.385,.622,1.006,151,.432,158,335,15,6,0,7,4,*9/H,ASMVP-5SS,dyeje01
278,Damion Easley,36,ARI,NL,0.2,90,220,189,24,44,6,1,9,28,1,1,21,30,.233,.323,.418,.741,85,.339,91,79,4,5,3,2,0,H65/439D,,easleda01
279,David Eckstein,31,STL,NL,1.7,123,552,500,68,146,18,1,2,23,7,6,31,41,.292,.350,.344,.694,81,.323,86,172,7,15,3,3,0,*6/H,AS,eckstda01
280,Jim Edmonds*,36,STL,NL,1.3,110,408,350,52,90,18,0,19,70,4,0,53,101,.257,.350,.471,.822,110,.356,106,165,11,0,0,5,7,8H/3,,edmonji01
281,Mike Edwards,29,PIT,NL,0.0,14,18,16,1,3,0,0,0,0,0,0,1,5,.188,.235,.188,.423,12,.255,34,3,1,0,1,0,0,H/5,,edwarmi02
282,Joey Eischen*,36,WSN,NL,0.0,22,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-263,0,0,0,1,0,0,1/H,,eischjo01
283,Scott Elarton,30,KCR,AL,0.1,2,4,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,149,.413,162,2,0,0,1,0,0,1,,elartsc01
284,Mark Ellis,29,OAK,AL,2.6,124,500,441,64,110,25,1,11,52,4,0,40,76,.249,.319,.385,.704,84,.316,81,170,13,8,4,7,1,*4/H3,,ellisma01
285,Jason Ellison,28,SFG,NL,-0.3,84,91,81,14,18,5,1,2,4,2,2,5,14,.222,.273,.383,.655,66,.287,62,31,3,1,3,1,0,7H9/8,,ellisja01
286,Alan Embree*,36,SDP,NL,0.0,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,embreal01
287,Edwin Encarnación,23,CIN,NL,0.9,117,467,406,60,112,33,1,15,72,6,3,41,78,.276,.359,.473,.831,108,.366,111,192,9,13,0,3,3,*5/H3,,encared01
288,Juan Encarnación,30,STL,NL,1.0,153,598,557,74,155,25,5,19,79,6,5,30,86,.278,.317,.443,.760,93,.333,93,247,11,4,1,6,6,*98H/7,,encarju01
289,Morgan Ensberg,30,HOU,NL,3.5,127,495,387,67,91,17,1,23,58,1,4,101,96,.235,.396,.463,.858,120,.372,121,179,3,4,0,3,7,*5H,,ensbemo01
290,Scott Erickson,38,NYY,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,ericksc01
291,Darin Erstad*,32,LAA,AL,0.0,40,105,95,8,21,8,1,0,5,1,1,6,18,.221,.279,.326,.605,57,.267,46,31,2,2,1,1,0,83/H,,erstada01
292,Álex Escobar,27,WSN,NL,0.4,33,99,87,14,31,3,2,4,18,2,0,8,18,.356,.394,.575,.969,151,.408,147,50,3,0,0,4,0,8H/9,,escobal01
293,Kelvim Escobar,30,LAA,AL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,,escobke01
294,Shawn Estes,33,SDP,NL,0.0,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,51,.355,117,0,0,0,0,0,0,/1,,estessh01
295,Johnny Estrada#,30,ARI,NL,0.7,115,443,414,43,125,26,0,11,71,0,0,13,40,.302,.328,.444,.772,92,.334,86,184,17,7,1,8,7,2H,,estrajo01
296,Andre Ethier*,24,LAD,NL,2.4,126,441,396,50,122,20,7,11,55,5,5,34,77,.308,.365,.477,.842,113,.368,117,189,11,5,0,6,2,*7H,ROY-5,ethiean01
297,Dana Eveland*,22,MIL,NL,-0.1,9,8,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-181,0,0,0,1,0,0,/1,,evelada01
298,Adam Everett,29,HOU,NL,3.5,150,566,514,52,123,28,6,6,59,9,6,34,71,.239,.290,.352,.642,64,.293,63,181,5,4,10,4,5,*6/H,,everead01
299,Carl Everett#,35,SEA,AL,-0.6,92,343,308,37,70,8,0,11,33,1,3,29,57,.227,.297,.360,.658,72,.292,68,111,6,3,0,3,2,DH/79,,evereca01
300,Scott Eyre*,34,CHC,NL,0.0,70,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,eyresc01
301,Willie Eyre,27,MIN,AL,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,eyrewi01
302,Brandon Fahey*,25,BAL,AL,0.1,91,286,251,36,59,8,2,2,23,3,3,23,48,.235,.307,.307,.614,61,.285,59,77,2,3,9,0,0,76H4/59D,,faheybr01
303,Brian Falkenborg,28,STL,NL,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/1,,falkebr01
