--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
150,Miguel Cairo,27,2TM,NL,0.7,93,182,156,25,46,8,1,3,16,2,1,18,23,.295,.366,.417,.782,106,.369,122,65,4,0,7,1,1,H54/763,,cairomi01
151,Mike Cameron,28,SEA,AL,5.9,150,633,540,99,144,30,5,25,110,34,5,69,155,.267,.353,.480,.832,123,.371,122,259,13,10,1,13,3,*8/HD,ASMVP-16GG,camermi01
152,Ken Caminiti#,38,2TM,2LG,-0.7,118,404,356,36,81,17,1,15,41,0,1,43,85,.228,.312,.407,.719,84,.319,81,145,7,2,0,3,3,53H/D,,caminke01
153,José Canseco,36,CHW,AL,0.8,76,306,256,46,66,8,0,16,49,2,1,45,75,.258,.366,.477,.843,117,.367,115,122,4,1,0,4,1,D/H9,,cansejo01
154,Javier Cardona,25,DET,AL,0.3,46,102,96,10,25,8,0,1,10,0,1,2,12,.260,.280,.375,.655,76,.287,73,36,2,1,2,1,0,2/HD,,cardoja01
155,Chris Carpenter,26,TOR,AL,0.0,3,7,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-12,.149,-58,1,0,0,1,0,0,1,,carpech01
156,Giovanni Carrara,33,LAD,NL,0.1,44,12,12,1,3,0,0,0,0,0,0,0,2,.250,.250,.250,.500,35,.222,22,3,0,0,0,0,0,1,,carragi01
157,Héctor Carrasco,31,MIN,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carrahe01
158,Raúl Casanova#,28,MIL,NL,0.2,71,208,192,21,50,10,0,11,33,0,0,12,29,.260,.303,.484,.787,102,.334,95,93,3,1,0,3,2,2H/D,,casanra01
159,Sean Casey*,26,CIN,NL,1.0,145,588,533,69,165,40,0,13,89,3,1,43,63,.310,.369,.458,.827,108,.361,107,244,16,9,0,3,8,*3/HD,AS,caseyse01
160,Vinny Castilla,33,2TM,2LG,1.4,146,581,538,69,140,34,1,25,91,1,4,35,108,.260,.308,.467,.775,94,.330,88,251,22,4,0,4,3,*5/6H,,castivi02
161,Alberto Castillo,31,TOR,AL,-0.2,66,146,131,9,26,4,0,1,4,1,1,7,30,.198,.255,.252,.507,34,.244,29,33,2,3,5,0,0,2,,castial01
162,Frank Castillo,32,BOS,AL,0.0,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-252,0,0,0,1,0,0,1,,castifr01
163,Luis Castillo#,25,FLA,NL,1.5,134,612,537,76,141,16,10,2,45,33,16,67,90,.263,.344,.341,.685,82,.325,91,183,6,1,4,3,0,*4/H,,castilu01
164,Juan Castro,29,CIN,NL,-2.0,96,261,242,27,54,10,0,3,13,0,0,13,50,.223,.261,.302,.562,42,.249,26,73,9,0,4,2,2,645H/3,,castrju01
165,Ramón Castro,25,FLA,NL,-0.1,7,12,11,0,2,0,0,0,1,0,0,1,1,.182,.250,.182,.432,17,.207,7,2,0,0,0,0,0,/H2,,castrra01
166,Frank Catalanotto*,27,TEX,AL,4.3,133,512,463,77,153,31,5,11,54,15,5,39,55,.330,.391,.490,.882,128,.395,133,227,5,8,1,1,3,7H945/3D,,catalfr01
167,Roger Cedeño#,26,DET,AL,0.8,131,572,523,79,153,14,11,6,48,55,15,36,83,.293,.337,.396,.733,99,.350,108,207,5,2,6,5,1,*89/DH,,cedenro01
168,Shawn Chacón,23,COL,NL,-0.6,26,55,47,2,2,0,0,0,1,0,0,0,22,.043,.063,.043,.105,-74,.071,-143,2,1,1,7,0,0,1,,chacosh01
169,Norm Charlton#,38,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,charlno01
170,Endy Chávez*,23,KCR,AL,-0.8,29,80,77,4,16,2,0,0,5,0,2,3,8,.208,.238,.234,.471,23,.201,5,18,3,0,0,0,0,7/8H9,,chaveen01
171,Eric Chávez*,23,OAK,AL,6.1,151,604,552,91,159,43,0,32,114,8,2,41,99,.288,.338,.540,.878,129,.378,128,298,7,4,0,7,9,*5/H36D,GG,chaveer01
172,Bruce Chen*,24,2TM,NL,-0.3,26,52,47,1,6,0,0,0,0,0,0,0,19,.128,.128,.128,.255,-32,.114,-77,6,1,0,5,0,0,1,,chenbr01
173,Scott Chiasson,23,CHC,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,chiassc01
174,Randy Choate*,25,NYY,AL,0.0,5,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,choatra01
175,Bobby Chouinard,29,COL,NL,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,chouibo01
176,McKay Christensen*,25,2TM,2LG,0.1,35,60,53,7,17,2,0,1,7,3,2,3,12,.321,.400,.415,.815,119,.362,123,22,0,4,0,0,0,H8/7,,chrismc01
177,Ryan Christenson,27,2TM,2LG,-0.1,26,9,8,4,1,1,0,0,1,1,0,1,2,.125,.222,.250,.472,22,.243,6,2,0,0,0,0,0,H/798D,,chrisry01
178,Jason Christiansen,31,2TM,NL,0.0,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chrisja01
179,Tim Christman*,26,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,christi01
180,Álex Cintrón#,22,ARI,NL,0.0,8,7,7,0,2,0,1,0,0,0,0,0,0,.286,.286,.571,.857,107,.350,96,4,0,0,0,0,0,/6H,,cintral01
181,Jeff Cirillo,31,COL,NL,4.5,138,586,528,72,165,26,4,17,83,12,2,43,63,.313,.364,.473,.838,98,.378,103,250,15,5,1,9,6,*5/H,,cirilje01
182,Stubby Clapp*,28,STL,NL,-0.1,23,26,25,0,5,2,0,0,1,0,0,1,7,.200,.231,.280,.511,32,.225,15,7,0,0,0,0,0,H/47,,clappst01
183,Brady Clark,28,CIN,NL,0.2,89,157,129,22,34,3,0,6,18,4,1,22,16,.264,.373,.426,.799,102,.372,113,55,6,1,4,1,1,H79/8D,,clarkbr02
184,Jermaine Clark*,24,DET,AL,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/HD,,clarkje02
185,Tony Clark#,29,DET,AL,1.7,126,497,428,67,123,29,3,16,75,0,1,62,108,.287,.374,.481,.856,131,.364,125,206,14,1,0,6,10,3DH,AS,clarkto02
186,Royce Clayton,31,CHW,AL,1.6,135,485,433,62,114,21,4,9,60,10,7,33,72,.263,.315,.393,.708,83,.312,78,170,16,3,9,7,2,*6/H,,claytro01
187,Roger Clemens,38,NYY,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,1,ASCYA-1MVP-8,clemero02
188,Matt Clement,26,FLA,NL,-0.2,31,61,50,2,4,0,0,0,0,0,0,3,18,.080,.132,.080,.212,-42,.124,-75,4,0,0,8,0,0,1/H,,clemema01
189,Tony Cogan*,24,KCR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coganto01
190,Dave Coggin,24,PHI,NL,-0.1,17,36,33,1,2,1,0,0,1,0,0,2,13,.061,.114,.091,.205,-45,.153,-37,3,0,0,1,0,0,1,,coggida01
191,Mike Colangelo,24,SDP,NL,-0.5,50,100,91,10,22,3,3,2,8,0,0,8,30,.242,.310,.407,.717,91,.330,100,37,3,1,0,0,0,7H8/9,,colanmi01
192,Greg Colbrunn,31,ARI,NL,0.3,59,110,97,12,28,8,0,4,18,0,0,9,14,.289,.373,.495,.868,115,.385,121,48,5,4,0,0,0,H35,,colbrgr01
193,Michael Coleman,25,NYY,AL,-0.6,12,39,38,5,8,0,0,1,7,0,1,0,15,.211,.205,.289,.495,28,.197,8,11,0,0,0,1,0,/89D7H,,colemmi01
194,Lou Collier,27,MIL,NL,0.4,50,148,127,19,32,8,1,2,14,5,1,17,30,.252,.340,.378,.718,88,.330,89,48,0,1,1,2,0,5H78/D,,collilo01
195,Bartolo Colon,28,CLE,AL,0.0,2,7,7,0,1,0,0,0,0,0,0,0,5,.143,.143,.143,.286,-24,.128,-50,1,0,0,0,0,0,1,,colonba01
196,David Cone*,38,BOS,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-392,0,0,0,1,0,0,1,,coneda01
197,Jeff Conine,35,BAL,AL,2.9,139,601,524,75,163,23,2,14,97,12,8,64,75,.311,.386,.443,.829,123,.370,128,232,12,5,0,8,6,3759D/H,,coninje01
198,Jason Conti*,26,ARI,NL,0.0,5,5,4,1,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,69,.319,75,1,0,0,0,0,0,/H9,,contija01
199,Dennis Cook*,38,2TM,NL,0.0,59,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cookde01
200,Mike Coolbaugh,29,MIL,NL,-0.2,39,77,70,10,14,6,0,2,7,0,0,5,16,.200,.273,.371,.644,67,.283,59,26,3,2,0,0,0,5H/6,,coolbmi01
201,Ron Coomer,34,CHC,NL,-0.7,111,386,349,25,91,19,1,8,53,0,0,29,70,.261,.316,.390,.706,86,.312,82,136,23,2,0,6,1,53H/D,,coomero01
202,Rocky Coppinger,27,MIL,NL,-0.1,8,6,5,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,.000,-190,0,0,0,1,0,0,/1,,coppiro01
203,Álex Cora*,25,LAD,NL,-0.5,134,449,405,38,88,18,3,4,29,0,2,31,58,.217,.285,.306,.591,59,.266,54,124,16,8,3,2,6,*6/H4,,coraal01
204,Wil Cordero,29,CLE,AL,-0.9,89,299,268,30,67,11,1,4,21,0,0,22,50,.250,.313,.343,.656,74,.300,71,92,8,4,2,3,2,73HD/9,,cordewi01
205,Marty Cordova,31,CLE,AL,2.6,122,442,409,61,123,20,2,20,69,0,3,23,81,.301,.348,.506,.855,122,.371,124,207,9,8,0,2,0,79H/D8,,cordoma01
206,Mark Corey,26,NYM,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,coreyma02
207,Rhéal Cormier*,34,PHI,NL,0.0,55,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,cormirh01
208,Humberto Cota,22,PIT,NL,-0.1,7,9,9,0,2,0,0,0,1,0,0,0,5,.222,.222,.222,.444,15,.198,-7,2,0,0,0,0,0,/H2,,cotahu01
209,Craig Counsell*,30,ARI,NL,1.7,141,535,458,76,126,22,3,4,38,6,8,61,76,.275,.359,.362,.721,82,.320,78,166,9,2,6,6,3,645H/3,,counscr01
210,Steve Cox*,26,TBD,AL,0.4,108,378,342,37,88,22,0,12,51,2,2,24,75,.257,.323,.427,.750,99,.330,97,146,11,10,0,2,0,3H/7D9,,coxst01
211,Tim Crabtree,31,TEX,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,crabtti01
212,Joe Crede,23,CHW,AL,-0.4,17,55,50,1,11,1,1,0,7,1,0,3,11,.220,.273,.280,.553,45,.254,32,14,1,1,0,1,0,5/H,,credejo01
213,Doug Creek*,32,TBD,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,creekdo01
214,César Crespo#,22,SDP,NL,-0.4,55,179,153,27,32,6,0,4,12,6,2,25,50,.209,.320,.327,.647,75,.313,86,50,2,0,1,0,0,48/7H596,,crespce01
215,Felipe Crespo#,28,2TM,NL,-0.5,73,125,107,9,20,4,1,4,15,1,1,11,34,.187,.266,.355,.621,63,.279,61,38,2,2,1,4,1,H3/749D,,crespfe01
216,Jack Cressend,26,MIN,AL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cressja01
217,D.T. Cromer*,30,CIN,NL,0.2,50,63,57,7,16,3,0,5,12,0,0,3,19,.281,.302,.596,.898,120,.377,119,34,0,0,0,3,0,H/3D,,cromed.01
218,Deivi Cruz,28,DET,AL,-0.3,110,438,414,39,106,28,1,7,52,4,1,17,46,.256,.291,.379,.670,81,.304,81,157,13,4,1,2,0,*6/5H,,cruzde01
219,Jacob Cruz*,28,2TM,2LG,-1.0,72,166,144,19,31,5,0,4,18,0,4,15,50,.215,.303,.333,.636,59,.274,50,48,4,4,1,2,0,H789,,cruzja01
220,José Cruz#,27,TOR,AL,2.2,146,627,577,92,158,38,4,34,88,32,5,45,138,.274,.326,.530,.857,119,.376,118,306,8,1,2,2,4,*87/HD,,cruzjo02
221,Juan Cruz,22,CHC,NL,-0.2,11,18,16,0,2,0,0,0,1,0,0,0,5,.125,.125,.125,.250,-33,.111,-80,2,1,0,2,0,0,/1H,,cruzju02
222,Nelson Cruz,28,HOU,NL,0.0,62,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-15,.148,-44,1,0,0,0,0,0,1,,cruzne01
223,Darwin Cubillán,28,MON,NL,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cubilda01
224,Michael Cuddyer,22,MIN,AL,0.0,8,20,18,1,4,2,0,0,1,1,0,2,6,.222,.300,.333,.633,67,.296,60,6,1,0,0,0,0,/35D,,cuddymi01
225,Midre Cummings*,29,ARI,NL,0.0,20,21,20,1,6,1,0,0,1,0,0,0,4,.300,.286,.350,.636,59,.271,40,7,2,0,0,1,0,H/79,,cummimi01
226,Will Cunnane,27,MIL,NL,-0.1,31,7,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1/H,,cunnawi01
227,Chad Curtis,32,TEX,AL,0.3,38,130,115,24,29,3,0,3,10,7,1,14,21,.252,.338,.357,.695,81,.344,93,41,3,1,0,0,0,87/9HD,,curtich01
228,Jack Cust*,22,ARI,NL,0.0,3,3,2,0,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,200,.532,225,1,0,0,0,0,0,/H7,,custja01
229,Jeff D'Amico,25,MIL,NL,0.0,10,17,15,0,1,0,1,0,0,0,0,2,5,.067,.176,.200,.376,-1,.175,-17,3,0,0,0,0,0,1,,d'amije01
230,Omar Daal*,29,PHI,NL,0.3,30,63,55,7,13,1,0,0,5,0,0,1,10,.236,.250,.255,.505,33,.225,8,14,4,0,7,0,0,1,,daalom01
231,Mark Dalesandro,33,CHW,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,dalesma01
232,Johnny Damon*,27,OAK,AL,2.4,155,719,644,108,165,34,4,9,49,27,12,61,70,.256,.324,.363,.687,83,.317,86,234,7,5,5,4,1,*87/9H,,damonjo01
233,Vic Darensbourg*,30,FLA,NL,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,darenvi01
234,Mike Darr*,25,SDP,NL,1.3,105,331,289,36,80,13,1,2,34,6,2,39,72,.277,.363,.349,.712,94,.329,98,101,8,1,0,2,3,98H/7,,darrmi02
235,Brian Daubach*,29,BOS,AL,2.1,122,472,407,54,107,28,3,22,71,1,0,53,108,.263,.350,.509,.859,122,.365,116,207,10,5,1,6,7,3/97H,,daubabr01
236,Jeff DaVanon#,27,ANA,AL,-0.5,40,100,88,7,17,2,1,5,9,1,3,11,29,.193,.280,.409,.689,78,.293,75,36,1,0,0,1,0,98H/D,,davanje02
237,Joe Davenport,25,COL,NL,0.1,7,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,381,.889,467,1,0,0,0,0,0,/1,,davenjo01
238,Tom Davey,27,SDP,NL,0.0,37,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,.707,367,0,0,0,0,0,0,1,,daveyto01
239,Ben Davis#,24,SDP,NL,1.3,138,526,448,56,107,20,0,11,57,4,4,66,112,.239,.337,.357,.694,88,.310,86,160,13,4,1,7,5,*2/H3,,davisbe01
240,Doug Davis,25,TEX,AL,-0.1,2,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-222,0,0,0,1,0,0,1,,davisdo02
241,Eric Davis,39,SFG,NL,-0.3,74,171,156,17,32,7,3,4,22,1,1,13,38,.205,.269,.365,.634,67,.301,78,57,4,1,0,1,0,9H/D,,daviser01
242,Kane Davis,26,COL,NL,-0.1,57,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-162,0,0,0,0,0,0,1,,daviska01
243,Lance Davis,24,CIN,NL,-0.3,20,37,33,3,4,1,0,0,2,0,0,0,15,.121,.121,.152,.273,-31,.119,-86,5,0,0,4,0,0,1/H,,davisla01
244,Russ Davis,31,SFG,NL,-0.1,53,189,167,16,43,13,1,7,17,1,0,17,49,.257,.326,.473,.799,110,.344,106,79,5,1,2,2,2,5/HD,,davisru01
245,Tomás de la Rosa,23,MON,NL,,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/H,,delarto01
246,Valerio De Los Santos*,28,MIL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,delosva01
247,Mike DeJean,30,MIL,NL,0.0,72,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,dejeami01
248,Carlos Delgado*,29,TOR,AL,4.5,162,704,574,102,160,31,1,39,102,3,0,111,136,.279,.408,.540,.948,146,.407,145,310,9,16,0,3,22,*3/H,,delgaca01
249,Wilson Delgado#,28,KCR,AL,-0.2,14,28,25,1,3,0,0,0,1,0,0,3,10,.120,.214,.120,.334,-10,.172,-24,3,1,0,0,0,0,/6H54,,delgawi01
250,David Dellucci*,27,ARI,NL,1.0,115,241,217,28,60,10,2,10,40,2,1,22,52,.276,.349,.479,.828,105,.363,106,104,2,2,0,0,4,H98/7,,delluda01
251,Ryan Dempster,24,FLA,NL,-0.7,32,78,61,1,3,1,0,0,0,0,0,1,29,.049,.065,.066,.130,-66,.075,-136,4,0,0,16,0,0,1,,dempsry01
252,Mark DeRosa,26,ATL,NL,0.9,66,184,164,27,47,8,0,3,20,2,1,12,19,.287,.350,.390,.740,89,.341,94,64,3,5,1,2,6,6H/4D57,,derosma01
253,Delino DeShields*,32,2TM,2LG,0.4,126,417,351,55,82,17,5,5,37,23,2,59,77,.234,.344,.353,.697,87,.330,89,124,8,1,4,2,1,7H4/D538,,deshide01
254,Elmer Dessens,30,CIN,NL,0.2,33,70,57,3,11,1,0,0,2,0,0,3,12,.193,.233,.211,.444,14,.219,-9,12,0,0,10,0,0,1/H,,desseel01
255,Einar Díaz,28,CLE,AL,2.8,134,478,437,54,121,34,1,4,56,1,2,17,44,.277,.328,.387,.714,88,.325,90,169,11,16,8,0,0,*2/H4,,diazei01
256,Mike Difelice,32,2TM,2LG,-0.4,60,187,170,14,32,5,1,2,10,1,1,8,49,.188,.239,.265,.504,34,.235,27,45,3,4,3,2,0,2,,difelmi01
257,Craig Dingman,27,COL,NL,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dingmcr01
258,Chris Donnels*,35,LAD,NL,-0.1,66,101,88,8,15,2,0,3,8,0,0,12,25,.170,.277,.295,.573,54,.281,63,26,2,1,0,0,2,H5/31,,donnech01
259,Octavio Dotel,27,HOU,NL,-0.1,57,12,11,0,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,-54,.081,-110,1,0,0,1,0,0,1,,doteloc01
260,Kelly Dransfeldt,26,TEX,AL,-0.1,4,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,/65H,,dranske01
261,Darren Dreifort,29,LAD,NL,0.2,16,37,33,4,5,2,0,1,2,1,0,1,20,.152,.176,.303,.480,25,.211,1,10,0,0,3,0,0,1,,dreifda01
262,J.D. Drew*,25,STL,NL,5.5,109,443,375,80,121,18,5,27,73,13,3,57,75,.323,.414,.613,1.027,161,.439,166,230,6,4,3,4,4,98/H7,,drewj.01
263,Rob Ducey*,36,2TM,NL,0.3,57,93,73,10,17,3,0,3,12,0,1,16,25,.233,.374,.397,.771,101,.341,102,29,0,1,2,1,0,H7/89D,,duceyro01
264,Brandon Duckworth,25,PHI,NL,0.2,11,26,22,1,5,1,0,0,1,0,0,2,4,.227,.292,.273,.564,50,.259,38,6,1,0,2,0,0,1,,duckwbr01
265,Courtney Duncan*,26,CHC,NL,0.0,35,5,3,1,0,0,0,0,1,0,0,2,1,.000,.400,.000,.400,20,.283,62,0,0,0,0,0,0,1,,duncaco01
266,Adam Dunn*,21,CIN,NL,2.2,66,286,244,54,64,18,1,19,43,4,2,38,74,.262,.371,.578,.948,136,.408,140,141,4,4,0,0,2,97/H,ROY-4,dunnad01
267,Shawon Dunston,38,SFG,NL,1.5,88,193,186,26,52,10,3,9,25,3,1,2,32,.280,.293,.511,.804,109,.367,123,95,2,2,2,1,0,H987/3D,,dunstsh01
268,Todd Dunwoody*,26,CHC,NL,0.1,33,64,61,6,13,4,0,1,3,0,1,3,14,.213,.250,.328,.578,51,.259,50,20,0,0,0,0,0,7/H98,,dunwoto01
269,Erubiel Durazo*,27,ARI,NL,1.2,92,207,175,34,47,11,0,12,38,0,0,28,49,.269,.372,.537,.909,124,.385,122,94,1,2,0,2,1,H3/D9,,durazer01
270,Chad Durbin,23,KCR,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-400,0,0,0,1,0,0,1,,durbich01
271,Ray Durham#,29,CHW,AL,4.3,152,691,611,104,163,42,10,20,65,23,10,64,110,.267,.337,.466,.804,106,.357,107,285,10,4,6,6,3,*4/HD,,durhara01
272,Jermaine Dye,27,2TM,AL,2.6,158,675,599,91,169,31,1,26,106,9,1,57,112,.282,.346,.467,.813,110,.358,108,280,8,7,1,11,6,*9/D8,,dyeje01
273,Damion Easley,31,DET,AL,2.7,154,658,585,77,146,27,7,11,65,10,5,52,90,.250,.323,.376,.699,90,.326,98,220,10,13,4,4,3,*4/H,,easleda01
274,Adam Eaton,23,SDP,NL,-0.1,23,44,38,3,4,1,0,0,2,1,0,4,12,.105,.190,.132,.322,-11,.166,-27,5,0,0,2,0,0,1/H,,eatonad01
275,Angel Echevarria,30,MIL,NL,-0.5,75,145,133,12,34,11,0,5,13,0,1,8,29,.256,.310,.451,.761,96,.330,95,60,2,3,0,1,0,H73/9D,,echevan01
276,David Eckstein,26,ANA,AL,4.2,153,664,582,82,166,26,2,4,41,29,4,43,60,.285,.355,.357,.712,89,.351,101,208,11,21,16,2,0,*64D/H,ROY-4,eckstda01
277,Jim Edmonds*,31,STL,NL,5.9,150,608,500,95,152,38,1,30,110,5,5,93,136,.304,.410,.564,.974,149,.413,151,282,8,4,1,10,12,*8/H3,GG,edmonji01
278,Joey Eischen*,31,MON,NL,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,eischjo01
279,Scott Elarton,25,2TM,NL,-0.3,22,47,38,1,3,0,0,0,2,0,0,1,10,.079,.167,.079,.246,-35,.133,-77,3,2,3,5,0,0,1,,elartsc01
280,Robert Ellis,30,ARI,NL,-0.1,17,28,26,2,4,0,0,0,1,0,0,1,12,.154,.185,.154,.339,-13,.158,-45,4,0,0,1,0,0,1,,ellisro02
281,Alan Embree*,31,SFG,NL,0.0,22,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,,embreal01
282,Juan Encarnación,25,DET,AL,-0.4,120,457,417,52,101,19,7,12,52,9,5,25,93,.242,.292,.408,.700,88,.306,84,170,9,6,5,4,1,*98/HD,,encarju01
283,Mario Encarnación,25,COL,NL,-0.4,20,67,62,3,14,1,0,0,3,2,1,5,14,.226,.284,.242,.526,28,.271,30,15,3,0,0,0,0,7/9,,encarma01
284,Darin Erstad*,27,ANA,AL,2.9,157,716,631,89,163,35,1,9,63,24,10,62,113,.258,.331,.360,.691,82,.316,81,227,8,10,1,7,7,*83/D,,erstada01
285,Álex Escobar,22,NYM,NL,-0.4,18,53,50,3,10,1,0,3,8,1,0,3,19,.200,.245,.400,.645,67,.281,57,20,1,0,0,0,0,/89H,,escobal01
286,Kelvim Escobar,25,TOR,AL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,escobke01
287,Bobby Estalella,26,2TM,2LG,0.4,32,111,97,12,19,5,1,3,10,0,0,12,30,.196,.297,.361,.658,75,.303,77,35,2,2,0,0,2,2/H,,estalbo02
288,Shawn Estes,28,SFG,NL,-0.2,25,52,42,2,3,0,0,0,1,0,0,3,11,.071,.130,.071,.202,-44,.124,-69,3,1,0,6,1,0,1,,estessh01
289,Horacio Estrada*,25,COL,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,estraho01
290,Johnny Estrada#,25,PHI,NL,-0.8,89,324,298,26,68,15,0,8,37,0,0,16,32,.228,.273,.359,.632,64,.273,51,107,15,4,2,4,6,2/H,,estrajo01
291,Tony Eusebio,34,HOU,NL,0.1,59,174,154,16,39,8,0,5,14,0,0,17,34,.253,.339,.403,.742,87,.322,78,62,2,3,0,0,3,2H,,eusebto01
292,Adam Everett,24,HOU,NL,-0.1,9,3,3,1,0,0,0,0,0,1,0,0,1,.000,.000,.000,.000,-100,.079,-150,0,0,0,0,0,0,/H6,,everead01
293,Carl Everett#,30,BOS,AL,1.1,102,449,409,61,105,24,4,14,58,9,2,27,104,.257,.323,.438,.761,98,.337,95,179,3,13,0,0,3,8/9DH,,evereca01
294,Jorge Fábregas*,31,ANA,AL,-0.4,53,157,148,9,33,4,2,2,16,0,0,3,15,.223,.235,.318,.553,44,.250,34,47,5,0,4,2,0,2,,fabrejo01
295,Kyle Farnsworth,25,CHC,NL,0.0,72,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,farnsky01
296,Sal Fasano,29,3TM,2LG,-0.1,39,96,85,12,17,5,0,3,9,0,0,5,31,.200,.277,.365,.641,56,.293,51,31,3,4,2,0,0,2/HD,,fasansa01
297,Jeff Fassero*,38,CHC,NL,0.0,78,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,fasseje01
298,Carlos Febles,25,KCR,AL,0.0,79,317,292,45,69,9,2,8,25,5,2,22,58,.236,.291,.363,.654,68,.289,57,106,7,1,1,1,0,4/H,,febleca01
299,Pedro Feliz,26,SFG,NL,-1.4,94,238,220,23,50,9,1,7,22,2,1,10,50,.227,.264,.373,.637,67,.282,63,82,5,2,3,3,2,5H/D,,felizpe01
300,Jared Fernández,29,CIN,NL,0.0,5,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/1,,fernaja01
301,José Fernández,26,ANA,AL,-0.6,13,27,25,1,2,1,0,0,0,0,1,2,10,.080,.148,.120,.268,-28,.113,-48,3,0,0,0,0,0,/DH35,,fernajo01
