--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
151,Mike Cameron,31,NYM,NL,1.5,140,562,493,76,114,30,1,30,76,22,6,57,143,.231,.319,.479,.798,105,.348,102,236,5,8,1,3,2,*8/H,,camermi01
152,Shawn Camp,28,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,campsh01
153,Jorge Cantú,22,TBD,AL,0.9,50,185,173,25,52,20,1,2,17,0,0,9,44,.301,.341,.462,.803,111,.362,116,80,5,2,0,1,0,45/DH6,,cantujo01
154,José Capellán,23,ATL,NL,0.0,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-157,0,0,0,0,0,0,/1,,capeljo01
155,Chris Capuano*,25,MIL,NL,0.2,17,32,30,0,6,2,0,0,2,0,0,1,10,.200,.250,.267,.517,34,.236,22,8,0,1,0,0,0,1,,capuach01
156,Chris Carpenter,29,STL,NL,-0.4,27,67,62,1,5,0,0,0,1,0,0,1,21,.081,.095,.081,.176,-53,.098,-88,5,0,0,4,0,0,1,,carpech01
157,Giovanni Carrara,36,LAD,NL,0.1,41,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.454,187,0,0,0,0,0,0,1,,carragi01
158,Jamey Carroll,30,MON,NL,1.0,102,256,218,36,63,14,2,0,16,5,1,32,21,.289,.378,.372,.750,93,.346,96,81,3,1,2,3,1,4H56/7,,carroja01
159,Lance Carter,29,TBD,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cartela02
160,Sean Casey*,29,CIN,NL,4.4,146,633,571,101,185,44,2,24,99,2,0,46,36,.324,.381,.534,.915,137,.404,146,305,16,10,0,6,5,*3/HD,AS,caseyse01
161,Kevin Cash,26,TOR,AL,-0.2,60,197,181,18,35,9,0,4,21,0,0,10,59,.193,.249,.309,.558,42,.263,39,56,3,4,0,2,0,2/H,,cashke01
162,Vinny Castilla,36,COL,NL,3.1,148,648,583,93,158,43,3,35,131,0,0,51,113,.271,.332,.535,.867,109,.369,106,312,22,6,0,8,6,*5/H,MVP-23,castivi02
163,Alberto Castillo,34,KCR,AL,0.7,29,105,89,12,24,6,0,1,11,0,2,14,10,.270,.365,.371,.736,93,.344,105,33,1,0,1,1,0,2,,castial01
164,José Castillo,23,PIT,NL,-0.6,129,414,383,44,98,15,2,8,39,3,2,23,92,.256,.298,.368,.666,72,.298,67,141,12,1,5,2,5,*4/H6,,castijo02
165,Luis Castillo#,28,FLA,NL,3.9,150,649,564,91,164,12,7,2,47,21,4,75,68,.291,.373,.348,.720,93,.347,104,196,15,1,5,4,2,*4/H,GG,castilu01
166,Juan Castro,32,CIN,NL,-0.3,111,316,299,36,73,21,2,5,26,1,0,14,51,.244,.277,.378,.655,70,.293,65,113,11,0,2,1,1,56H4/3,,castrju01
167,Ramón Castro,28,FLA,NL,-0.5,32,108,96,9,13,3,0,3,8,0,0,11,30,.135,.231,.260,.492,30,.227,19,25,1,1,0,0,2,2/H,,castrra01
168,Ramón Castro,24,OAK,AL,-0.2,9,16,15,2,2,1,0,0,3,0,0,1,3,.133,.188,.200,.388,2,.204,-3,3,1,0,0,0,1,/5H6D,,castrra02
169,Frank Catalanotto*,30,TOR,AL,0.5,75,274,249,27,73,19,1,1,26,1,0,17,33,.293,.344,.390,.734,88,.339,92,97,7,4,1,3,1,7DH,,catalfr01
170,Roger Cedeño#,29,STL,NL,-0.4,95,223,200,22,53,9,2,3,23,5,1,19,41,.265,.327,.375,.702,82,.314,76,75,5,0,3,1,2,H97/D,,cedenro01
171,Matthew Cepicky*,26,MON,NL,-0.3,32,61,60,4,13,4,0,1,3,1,0,1,18,.217,.230,.333,.563,41,.247,23,20,1,0,0,0,0,H/79D,,cepicma01
172,Jaime Cerda*,25,KCR,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cerdaja01
173,Shawn Chacón,26,COL,NL,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chacosh01
174,Endy Chávez*,26,MON,NL,1.8,132,547,502,65,139,20,6,5,34,32,7,30,40,.277,.318,.371,.688,75,.321,74,186,6,1,12,2,0,*8/H,,chaveen01
175,Eric Chávez*,26,OAK,AL,5.5,125,577,475,87,131,20,0,29,77,6,3,95,99,.276,.397,.501,.898,134,.392,135,238,21,3,0,4,10,*5/7,MVP-30GG,chaveer01
176,Raúl Chávez,31,HOU,NL,-0.7,64,176,162,9,34,8,0,0,23,0,1,10,38,.210,.256,.259,.515,34,.235,19,42,9,0,4,0,3,2/H,,chavera01
177,Chin-Feng Chen,26,LAD,NL,0.0,8,10,8,1,0,0,0,0,0,0,0,2,3,.000,.200,.000,.200,-40,.142,-42,0,1,0,0,0,0,/H7,,chench01
178,Randy Choate*,28,ARI,NL,0.0,69,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,choatra01
179,Hee-Seop Choi*,25,2TM,NL,1.1,126,416,343,53,86,21,1,15,46,1,0,63,96,.251,.370,.449,.819,116,.361,117,154,6,4,2,4,6,*3H,,choihe01
180,Jason Christiansen,34,SFG,NL,0.0,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chrisja01
181,Vinnie Chulk,25,TOR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chulkvi01
182,Ryan Church*,25,MON,NL,-0.2,30,71,63,6,11,1,0,1,6,0,0,7,16,.175,.257,.238,.495,28,.238,17,15,3,0,1,0,1,H7/98,,churcry01
183,Álex Cintrón#,25,ARI,NL,-0.2,154,613,564,56,148,31,7,4,49,3,3,31,59,.262,.301,.363,.665,68,.293,58,205,11,2,12,4,2,*64/H5,,cintral01
184,Jeff Cirillo,34,SDP,NL,-0.4,33,81,75,12,16,3,0,1,7,0,0,5,14,.213,.259,.293,.553,50,.254,46,22,0,0,0,1,0,H53/47,,cirilje01
185,Brady Clark,31,MIL,NL,2.1,138,420,353,41,99,18,1,7,46,15,8,53,48,.280,.385,.397,.782,104,.360,112,140,9,9,1,3,2,*9H/87,,clarkbr02
186,Howie Clark*,30,TOR,AL,0.1,40,133,115,17,25,6,0,3,12,0,0,13,15,.217,.292,.348,.640,64,.293,59,40,2,0,3,2,0,39/7HD45,,clarkho02
187,Jermaine Clark*,27,CIN,NL,-0.4,14,34,30,4,4,1,0,0,2,1,0,1,8,.133,.212,.167,.379,2,.193,-14,5,0,2,1,0,0,/9H478,,clarkje02
188,Tony Clark#,32,NYY,AL,0.2,106,283,253,37,56,12,0,16,49,0,0,26,92,.221,.297,.458,.755,95,.333,94,116,6,2,0,2,3,3H/D,,clarkto02
189,Brandon Claussen,25,CIN,NL,0.0,14,22,19,1,2,0,0,0,0,0,0,1,6,.105,.150,.105,.255,-31,.171,-34,2,1,0,2,0,0,1,,clausbr01
190,Royce Clayton,34,COL,NL,1.1,146,652,574,95,160,36,4,8,54,10,5,48,125,.279,.338,.397,.735,80,.328,76,228,13,4,24,2,0,*6/H,,claytro01
191,Roger Clemens,41,HOU,NL,0.0,32,78,72,1,12,1,0,0,7,0,0,3,24,.167,.200,.181,.381,0,.178,-26,13,2,0,3,0,0,1,ASCYA-1MVP-8,clemero02
192,Matt Clement,29,CHC,NL,-0.2,29,61,55,2,8,1,0,0,2,0,0,1,29,.145,.158,.164,.322,-17,.155,-48,9,0,0,4,1,0,1,,clemema01
193,JD Closser#,24,COL,NL,0.3,36,124,113,5,36,6,0,1,10,0,0,6,22,.319,.364,.398,.762,88,.355,96,45,3,2,3,0,0,2/H,,clossjd01
194,Greg Colbrunn,34,ARI,NL,-0.6,20,28,27,1,3,0,0,0,1,0,0,1,5,.111,.143,.111,.254,-34,.122,-65,3,0,0,0,0,0,H/3D,,colbrgr01
195,Lou Collier,30,PHI,NL,-0.1,32,42,36,7,10,1,0,1,4,1,0,5,10,.278,.381,.389,.770,97,.374,113,14,2,1,0,0,0,H/75,,collilo01
196,Jesús Colomé,26,TBD,AL,0.0,6,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-354,0,0,0,1,0,0,1,,colomje01
197,Bartolo Colon,31,ANA,AL,0.0,3,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-134,0,0,0,0,0,0,1,,colonba01
198,Román Colón,24,ATL,NL,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,colonro01
199,Steve Colyer*,25,DET,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,colyest01
200,Jeff Conine,38,FLA,NL,2.1,140,579,521,55,146,35,1,14,83,5,5,48,78,.280,.340,.432,.772,103,.344,107,225,15,2,2,6,3,73/H,,coninje01
201,Jason Conti*,29,TEX,AL,-0.4,22,60,55,6,10,3,0,0,4,0,2,5,19,.182,.250,.236,.486,24,.240,32,13,0,0,0,0,0,8/H7,,contija01
202,José Contreras,32,NYY,AL,-0.1,3,8,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,contrjo01
203,Aaron Cook,25,COL,NL,-0.2,15,37,34,1,4,0,0,0,1,0,0,1,10,.118,.143,.118,.261,-35,.150,-61,4,1,0,2,0,0,1,,cookaa01
204,Brian Cooper,29,SFG,NL,0.0,5,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-151,0,0,0,0,0,0,/1,,coopebr01
205,Álex Cora*,28,LAD,NL,1.5,138,484,405,47,107,9,4,10,47,3,4,47,41,.264,.364,.380,.745,98,.333,99,154,9,18,12,2,10,*4/H,,coraal01
206,Roy Corcoran,24,MON,NL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,corcoro01
207,Chad Cordero,22,MON,NL,-0.1,67,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-287,0,0,0,1,0,0,1,,cordech01
208,Francisco Cordero,29,TEX,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,ASMVP-24,cordefr01
209,Wil Cordero,32,FLA,NL,-0.4,27,72,66,6,13,3,0,1,6,1,0,3,19,.197,.250,.288,.538,42,.259,41,19,2,2,0,1,0,3H/7,,cordewi01
210,Mark Corey,29,PIT,NL,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,coreyma02
211,Lance Cormier,23,ARI,NL,0.1,17,10,8,1,2,1,0,0,1,0,0,1,2,.250,.333,.375,.708,80,.318,74,3,0,0,1,0,0,1,,cormila01
212,Rhéal Cormier*,37,PHI,NL,0.0,79,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,cormirh01
213,Kevin Correia,23,SFG,NL,0.1,12,4,3,1,1,1,0,0,0,0,0,1,1,.333,.500,.667,1.167,198,.488,202,2,0,0,0,0,0,1,,correke01
214,Humberto Cota,25,PIT,NL,0.2,36,70,66,10,15,1,1,5,8,0,0,3,20,.227,.271,.500,.771,95,.321,84,33,1,1,0,0,1,2H,,cotahu01
215,Neal Cotts*,24,CHW,AL,0.1,3,1,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,650,1.241,700,2,0,0,0,0,0,1,,cottsne01
216,Craig Counsell*,33,MIL,NL,1.0,140,551,473,59,114,19,5,2,23,17,4,59,88,.241,.330,.315,.645,69,.301,64,149,5,5,5,3,9,*6H/5,,counscr01
217,Carl Crawford*,22,TBD,AL,4.9,152,672,626,104,185,26,19,11,55,59,15,35,81,.296,.331,.450,.781,105,.359,108,282,2,1,4,6,2,*78/DH,AS,crawfca02
218,Joe Crede,26,CHW,AL,0.2,144,543,490,67,117,25,0,21,69,1,2,34,81,.239,.299,.418,.717,83,.318,81,205,14,10,4,5,0,*5,,credejo01
219,César Crespo#,25,BOS,AL,-0.4,52,79,79,6,13,2,1,0,2,2,0,0,20,.165,.165,.215,.380,-4,.169,-32,17,1,0,0,0,0,64H7/89,,crespce01
220,Coco Crisp#,24,CLE,AL,3.3,139,538,491,78,146,24,2,15,71,20,13,36,69,.297,.344,.446,.790,110,.344,109,219,8,0,9,2,4,*87H/D,,crispco01
221,Bobby Crosby,24,OAK,AL,3.3,151,623,545,70,130,34,1,22,64,7,3,58,141,.239,.319,.426,.744,93,.339,97,232,20,9,5,6,0,*6,ROY-1,crosbbo01
222,Bubba Crosby*,27,NYY,AL,-0.5,55,58,53,8,8,2,0,2,7,2,0,2,13,.151,.196,.302,.498,29,.223,9,16,0,1,2,0,0,9H87/D,,crosbbu01
223,Jim Crowell*,30,PHI,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,croweji01
224,Eric Crozier*,25,TOR,AL,0.1,14,39,33,5,5,2,0,2,4,0,0,6,19,.152,.282,.394,.676,71,.298,63,13,0,0,0,0,0,/D3H,,crozier01
225,Deivi Cruz,31,SFG,NL,0.6,127,431,397,46,116,30,2,7,55,1,3,17,32,.292,.322,.431,.752,92,.335,94,171,11,3,8,6,6,6H/45,,cruzde01
226,Jacob Cruz*,31,CIN,NL,-0.1,96,167,147,22,33,8,0,3,28,0,0,16,43,.224,.317,.340,.658,73,.301,71,50,5,4,0,0,2,H9/37D,,cruzja01
227,José Cruz#,30,TBD,AL,1.7,153,636,545,76,132,25,8,21,78,11,6,76,117,.242,.333,.433,.766,101,.336,98,236,6,2,5,8,8,*9/H8,,cruzjo02
228,Juan Cruz,25,ATL,NL,0.1,47,6,5,1,1,1,0,0,0,0,0,1,3,.200,.333,.400,.733,88,.325,86,2,0,0,0,0,0,1,,cruzju02
229,Michael Cuddyer,25,MIN,AL,0.1,115,382,339,49,89,22,1,12,45,5,5,37,74,.263,.339,.440,.779,100,.353,106,149,8,3,2,1,2,45H3/97D,,cuddymi01
230,Midre Cummings*,32,TBD,AL,0.1,22,61,54,10,15,4,0,2,7,1,0,5,12,.278,.361,.463,.824,117,.364,115,25,0,2,0,0,0,DH/7,,cummimi01
231,Will Cunnane,30,ATL,NL,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,cunnawi01
232,Jack Cust*,25,BAL,AL,,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,/H,,custja01
233,Casey Daigle,23,ARI,NL,-0.1,11,18,17,2,2,2,0,0,0,0,0,0,7,.118,.118,.235,.353,-13,.146,-56,4,1,0,1,0,0,1/H,,daiglca01
234,Brian Dallimore,30,SFG,NL,0.2,20,49,43,8,12,2,0,1,7,0,1,4,7,.279,.347,.395,.742,91,.337,101,17,0,1,0,1,0,/4H5,,dallibr01
235,Johnny Damon*,30,BOS,AL,4.3,150,702,621,123,189,35,6,20,94,19,8,76,71,.304,.380,.477,.857,117,.385,122,296,8,2,0,3,1,*8/HD,MVP-16,damonjo01
236,Vic Darensbourg*,33,NYM,NL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,darenvi01
237,Brian Daubach*,32,BOS,AL,0.1,30,86,75,9,17,8,0,2,8,0,0,10,21,.227,.326,.413,.739,87,.335,87,31,1,1,0,0,0,3H/79,,daubabr01
238,Jeff DaVanon#,30,ANA,AL,1.7,108,337,285,41,79,11,4,7,34,18,3,46,54,.277,.372,.418,.790,109,.357,106,119,2,0,1,5,2,897HD,,davanje02
239,Ben Davis#,27,2TM,AL,-0.6,68,208,193,22,40,9,0,6,18,1,1,12,49,.207,.256,.347,.603,55,.273,50,67,5,1,1,1,0,2/H,,davisbe01
240,Doug Davis,28,MIL,NL,-0.9,33,71,64,0,1,0,0,0,0,0,0,1,43,.016,.031,.016,.046,-87,.025,-151,1,1,0,6,0,0,1,,davisdo02
241,J.J. Davis,25,PIT,NL,-0.4,25,40,35,4,5,1,0,0,3,2,0,4,10,.143,.225,.171,.396,6,.204,-8,6,0,0,0,1,0,9H/7,,davisjj01
242,Jason Davis,24,CLE,AL,0.1,2,5,5,1,1,0,0,1,1,0,0,0,2,.200,.200,.800,1.000,150,.390,138,4,0,0,0,0,0,1,,davisja02
243,Zach Day,26,MON,NL,-0.3,17,32,29,1,1,0,0,1,1,0,0,0,17,.034,.034,.138,.172,-59,.069,-123,4,0,0,3,0,0,1,,dayza01
244,Jorge De La Rosa*,23,MIL,NL,-0.1,5,7,6,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-191,0,0,0,1,0,0,/1,,rosajo01
245,Mike DeJean,33,2TM,2LG,0.0,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,,dejeami01
246,David DeJesus*,24,KCR,AL,1.9,96,413,363,58,104,15,3,7,39,8,11,33,53,.287,.360,.402,.763,98,.347,107,146,6,9,8,0,0,8/97H,ROY-6,dejesda01
247,Carlos Delgado*,32,TOR,AL,2.9,128,551,458,74,123,26,0,32,99,0,1,69,115,.269,.372,.535,.907,129,.382,123,245,11,13,0,11,12,*3/D,,delgaca01
248,Wilson Delgado#,31,NYM,NL,0.7,42,147,130,11,38,4,1,2,13,1,0,15,29,.292,.366,.385,.750,97,.336,94,50,1,0,2,0,3,6/H,,delgawi01
249,David Dellucci*,30,TEX,AL,0.0,107,387,331,59,80,13,1,17,61,9,4,47,88,.242,.342,.441,.783,96,.346,93,146,4,5,1,3,3,7H/D89,,delluda01
250,Ryan Dempster,27,CHC,NL,0.0,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,dempsry01
251,Mark DeRosa,29,ATL,NL,-1.1,118,345,309,33,74,16,0,3,31,1,3,23,53,.239,.293,.320,.614,59,.281,55,99,6,3,4,6,3,5H6/47,,derosma01
252,Elmer Dessens,33,2TM,NL,0.2,48,29,22,0,4,2,0,0,0,0,0,3,3,.182,.280,.273,.553,43,.257,24,6,1,0,4,0,0,1,,desseel01
253,Doug DeVore*,26,ARI,NL,0.1,50,114,107,5,24,3,2,3,13,1,1,7,31,.224,.272,.374,.646,62,.285,54,40,1,0,0,0,0,H79/8,,devordo01
254,Einar Díaz,31,MON,NL,-0.8,55,159,139,9,31,6,1,1,11,2,0,11,10,.223,.293,.302,.595,53,.281,47,42,6,4,2,3,3,2H/5,,diazei01
255,Félix Díaz,23,CHW,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,,diazfe01
256,Matt Diaz,26,TBD,AL,-0.1,10,24,21,3,4,1,1,1,3,0,0,1,6,.190,.292,.476,.768,99,.400,143,10,0,2,0,0,0,/D7H9,,diazma02
257,Víctor Díaz,22,NYM,NL,0.0,15,53,51,8,15,3,0,3,8,0,0,1,15,.294,.321,.529,.850,117,.357,111,27,3,1,0,0,0,9/H,,diazvi01
258,R.A. Dickey,29,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dicker.01
259,Mike Difelice,35,2TM,2LG,-0.4,17,28,25,3,3,0,1,0,2,0,0,3,4,.120,.214,.200,.414,12,.194,1,5,3,0,0,0,0,2/HD,,difelmi01
260,Lenny DiNardo*,24,BOS,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dinarle01
261,Craig Dingman,30,DET,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dingmcr01
262,Greg Dobbs*,25,SEA,AL,-0.2,18,56,53,4,12,1,0,1,9,0,0,1,14,.226,.250,.302,.552,45,.241,31,16,0,1,0,1,0,5/HD,,dobbsgr01
263,Scott Dohmann,26,COL,NL,0.1,39,3,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,40,.369,109,0,0,1,1,0,0,1,,dohmasc01
264,Andy Dominique,28,BOS,AL,-0.3,7,11,11,0,2,0,0,0,1,0,0,0,3,.182,.182,.182,.364,-7,.157,-36,2,0,0,0,0,0,/3H2,,dominan01
265,Brendan Donnelly,32,ANA,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,donnebr01
266,Octavio Dotel,30,2TM,2LG,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,doteloc01
267,Scott Downs*,28,MON,NL,-0.2,11,22,15,1,1,0,0,0,0,0,0,1,7,.067,.125,.067,.192,-49,.095,-153,1,0,0,6,0,0,1,,downssc01
268,Kelly Dransfeldt,29,CHW,AL,-0.1,15,30,30,5,10,0,0,0,4,0,0,0,6,.333,.333,.333,.667,74,.298,65,10,0,0,0,0,0,/6H5D,,dranske01
269,Darren Dreifort,32,LAD,NL,0.0,55,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,dreifda01
270,Ryan Drese,28,TEX,AL,0.1,2,4,4,1,2,1,0,0,0,0,0,0,2,.500,.500,.750,1.250,210,.538,228,3,0,0,0,0,0,1,,dresery01
271,J.D. Drew*,28,ATL,NL,8.3,145,645,518,118,158,28,8,31,93,12,3,118,116,.305,.436,.569,1.006,157,.440,167,295,7,5,1,3,2,*9/8HD,MVP-6,drewj.01
272,Tim Drew,25,ATL,NL,0.0,12,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-3,.236,20,0,0,0,0,0,0,1/H,,drewti01
273,Travis Driskill,32,COL,NL,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-158,0,0,0,0,0,0,/1,,drisktr01
274,Jason Dubois,25,CHC,NL,-0.1,20,25,23,2,5,0,1,1,5,0,0,1,7,.217,.240,.435,.675,68,.316,77,10,0,0,0,1,0,H/937,,duboija01
275,Eric DuBose*,28,BAL,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-140,0,0,0,0,0,0,1,,duboser01
276,Justin Duchscherer,26,OAK,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,duchsju01
277,Brandon Duckworth,28,HOU,NL,0.1,18,10,9,1,2,0,0,0,1,0,0,1,2,.222,.300,.222,.522,38,.252,32,2,0,0,0,0,0,1,,duckwbr01
278,Jeff Duncan*,25,NYM,NL,0.0,13,17,15,2,1,0,0,0,1,3,0,1,5,.067,.125,.067,.192,-48,.146,-84,1,0,0,1,0,0,H/78,,duncaje01
279,Adam Dunn*,24,CIN,NL,4.7,161,681,568,105,151,34,0,46,102,6,1,108,195,.266,.388,.569,.956,147,.409,149,323,8,5,0,0,11,*73/HD,MVP-28,dunnad01
280,Erubiel Durazo*,30,OAK,AL,3.4,142,578,511,80,164,35,1,22,88,3,2,56,104,.321,.396,.523,.919,138,.401,141,267,7,9,0,2,9,*DH/3,MVP-23,durazer01
281,Chad Durbin,26,ARI,NL,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/1,,durbich01
282,Ray Durham#,32,SFG,NL,2.6,120,542,471,95,133,28,8,17,65,10,4,57,60,.282,.364,.484,.848,117,.373,119,228,6,6,4,4,3,*4/H,,durhara01
283,Trent Durrington,28,MIL,NL,-0.1,53,87,82,13,19,2,3,2,4,4,0,4,23,.232,.267,.402,.670,70,.298,58,33,1,0,1,0,0,H5/41D,,durritr01
284,Jermaine Dye,30,OAK,AL,1.4,137,590,532,87,141,29,4,23,80,4,2,49,128,.265,.329,.464,.793,105,.351,105,247,16,4,0,5,4,*9/DH,,dyeje01
285,Damion Easley,34,FLA,NL,0.5,98,257,223,26,53,20,1,9,43,4,1,24,36,.238,.331,.457,.788,106,.350,108,102,6,8,0,2,1,H436/59D,,easleda01
286,Adam Eaton,26,SDP,NL,0.7,36,76,64,9,13,7,0,0,8,2,0,6,16,.203,.282,.313,.594,61,.274,52,20,1,1,5,0,0,1/H,,eatonad01
287,David Eckstein,29,ANA,AL,1.9,142,637,566,92,156,24,1,2,35,16,5,42,49,.276,.339,.332,.671,79,.319,83,188,11,13,14,2,1,*6/HD,,eckstda01
288,Jim Edmonds*,34,STL,NL,7.2,153,612,498,102,150,38,3,42,111,8,3,101,150,.301,.418,.643,1.061,171,.444,174,320,4,5,0,8,12,*8/H3D,MVP-5GGSS,edmonji01
289,Joey Eischen*,34,MON,NL,0.2,22,4,3,2,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,242,.604,346,2,0,0,1,0,0,1/H,,eischjo01
290,Scott Elarton,28,2TM,2LG,0.1,10,17,12,2,3,0,0,0,0,0,0,1,3,.250,.308,.250,.558,43,.257,5,3,0,0,4,0,0,1,,elartsc01
291,Cal Eldred,36,STL,NL,-0.1,51,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-195,0,1,0,1,0,0,1,,eldreca01
292,Jason Ellison,26,SFG,NL,0.3,13,4,4,4,2,0,0,1,3,2,0,0,1,.500,.500,1.250,1.750,331,.844,374,5,0,0,0,0,0,H/8,,ellisja01
293,Alan Embree*,34,BOS,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,embreal01
294,Juan Encarnación,28,2TM,NL,0.2,135,532,484,63,114,30,2,16,62,5,4,38,86,.236,.299,.405,.704,84,.322,90,196,11,7,1,2,2,*9/7H,,encarju01
295,Morgan Ensberg,28,HOU,NL,0.5,131,456,411,51,113,20,3,10,66,6,4,36,46,.275,.330,.411,.742,90,.341,97,169,17,0,5,4,1,*5H/6,,ensbemo01
296,Matt Erickson*,28,MIL,NL,0.0,4,6,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,-13,.151,-40,1,0,0,0,0,0,/H46,,erickma01
297,Scott Erickson,36,NYM,NL,0.0,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-149,0,0,0,0,0,0,/1,,ericksc01
298,Darin Erstad*,30,ANA,AL,2.8,125,543,495,79,146,29,1,7,69,16,1,37,74,.295,.346,.400,.746,97,.351,103,198,9,4,3,4,1,*3/H,GG,erstada01
299,Félix Escalona,25,NYY,AL,0.0,5,9,8,1,0,0,0,0,0,0,0,0,2,.000,.111,.000,.111,-67,.083,-80,0,0,1,0,0,0,/65H,,escalfe01
300,Álex Escobar,25,CLE,AL,1.0,46,179,152,20,32,8,2,1,12,1,1,23,42,.211,.318,.309,.627,70,.299,75,47,1,1,3,0,0,89/7DH,,escobal01
301,Kelvim Escobar,28,ANA,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,1,,escobke01
302,Bobby Estalella,29,2TM,2LG,0.0,12,31,27,3,5,0,0,2,4,0,0,3,11,.185,.290,.407,.698,76,.337,91,11,1,1,0,0,0,/2HD,,estalbo02
